Datetime,0.1,0.2,0.3,0.4,0.5
2022-01-01 00:00:00,0.04749481534193011,3.237327450318587e-05,3.565297745816141e-06,2.4959582849479804e-06,2.0914365901146755e-06
2022-01-01 00:30:00,0.0350462496187566,3.5307116026058714e-05,2.74323994921795e-06,1.72536650725034e-06,1.3946119864844916e-06
2022-01-01 01:00:00,0.04128977398858676,3.098698035558127e-05,3.841632747830425e-06,2.1713447489725984e-06,1.9311959096020877e-06
2022-01-01 01:30:00,0.06098708162796183,2.4057785132411427e-05,2.808776508574287e-06,1.662137367470196e-06,1.5210506226242887e-06
2022-01-01 02:00:00,0.03604839632440455,3.392416733940266e-05,4.148083267103397e-06,3.08642109672907e-06,3.0358306546261605e-06
2022-01-01 02:30:00,0.009175000406349061,2.809049195333116e-05,3.827005148692031e-06,2.2151970743534022e-06,2.097870750141148e-06
2022-01-01 03:00:00,0.05291808644800072,3.3885933361718126e-05,2.805254068960484e-06,1.9557252534765693e-06,1.7624759096758997e-06
2022-01-01 03:30:00,0.029560040630292654,1.853287796886046e-05,1.8231484995275527e-06,1.09801107824613e-06,1.1012197073323808e-06
2022-01-01 04:00:00,0.02552957199294793,2.5522925554413917e-05,6.3361959902572105e-06,3.819685297131148e-06,3.1858552804464192e-06
2022-01-01 04:30:00,0.0037581349356145093,2.534921520390316e-05,5.706230669914195e-06,3.284237357591438e-06,3.3174873325513373e-06
2022-01-01 05:00:00,0.02135025110572395,1.77691654072698e-05,2.9449128934597293e-06,2.295366463301047e-06,2.0478329982567164e-06
2022-01-01 05:30:00,0.053122502837973845,5.0891536799787466e-05,1.685548006724314e-05,9.931108476852877e-06,8.12804522320239e-06
2022-01-01 06:00:00,0.014868580216875068,4.4753673578189356e-05,1.3867624975002258e-05,8.288220808308364e-06,6.5000689007611e-06
2022-01-01 06:30:00,0.011528959508910709,1.9515483916754845e-05,3.2733314133516864e-06,2.469295819890603e-06,2.298438685938174e-06
2022-01-01 07:00:00,0.01676813795645746,1.86899958520871e-05,2.5448796619013047e-06,1.7001278654586423e-06,1.7675409355873758e-06
2022-01-01 07:30:00,0.018344452161999647,1.3805259616875379e-05,3.1528730686945167e-06,2.3254451990809856e-06,2.739377816463851e-06
2022-01-01 08:00:00,0.03893541038168772,2.3228568207849887e-05,6.482869670235314e-06,4.608224883834704e-06,4.1290952337574355e-06
2022-01-01 08:30:00,0.06103606766393651,2.5744390050814804e-05,5.383701012995346e-06,3.1554815315255337e-06,3.125980252931263e-06
2022-01-01 09:00:00,0.0858350651892374,3.078732605287889e-05,8.047037396279317e-06,4.018175815107633e-06,3.3883656254902726e-06
2022-01-01 09:30:00,0.013327180756874812,5.676127479448386e-05,1.583050752050018e-05,9.239857490310634e-06,8.006985937168343e-06
2022-01-01 10:00:00,0.03258284602656846,3.985311572464849e-05,1.064786885277377e-05,6.5374921600022785e-06,5.470127782144179e-06
2022-01-01 10:30:00,0.01676584368080186,1.978415483967956e-05,3.266580797607218e-06,1.8074886566524574e-06,1.5845824446725775e-06
2022-01-01 11:00:00,0.01787454728477557,2.47114540107421e-05,4.729855187294092e-06,2.9894971122660247e-06,2.7329840579517656e-06
2022-01-01 11:30:00,0.01243633997162442,4.1044789971948264e-05,8.797517219371667e-06,5.110752880513039e-06,4.4074671349534586e-06
2022-01-01 12:00:00,0.053047582818783544,6.77451997056519e-05,1.9784257690675096e-05,1.3132350805827015e-05,1.0676223601517972e-05
2022-01-01 12:30:00,0.007820475512301752,2.2136235406845072e-05,3.7933468581186186e-06,2.9766984190782554e-06,2.4117895990324325e-06
2022-01-01 13:00:00,0.025222009319199528,5.9384432037418244e-05,1.7516190634307368e-05,1.1073832937322544e-05,9.241554379379764e-06
2022-01-01 13:30:00,0.01831999162952255,3.856786329560171e-05,1.2274961295005031e-05,7.618207574660177e-06,6.421633688849122e-06
2022-01-01 14:00:00,0.03778227047225959,1.9212828271749105e-05,4.7995890954926374e-06,3.2482820177209773e-06,2.5244544875258612e-06
2022-01-01 14:30:00,0.018603355643572832,1.3836092665995531e-05,2.1206701755154884e-06,1.1237136476991946e-06,1.4343237838030545e-06
2022-01-01 15:00:00,0.01711156764424172,1.9127162354853975e-05,3.036168826311203e-06,1.8819421341626156e-06,1.9316955366303784e-06
2022-01-01 15:30:00,0.041839246137967676,2.0756560589446065e-05,6.402275791740837e-06,3.927637540702345e-06,3.0239730495393564e-06
2022-01-01 16:00:00,0.019848480249925436,2.6255961316720063e-05,5.498808986223439e-06,3.4485456107576927e-06,2.9083185149504038e-06
