Datetime,0.1,0.2,0.3,0.4,0.5
2022-03-01 00:00:00,0.01769069853148783,1.049183220284624e-05,2.3499095667626137e-06,1.7338058421319201e-06,1.4450027217212515e-06
2022-03-01 00:30:00,0.04076223745909402,7.421259835451118e-06,1.3833714791182784e-06,8.578028644928458e-07,9.56564053689186e-07
2022-03-01 01:00:00,0.016344361662546714,1.1271877066518737e-05,4.036662638414588e-06,2.4597303138112184e-06,2.1965115266691464e-06
2022-03-01 01:30:00,0.012721511310841038,7.4234563702643785e-06,1.290638777484433e-06,8.388307556128264e-07,1.1190753944758003e-06
2022-03-01 02:00:00,0.0509068656948143,5.110604111302427e-06,1.8544317940819997e-06,1.2477182849067547e-06,1.3839573242416784e-06
2022-03-01 02:30:00,0.013365426644444229,2.5334218768900172e-06,1.144312359695397e-06,8.548739436363553e-07,9.210441653633758e-07
2022-03-01 03:00:00,0.02411075001845733,3.851292319186195e-06,1.501898108420154e-06,1.0772699651359706e-06,1.3064951048758574e-06
2022-03-01 03:30:00,0.0028208891141774965,1.3979977996482175e-05,5.349971194100094e-06,3.823131462376205e-06,3.321111682548793e-06
2022-03-01 04:00:00,0.043905126197623816,1.850916980032479e-05,6.746473874236669e-06,4.281619877702405e-06,3.7251677278034716e-06
2022-03-01 04:30:00,0.02240328461570654,4.029649306528263e-06,1.1243303892532097e-06,8.860214383821883e-07,9.515704847208049e-07
2022-03-01 05:00:00,0.07026396297925704,5.84323450902286e-06,1.8586687315588303e-06,1.3225541634602744e-06,1.426354055094841e-06
2022-03-01 05:30:00,0.021913290594405593,1.0433722287389241e-05,3.222166549280157e-06,2.2462735097383954e-06,1.7849705584414903e-06
2022-03-01 06:00:00,0.07721694585482035,8.372551979178882e-06,3.061871878046308e-06,1.7996749136064657e-06,1.935169227631075e-06
2022-03-01 06:30:00,0.04949116032073393,3.070456504296153e-05,1.1345042042568629e-05,7.294150873678948e-06,6.2957802197591536e-06
2022-03-01 07:00:00,0.07292756794506006,5.281761058040985e-05,1.8454747197196887e-05,1.1415135032766012e-05,9.848362891371615e-06
2022-03-01 07:30:00,0.062177336377176096,0.00013990876798981245,5.203179041079003e-05,3.2264688065918974e-05,2.8187234352134374e-05
2022-03-01 08:00:00,0.049253317205942074,6.531262811585218e-05,2.394501535583876e-05,1.4135860995760544e-05,1.1975358170045602e-05
2022-03-01 08:30:00,0.0262272082228343,8.470408272899951e-06,2.260854762209924e-06,1.895501945661026e-06,1.7371202442987795e-06
2022-03-01 09:00:00,0.01287215361885495,5.0655348580410314e-05,1.759944826774131e-05,1.1812431364346572e-05,9.706055679486197e-06
2022-03-01 09:30:00,0.043860224328592705,8.171166100026711e-06,1.8424267907802238e-06,1.5527363841383684e-06,1.4659649473939318e-06
2022-03-01 10:00:00,0.01628879765215417,9.106988741419204e-06,2.8255779960409484e-06,2.1522638588540367e-06,2.0008087186553588e-06
2022-03-01 10:30:00,0.034720658801397915,7.66994082985488e-06,2.7276888960576636e-06,1.907765979833382e-06,1.770078603382897e-06
2022-03-01 11:00:00,0.007777145788451451,8.365506292172014e-06,2.2608626292496758e-06,1.7168930609940519e-06,1.6535938841407678e-06
2022-03-01 11:30:00,0.014203336134373962,7.384574028272582e-06,2.472088425129124e-06,1.717301142455092e-06,1.7272319764403545e-06
2022-03-01 12:00:00,0.007674466388993586,9.461160702571494e-06,3.142737583840267e-06,2.137612022487193e-06,2.060760187377039e-06
2022-03-01 12:30:00,0.03435421234056399,1.5976956477976246e-05,6.475338430994525e-06,3.735628674471538e-06,3.0967300368073554e-06
2022-03-01 13:00:00,0.04705706243617873,8.987880497223046e-06,3.03350528473704e-06,2.374511783799513e-06,2.1594975603986686e-06
2022-03-01 13:30:00,0.026928813764299626,1.678716478056201e-05,6.327800135435397e-06,4.000125850543474e-06,3.7599487172656365e-06
2022-03-01 14:00:00,0.012721783269756532,2.274515264500939e-05,7.807033781576037e-06,5.611754364130633e-06,4.911418397160067e-06
2022-03-01 14:30:00,0.033134083195197665,2.4925818980776814e-05,9.274988278907418e-06,6.311976586795784e-06,6.141297053888738e-06
2022-03-01 15:00:00,0.01013782243819201,9.482618961283435e-06,3.166534319071009e-06,2.719255208221362e-06,2.750105225124205e-06
2022-03-01 15:30:00,0.03280446275231223,7.677035194895505e-06,1.9880413204591793e-06,1.7023684619002356e-06,1.6869369664589739e-06
2022-03-01 16:00:00,0.019705958565650696,5.60706627402417e-06,2.1838898052758445e-06,1.5804648371946719e-06,1.5368177491079683e-06
2022-03-01 16:30:00,0.03538934282599915,5.911390612603297e-06,2.004488891434458e-06,1.2290364556002099e-06,1.406377266278275e-06
2022-03-01 17:00:00,0.0057391111076734004,6.6366259213610025e-06,2.497196525827151e-06,1.8652679728648385e-06,1.5416030513140861e-06
2022-03-01 17:30:00,0.026480466779804875,7.267754047612858e-06,2.724540467967512e-06,1.968993978575601e-06,1.99081420326628e-06
2022-03-01 18:00:00,0.011566185038255159,5.431160632833022e-06,1.5714537888623613e-06,1.3316154008390548e-06,1.479802642545236e-06
2022-03-01 18:30:00,0.02515733243371507,1.8042827993799647e-05,6.063493045273725e-06,5.067208423026783e-06,4.18790531226309e-06
2022-03-01 19:00:00,0.03755539408109869,7.429872972913983e-06,3.221767912488161e-06,2.187511838186287e-06,1.8490515127515366e-06
2022-03-01 19:30:00,0.023135851206923838,8.998291085868651e-06,3.1590306762869117e-06,2.218003181065145e-06,2.293333566676115e-06
2022-03-01 20:00:00,0.02743386194562393,5.457608806525409e-06,2.21033398290402e-06,1.9063211906313558e-06,1.8150786800314238e-06
2022-03-01 20:30:00,0.07191499796966326,1.1848351674277387e-05,3.594751726219993e-06,2.4676909014175907e-06,2.3510381714304123e-06
2022-03-01 21:00:00,0.03886990761709176,5.731864801472131e-06,1.6016298074707158e-06,1.5718414167418251e-06,1.4627220679942819e-06
2022-03-01 21:30:00,0.012791701438787282,6.062559208326028e-06,1.6397194795583046e-06,1.4432440442503394e-06,1.4361704095872567e-06
2022-03-01 22:00:00,0.05084210670607781,9.686224776181092e-06,2.418767574189433e-06,1.7647048058385058e-06,1.5608409585476655e-06
2022-03-01 22:30:00,0.029800482621423152,1.025051618237152e-05,3.3281082415726803e-06,2.618135440513843e-06,2.399022064943866e-06
2022-03-01 23:00:00,0.019773050605459776,6.823068642921699e-06,2.1699740224825356e-06,1.822151972320261e-06,1.7454833240039198e-06
2022-03-01 23:30:00,0.11620079262931605,7.843454184860924e-05,2.9883382281210866e-05,1.797351589017673e-05,1.541034424439929e-05
2022-03-02 00:00:00,0.021249328903861896,3.957442212387935e-05,1.5017782256365766e-05,9.48931146512473e-06,7.873788584700916e-06
2022-03-02 00:30:00,0.016548423188185415,1.594077323487912e-05,4.113799646950129e-06,3.857787660190692e-06,3.599875537023165e-06
2022-03-02 01:00:00,0.034553126911487146,2.0738078997948767e-05,6.188357546768178e-06,3.984552093397991e-06,4.040008543990034e-06
2022-03-02 01:30:00,0.03719389779637573,1.7134443962495492e-05,4.548124018305312e-06,3.2581507330250136e-06,2.9039121690799466e-06
2022-03-02 02:00:00,0.05478649771744516,6.537437536167558e-06,2.587871833558934e-06,1.6422089982679415e-06,1.5070129713525701e-06
2022-03-02 02:30:00,0.058427821973474375,5.053925654098251e-06,2.4704761402579492e-06,1.822498457920052e-06,1.9568052967660653e-06
2022-03-02 03:00:00,0.011504239215663792,1.5988453701827105e-05,4.101586128997713e-06,3.1037481460337813e-06,2.6690050354122835e-06
2022-03-02 03:30:00,0.015956501822754106,1.852769991320747e-05,5.001786273354588e-06,4.349945769127854e-06,3.715334275300459e-06
2022-03-02 04:00:00,0.021507661771319193,6.741127329478422e-06,2.2456753198256766e-06,1.6722920571717155e-06,1.7901807687783294e-06
2022-03-02 04:30:00,0.0049853346187288695,5.256000818810794e-06,2.0403002692392464e-06,1.4192529162269932e-06,1.4224793479871892e-06
2022-03-02 05:00:00,0.06910022185382005,9.212352995205104e-06,2.9357577490099826e-06,2.5504044712048536e-06,2.4414991899904206e-06
2022-03-02 05:30:00,0.044919000081394884,7.011194592994608e-06,2.3111971235026927e-06,1.6567317247041629e-06,1.5289969450724005e-06
2022-03-02 06:00:00,0.04122395009709687,1.2822888601031983e-05,4.20526125308196e-06,3.1560975550307052e-06,2.555086906010092e-06
2022-03-02 06:30:00,0.031156981681585056,3.7982401686784756e-05,1.5396664135335075e-05,1.0259083077322548e-05,8.140827148506772e-06
2022-03-02 07:00:00,0.018260738691306466,2.2862318666362292e-05,6.876613091656704e-06,4.9817128394544024e-06,4.045857559449557e-06
2022-03-02 07:30:00,0.050879075966220905,1.1760875457150395e-05,4.6154614757768235e-06,3.2684159731518503e-06,2.9178094215720247e-06
2022-03-02 08:00:00,0.031177786908755063,1.1510286224803438e-05,2.8956184807942886e-06,2.188060714118776e-06,2.5558022929586727e-06
2022-03-02 08:30:00,0.028783001371607247,9.178779229976247e-06,2.4751804860845023e-06,2.0208914460588617e-06,2.235926436946991e-06
2022-03-02 09:00:00,0.02743288433327286,8.88416870532354e-06,2.9661340638065684e-06,2.1464300023814648e-06,1.960143517500929e-06
2022-03-02 09:30:00,0.014913931572301,1.0091111532146168e-05,3.817280975129403e-06,2.6666528906558413e-06,2.3402921606649194e-06
2022-03-02 10:00:00,0.0074614783636985805,1.007763507448679e-05,3.3063581181570002e-06,3.20493457633174e-06,2.6814020576280055e-06
2022-03-02 10:30:00,0.005648398619762676,9.219155317198758e-06,2.115094545056867e-06,2.1110491722716035e-06,2.214302209033065e-06
2022-03-02 11:00:00,0.010179094309330332,6.09875071080771e-06,1.748977594610574e-06,1.218265851041321e-06,1.3248317741868723e-06
