,BRITNED_FLOW,EAST_WEST_FLOW,ELECLINK_FLOW,EMBEDDED_SOLAR_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_WIND_GENERATION,ENGLAND_WALES_DEMAND,IFA2_FLOW,IFA_FLOW,MOYLE_FLOW,ND,NEMO_FLOW,NON_BM_STOR,NSL_FLOW,PUMP_STORAGE_PUMPING,SETTLEMENT_DATE,SETTLEMENT_PERIOD,TSD,_count,_full_text,_id
10187,-320,373,0,13080,529,6545,287,19645,-1017,-1026,207,21602,-176,0,-402,6,2022-08-01,14,25049,14592,"'-01':3 '-08':2 '-1017':15 '-1026':14 '-176':19 '-320':16 '-402':20 '0':12,21 '13080':11 '14':4 '19645':7 '2022':1 '207':17 '21602':5 '25049':6 '287':8 '373':18 '529':10 '6':13 '6545':9",10188
10188,484,336,0,13080,974,6545,300,21322,-580,-852,207,23438,-338,0,-22,6,2022-08-01,15,25736,14592,"'-01':3 '-08':2 '-22':20 '-338':19 '-580':15 '-852':14 '0':12,21 '13080':11 '15':4 '2022':1 '207':17 '21322':7 '23438':5 '25736':6 '300':8 '336':18 '484':16 '6':13 '6545':9 '974':10",10189
10189,560,333,0,13080,1490,6545,313,22099,-554,-842,171,24359,-344,0,55,3,2022-08-01,16,26602,14592,"'-01':3 '-08':2 '-344':19 '-554':15 '-842':14 '0':12,21 '13080':11 '1490':10 '16':4 '171':17 '2022':1 '22099':7 '24359':5 '26602':6 '3':13 '313':8 '333':18 '55':20 '560':16 '6545':9",10190
10190,780,323,0,13080,1988,6545,340,23178,-684,-722,96,25583,-287,0,428,4,2022-08-01,17,27780,14592,"'-01':3 '-08':2 '-287':19 '-684':15 '-722':14 '0':12,21 '13080':11 '17':4 '1988':10 '2022':1 '23178':7 '25583':5 '27780':6 '323':18 '340':8 '4':13 '428':20 '6545':9 '780':16 '96':17",10191
10191,805,335,0,13080,2741,6545,367,23142,-694,-709,87,25611,-280,0,481,4,2022-08-01,18,27798,14592,"'-01':3 '-08':2 '-280':19 '-694':15 '-709':14 '0':12,21 '13080':11 '18':4 '2022':1 '23142':7 '25611':5 '2741':10 '27798':6 '335':18 '367':8 '4':13 '481':20 '6545':9 '805':16 '87':17",10192
10192,1002,287,0,13080,3523,6545,402,23195,-742,-740,37,25713,225,0,569,7,2022-08-01,19,27702,14592,"'-01':3 '-08':2 '-740':14 '-742':15 '0':12,21 '1002':16 '13080':11 '19':4 '2022':1 '225':19 '23195':7 '25713':5 '27702':6 '287':18 '3523':10 '37':17 '402':8 '569':20 '6545':9 '7':13",10193
10193,1002,322,0,13080,4174,6545,437,23167,-747,-744,37,25692,250,0,558,3,2022-08-01,20,27686,14592,"'-01':3 '-08':2 '-744':14 '-747':15 '0':12,21 '1002':16 '13080':11 '20':4 '2022':1 '23167':7 '250':19 '25692':5 '27686':6 '3':13 '322':18 '37':17 '4174':10 '437':8 '558':20 '6545':9",10194
10194,1002,185,0,13080,5410,6545,497,22940,-820,-972,46,25439,652,0,273,4,2022-08-01,21,27735,14592,"'-01':3 '-08':2 '-820':15 '-972':14 '0':12,21 '1002':16 '13080':11 '185':18 '2022':1 '21':4 '22940':7 '25439':5 '273':20 '27735':6 '4':13 '46':17 '497':8 '5410':10 '652':19 '6545':9",10195
10195,994,125,0,13080,5862,6545,556,22504,-830,-983,47,24958,668,0,238,5,2022-08-01,22,27276,14592,"'-01':3 '-08':2 '-830':15 '-983':14 '0':12,21 '125':18 '13080':11 '2022':1 '22':4 '22504':7 '238':20 '24958':5 '27276':6 '47':17 '5':13 '556':8 '5862':10 '6545':9 '668':19 '994':16",10196
10196,764,222,0,13080,6194,6545,615,22067,-1015,-1029,77,24513,771,0,228,5,2022-08-01,23,27062,14592,"'-01':3 '-08':2 '-1015':15 '-1029':14 '0':12,21 '13080':11 '2022':1 '22067':7 '222':18 '228':20 '23':4 '24513':5 '27062':6 '5':13 '615':8 '6194':10 '6545':9 '764':16 '77':17 '771':19",10197
10197,764,329,0,13080,6687,6545,673,21913,-1028,-1031,33,24315,774,0,237,6,2022-08-01,24,26880,14592,"'-01':3 '-08':2 '-1028':15 '-1031':14 '0':12,21 '13080':11 '2022':1 '21913':7 '237':20 '24':4 '24315':5 '26880':6 '329':18 '33':17 '6':13 '6545':9 '6687':10 '673':8 '764':16 '774':19",10198
10198,886,469,0,13080,7386,6545,762,22172,-1027,-1031,128,24549,505,0,360,5,2022-08-01,25,27112,14592,"'-01':3 '-08':2 '-1027':15 '-1031':14 '0':12,21 '128':17 '13080':11 '2022':1 '22172':7 '24549':5 '25':4 '27112':6 '360':20 '469':18 '5':13 '505':19 '6545':9 '7386':10 '762':8 '886':16",10199
10199,877,504,0,13080,7748,6545,850,21862,-1027,-1031,146,24198,494,0,350,6,2022-08-01,26,26762,14592,"'-01':3 '-08':2 '-1027':15 '-1031':14 '0':12,21 '13080':11 '146':17 '2022':1 '21862':7 '24198':5 '26':4 '26762':6 '350':20 '494':19 '504':18 '6':13 '6545':9 '7748':10 '850':8 '877':16",10200
10200,585,475,0,13080,7525,6545,980,21450,-1028,-1031,184,23739,326,0,35,6,2022-08-01,27,26304,14592,"'-01':3 '-08':2 '-1028':15 '-1031':14 '0':12,21 '13080':11 '184':17 '2022':1 '21450':7 '23739':5 '26304':6 '27':4 '326':19 '35':20 '475':18 '585':16 '6':13 '6545':9 '7525':10 '980':8",10201
10201,583,408,0,13080,7496,6545,1110,21196,-1028,-1031,194,23388,319,0,-33,6,2022-08-01,28,25986,14592,"'-01':3 '-08':2 '-1028':15 '-1031':14 '-33':20 '0':12,21 '1110':8 '13080':11 '194':17 '2022':1 '21196':7 '23388':5 '25986':6 '28':4 '319':19 '408':18 '583':16 '6':13 '6545':9 '7496':10",10202
10202,727,500,0,13080,7464,6545,1249,21134,-1029,-1030,206,23234,-18,0,-394,5,2022-08-01,29,26210,14592,"'-01':3 '-08':2 '-1029':15 '-1030':14 '-18':19 '-394':20 '0':12,21 '1249':8 '13080':11 '2022':1 '206':17 '21134':7 '23234':5 '26210':6 '29':4 '5':13 '500':18 '6545':9 '727':16 '7464':10",10203
10203,732,504,0,13080,7274,6545,1388,21196,-1029,-1030,206,23279,-31,0,-468,6,2022-08-01,30,26343,14592,"'-01':3 '-08':2 '-1029':15 '-1030':14 '-31':19 '-468':20 '0':12,21 '13080':11 '1388':8 '2022':1 '206':17 '21196':7 '23279':5 '26343':6 '30':4 '504':18 '6':13 '6545':9 '7274':10 '732':16",10204
10204,474,504,0,13080,6730,6545,1503,21283,-1029,-1030,206,23337,-20,0,-838,6,2022-08-01,31,26760,14592,"'-01':3 '-08':2 '-1029':15 '-1030':14 '-20':19 '-838':20 '0':12,21 '13080':11 '1503':8 '2022':1 '206':17 '21283':7 '23337':5 '26760':6 '31':4 '474':16 '504':18 '6':13 '6545':9 '6730':10",10205
10205,431,504,0,13080,5965,6545,1618,21543,-1029,-1030,207,23557,-21,0,-854,5,2022-08-01,32,26996,14592,"'-01':3 '-08':2 '-1029':15 '-1030':14 '-21':19 '-854':20 '0':12,21 '13080':11 '1618':8 '2022':1 '207':17 '21543':7 '23557':5 '26996':6 '32':4 '431':16 '5':13 '504':18 '5965':10 '6545':9",10206
10206,-129,504,0,13080,5251,6545,1709,22448,-1029,-1030,207,24530,-322,0,-470,4,2022-08-01,33,28014,14592,"'-01':3 '-08':2 '-1029':15 '-1030':14 '-129':16 '-322':19 '-470':20 '0':12,21 '13080':11 '1709':8 '2022':1 '207':17 '22448':7 '24530':5 '28014':6 '33':4 '4':13 '504':18 '5251':10 '6545':9",10207
10207,-139,504,0,13080,4435,6545,1800,23482,-1029,-1031,207,25652,-336,0,-395,8,2022-08-01,34,29090,14592,"'-01':3 '-08':2 '-1029':15 '-1031':14 '-139':16 '-336':19 '-395':20 '0':12,21 '13080':11 '1800':8 '2022':1 '207':17 '23482':7 '25652':5 '29090':6 '34':4 '4435':10 '504':18 '6545':9 '8':13",10208
10208,92,504,0,13080,3634,6545,1800,24292,-1028,-1030,207,26552,-804,0,-48,5,2022-08-01,35,29967,14592,"'-01':3 '-08':2 '-1028':15 '-1030':14 '-48':20 '-804':19 '0':12,21 '13080':11 '1800':8 '2022':1 '207':17 '24292':7 '26552':5 '29967':6 '35':4 '3634':10 '5':13 '504':18 '6545':9 '92':16",10209
10209,116,504,0,13080,2697,6545,1800,25330,-1028,-1030,207,27604,-825,0,-15,5,2022-08-01,36,31007,14592,"'-01':3 '-08':2 '-1028':15 '-1030':14 '-15':20 '-825':19 '0':12,21 '116':16 '13080':11 '1800':8 '2022':1 '207':17 '25330':7 '2697':10 '27604':5 '31007':6 '36':4 '5':13 '504':18 '6545':9",10210
10210,-96,504,0,13080,1958,6545,1773,25944,-1028,-1030,207,28217,-645,0,-148,5,2022-08-01,37,31669,14592,"'-01':3 '-08':2 '-1028':15 '-1030':14 '-148':20 '-645':19 '-96':16 '0':12,21 '13080':11 '1773':8 '1958':10 '2022':1 '207':17 '25944':7 '28217':5 '31669':6 '37':4 '5':13 '504':18 '6545':9",10211
10211,-104,504,0,13080,1095,6545,1745,26347,-1028,-1030,207,28584,-639,0,-194,1,2022-08-01,38,32080,14592,"'-01':3 '-08':2 '-1028':15 '-1030':14 '-104':16 '-194':20 '-639':19 '0':12,21 '1':13 '1095':10 '13080':11 '1745':8 '2022':1 '207':17 '26347':7 '28584':5 '32080':6 '38':4 '504':18 '6545':9",10212
10212,96,504,0,13080,564,6545,1766,26321,-1029,-1030,207,28427,-809,0,-573,0,2022-08-01,39,32368,14592,"'-01':3 '-08':2 '-1029':15 '-1030':14 '-573':20 '-809':19 '0':12,13,21 '13080':11 '1766':8 '2022':1 '207':17 '26321':7 '28427':5 '32368':6 '39':4 '504':18 '564':10 '6545':9 '96':16",10213
10213,103,504,0,13080,266,6545,1787,25978,-1029,-1030,207,28010,-814,0,-651,5,2022-08-01,40,32039,14592,"'-01':3 '-08':2 '-1029':15 '-1030':14 '-651':20 '-814':19 '0':12,21 '103':16 '13080':11 '1787':8 '2022':1 '207':17 '25978':7 '266':10 '28010':5 '32039':6 '40':4 '5':13 '504':18 '6545':9",10214
10214,-297,504,0,13080,62,6545,1847,25856,-1028,-1030,207,27858,-790,0,-1040,5,2022-08-01,41,32548,14592,"'-01':3 '-08':2 '-1028':15 '-1030':14 '-1040':20 '-297':16 '-790':19 '0':12,21 '13080':11 '1847':8 '2022':1 '207':17 '25856':7 '27858':5 '32548':6 '41':4 '5':13 '504':18 '62':10 '6545':9",10215
10215,-342,504,0,13080,1,6545,1907,25692,-1028,-1031,207,27630,-789,0,-1099,5,2022-08-01,42,32424,14592,"'-01':3 '-08':2 '-1028':15 '-1031':14 '-1099':20 '-342':16 '-789':19 '0':12,21 '1':10 '13080':11 '1907':8 '2022':1 '207':17 '25692':7 '27630':5 '32424':6 '42':4 '5':13 '504':18 '6545':9",10216
10216,-707,504,0,13080,0,6545,1976,25260,-1028,-1031,207,27184,-714,0,-1224,5,2022-08-01,43,32393,14592,"'-01':3 '-08':2 '-1028':15 '-1031':14 '-1224':20 '-707':16 '-714':19 '0':10,12,21 '13080':11 '1976':8 '2022':1 '207':17 '25260':7 '27184':5 '32393':6 '43':4 '5':13 '504':18 '6545':9",10217
10217,-709,493,0,13080,0,6545,2044,24404,-1028,-1031,207,26238,-713,0,-1240,6,2022-08-01,44,31465,14592,"'-01':3 '-08':2 '-1028':15 '-1031':14 '-1240':20 '-709':16 '-713':19 '0':10,12,21 '13080':11 '2022':1 '2044':8 '207':17 '24404':7 '26238':5 '31465':6 '44':4 '493':18 '6':13 '6545':9",10218
10218,-760,371,0,13080,0,6545,2150,23141,-1028,-1031,207,24895,-1009,0,-1240,8,2022-08-01,45,30471,14592,"'-01':3 '-08':2 '-1009':19 '-1028':15 '-1031':14 '-1240':20 '-760':16 '0':10,12,21 '13080':11 '2022':1 '207':17 '2150':8 '23141':7 '24895':5 '30471':6 '371':18 '45':4 '6545':9 '8':13",10219
10219,-761,222,0,13080,0,6545,2255,21758,-1028,-1030,207,23366,-1020,0,-1230,10,2022-08-01,46,28945,14592,"'-01':3 '-08':2 '-1020':19 '-1028':15 '-1030':14 '-1230':20 '-761':16 '0':10,12,21 '10':13 '13080':11 '2022':1 '207':17 '21758':7 '222':18 '2255':8 '23366':5 '28945':6 '46':4 '6545':9",10220
10220,-858,206,0,13080,0,6545,2300,20276,-1029,-1030,207,21748,-822,0,-1097,7,2022-08-01,47,27091,14592,"'-01':3 '-08':2 '-1029':15 '-1030':14 '-1097':20 '-822':19 '-858':16 '0':10,12,21 '13080':11 '2022':1 '20276':7 '206':18 '207':17 '21748':5 '2300':8 '27091':6 '47':4 '6545':9 '7':13",10221
10221,-860,356,0,13080,0,6545,2345,19168,-1029,-1030,207,20528,-815,0,-1080,37,2022-08-01,48,25879,14592,"'-01':3 '-08':2 '-1029':15 '-1030':14 '-1080':20 '-815':19 '-860':16 '0':10,12,21 '13080':11 '19168':7 '2022':1 '20528':5 '207':17 '2345':8 '25879':6 '356':18 '37':13 '48':4 '6545':9",10222
10222,-1011,466,0,13080,0,6545,2397,18221,-1029,-1030,207,19485,-1013,0,-1080,286,2022-08-02,1,25434,14592,"'-02':3 '-08':2 '-1011':16 '-1013':19 '-1029':15 '-1030':14 '-1080':20 '0':10,12,21 '1':4 '13080':11 '18221':7 '19485':5 '2022':1 '207':17 '2397':8 '25434':6 '286':13 '466':18 '6545':9",10223
10223,-1013,435,0,13080,0,6545,2449,17738,-1029,-1030,207,19004,-1020,0,-1080,292,2022-08-02,2,24968,14592,"'-02':3 '-08':2 '-1013':16 '-1020':19 '-1029':15 '-1030':14 '-1080':20 '0':10,12,21 '13080':11 '17738':7 '19004':5 '2':4 '2022':1 '207':17 '2449':8 '24968':6 '292':13 '435':18 '6545':9",10224
10224,-1013,432,0,13080,0,6545,2464,17268,-1029,-1030,207,18513,-1021,0,-1080,566,2022-08-02,3,24752,14592,"'-02':3 '-08':2 '-1013':16 '-1021':19 '-1029':15 '-1030':14 '-1080':20 '0':10,12,21 '13080':11 '17268':7 '18513':5 '2022':1 '207':17 '2464':8 '24752':6 '3':4 '432':18 '566':13 '6545':9",10225
10225,-1013,432,0,13080,0,6545,2479,16969,-1029,-1029,207,18068,-1021,0,-1080,572,2022-08-02,4,24312,14592,"'-02':3 '-08':2 '-1013':16 '-1021':19 '-1029':14,15 '-1080':20 '0':10,12,21 '13080':11 '16969':7 '18068':5 '2022':1 '207':17 '24312':6 '2479':8 '4':4 '432':18 '572':13 '6545':9",10226
10226,-1013,432,0,13080,0,6545,2491,16459,-1028,-1030,207,17535,-1021,0,-1080,812,2022-08-02,5,24019,14592,"'-02':3 '-08':2 '-1013':16 '-1021':19 '-1028':15 '-1030':14 '-1080':20 '0':10,12,21 '13080':11 '16459':7 '17535':5 '2022':1 '207':17 '24019':6 '2491':8 '432':18 '5':4 '6545':9 '812':13",10227
10227,-1014,432,0,13080,0,6545,2502,16111,-1028,-1030,167,17190,-1021,0,-1080,879,2022-08-02,6,23742,14592,"'-02':3 '-08':2 '-1014':16 '-1021':19 '-1028':15 '-1030':14 '-1080':20 '0':10,12,21 '13080':11 '16111':7 '167':17 '17190':5 '2022':1 '23742':6 '2502':8 '432':18 '6':4 '6545':9 '879':13",10228
10228,-1013,432,0,13080,0,6545,2556,16070,-1029,-1030,206,17136,-1021,0,-1080,957,2022-08-02,7,23766,14592,"'-02':3 '-08':2 '-1013':16 '-1021':19 '-1029':15 '-1030':14 '-1080':20 '0':10,12,21 '13080':11 '16070':7 '17136':5 '2022':1 '206':17 '23766':6 '2556':8 '432':18 '6545':9 '7':4 '957':13",10229
10229,-1013,432,0,13080,0,6545,2609,16054,-1029,-1030,207,17093,-1021,0,-1080,970,2022-08-02,8,23736,14592,"'-02':3 '-08':2 '-1013':16 '-1021':19 '-1029':15 '-1030':14 '-1080':20 '0':10,12,21 '13080':11 '16054':7 '17093':5 '2022':1 '207':17 '23736':6 '2609':8 '432':18 '6545':9 '8':4 '970':13",10230
10230,-1013,432,0,13080,0,6545,2630,16103,-1029,-1030,207,17128,-1021,0,-1080,958,2022-08-02,9,23759,14592,"'-02':3 '-08':2 '-1013':16 '-1021':19 '-1029':15 '-1030':14 '-1080':20 '0':10,12,21 '13080':11 '16103':7 '17128':5 '2022':1 '207':17 '23759':6 '2630':8 '432':18 '6545':9 '9':4 '958':13",10231
10231,-1013,432,0,13080,0,6545,2651,16143,-1029,-1030,207,17138,-1021,0,-1080,957,2022-08-02,10,23768,14592,"'-02':3 '-08':2 '-1013':16 '-1021':19 '-1029':15 '-1030':14 '-1080':20 '0':10,12,21 '10':4 '13080':11 '16143':7 '17138':5 '2022':1 '207':17 '23768':6 '2651':8 '432':18 '6545':9 '957':13",10232
10232,-1014,432,0,13080,0,6545,2665,16545,-1029,-1030,207,17510,-1021,0,-1080,916,2022-08-02,11,24100,14592,"'-02':3 '-08':2 '-1014':16 '-1021':19 '-1029':15 '-1030':14 '-1080':20 '0':10,12,21 '11':4 '13080':11 '16545':7 '17510':5 '2022':1 '207':17 '24100':6 '2665':8 '432':18 '6545':9 '916':13",10233
10233,-1013,432,0,13080,3,6545,2678,17070,-1029,-1029,207,17985,-1020,0,-1080,817,2022-08-02,12,24473,14592,"'-02':3 '-08':2 '-1013':16 '-1020':19 '-1029':14,15 '-1080':20 '0':12,21 '12':4 '13080':11 '17070':7 '17985':5 '2022':1 '207':17 '24473':6 '2678':8 '3':10 '432':18 '6545':9 '817':13",10234
10234,-1013,365,0,13080,93,6545,2697,18564,-1029,-1029,207,19605,-814,0,-1080,291,2022-08-02,13,25361,14592,"'-02':3 '-08':2 '-1013':16 '-1029':14,15 '-1080':20 '-814':19 '0':12,21 '13':4 '13080':11 '18564':7 '19605':5 '2022':1 '207':17 '25361':6 '2697':8 '291':13 '365':18 '6545':9 '93':10",10235
10235,-1013,345,0,13080,339,6545,2715,19747,-1029,-1029,194,20957,-806,0,-1080,10,2022-08-02,14,26424,14592,"'-02':3 '-08':2 '-1013':16 '-1029':14,15 '-1080':20 '-806':19 '0':12,21 '10':13 '13080':11 '14':4 '194':17 '19747':7 '2022':1 '20957':5 '26424':6 '2715':8 '339':10 '345':18 '6545':9",10236
10236,-781,350,0,13080,476,6545,2801,21328,-1029,-1029,100,22731,-608,0,-1080,4,2022-08-02,15,27762,14592,"'-02':3 '-08':2 '-1029':14,15 '-1080':20 '-608':19 '-781':16 '0':12,21 '100':17 '13080':11 '15':4 '2022':1 '21328':7 '22731':5 '27762':6 '2801':8 '350':18 '4':13 '476':10 '6545':9",10237
10237,-747,472,0,13080,746,6545,2886,22568,-1029,-1029,186,24073,-602,0,-1058,7,2022-08-02,16,29045,14592,"'-02':3 '-08':2 '-1029':14,15 '-1058':20 '-602':19 '-747':16 '0':12,21 '13080':11 '16':4 '186':17 '2022':1 '22568':7 '24073':5 '2886':8 '29045':6 '472':18 '6545':9 '7':13 '746':10",10238
10238,-149,449,0,13080,1045,6545,2978,23832,-1029,-1029,207,25388,-332,0,-780,5,2022-08-02,17,29212,14592,"'-02':3 '-08':2 '-1029':14,15 '-149':16 '-332':19 '-780':20 '0':12,21 '1045':10 '13080':11 '17':4 '2022':1 '207':17 '23832':7 '25388':5 '29212':6 '2978':8 '449':18 '5':13 '6545':9",10239
10239,-126,385,0,13080,1480,6545,3069,24315,-1028,-1028,207,25942,-317,0,-751,2,2022-08-02,18,29694,14592,"'-02':3 '-08':2 '-1028':14,15 '-126':16 '-317':19 '-751':20 '0':12,21 '13080':11 '1480':10 '18':4 '2':13 '2022':1 '207':17 '24315':7 '25942':5 '29694':6 '3069':8 '385':18 '6545':9",10240
10240,528,242,0,13080,1908,6545,3151,24740,-1028,-1029,205,26519,184,0,-829,5,2022-08-02,19,29910,14592,"'-02':3 '-08':2 '-1028':15 '-1029':14 '-829':20 '0':12,21 '13080':11 '184':19 '19':4 '1908':10 '2022':1 '205':17 '242':18 '24740':7 '26519':5 '29910':6 '3151':8 '5':13 '528':16 '6545':9",10241
10241,630,190,0,13080,2356,6545,3232,24740,-1028,-1029,198,26489,208,0,-829,7,2022-08-02,20,29882,14592,"'-02':3 '-08':2 '-1028':15 '-1029':14 '-829':20 '0':12,21 '13080':11 '190':18 '198':17 '20':4 '2022':1 '208':19 '2356':10 '24740':7 '26489':5 '29882':6 '3232':8 '630':16 '6545':9 '7':13",10242
10242,1000,48,0,13080,2764,6545,3309,24696,-1028,-1029,96,26375,462,0,-715,8,2022-08-02,21,29655,14592,"'-02':3 '-08':2 '-1028':15 '-1029':14 '-715':20 '0':12,21 '1000':16 '13080':11 '2022':1 '21':4 '24696':7 '26375':5 '2764':10 '29655':6 '3309':8 '462':19 '48':18 '6545':9 '8':13 '96':17",10243
10243,1002,0,0,13080,3273,6545,3386,24595,-1029,-1030,89,26296,472,0,-685,8,2022-08-02,22,29548,14592,"'-02':3 '-08':2 '-1029':15 '-1030':14 '-685':20 '0':12,18,21 '1002':16 '13080':11 '2022':1 '22':4 '24595':7 '26296':5 '29548':6 '3273':10 '3386':8 '472':19 '6545':9 '8':13 '89':17",10244
10244,1002,0,0,13080,3510,6545,3418,24560,-1029,-1030,53,26288,728,0,-610,7,2022-08-02,23,29464,14592,"'-02':3 '-08':2 '-1029':15 '-1030':14 '-610':20 '0':12,18,21 '1002':16 '13080':11 '2022':1 '23':4 '24560':7 '26288':5 '29464':6 '3418':8 '3510':10 '53':17 '6545':9 '7':13 '728':19",10245
10245,1002,0,0,13080,3949,6545,3450,24384,-1029,-1030,16,26049,738,0,-608,6,2022-08-02,24,29222,14592,"'-02':3 '-08':2 '-1029':15 '-1030':14 '-608':20 '0':12,18,21 '1002':16 '13080':11 '16':17 '2022':1 '24':4 '24384':7 '26049':5 '29222':6 '3450':8 '3949':10 '6':13 '6545':9 '738':19",10246
10246,1002,-1,0,13080,3964,6545,3513,24685,-1029,-1029,31,26324,966,0,-700,6,2022-08-02,25,29589,14592,"'-02':3 '-08':2 '-1':18 '-1029':14,15 '-700':20 '0':12,21 '1002':16 '13080':11 '2022':1 '24685':7 '25':4 '26324':5 '29589':6 '31':17 '3513':8 '3964':10 '6':13 '6545':9 '966':19",10247
10247,1002,-64,0,13080,4277,6545,3575,24535,-1029,-1029,-49,26116,974,0,-719,3,2022-08-02,26,29509,14592,"'-02':3 '-08':2 '-1029':14,15 '-49':17 '-64':18 '-719':20 '0':12,21 '1002':16 '13080':11 '2022':1 '24535':7 '26':4 '26116':5 '29509':6 '3':13 '3575':8 '4277':10 '6545':9 '974':19",10248
