,BRITNED_FLOW,EAST_WEST_FLOW,ELECLINK_FLOW,EMBEDDED_SOLAR_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_WIND_GENERATION,ENGLAND_WALES_DEMAND,IFA2_FLOW,IFA_FLOW,MOYLE_FLOW,ND,NEMO_FLOW,NON_BM_STOR,NSL_FLOW,PUMP_STORAGE_PUMPING,SETTLEMENT_DATE,SETTLEMENT_PERIOD,TSD,_count,_full_text,_id
15,0,-501,0,13052,0,5918,1630,20759,0,1653,-456,22624,0,0,0,23,2019-01-01,16,24204,17520,"'-01':2,3 '-456':17 '-501':18 '0':10,12,15,16,19,20,21 '13052':11 '16':4 '1630':8 '1653':14 '2019':1 '20759':7 '22624':5 '23':13 '24204':6 '5918':9",16
16,162,-365,0,13052,6,5918,1606,21313,0,1651,-456,23205,0,0,0,14,2019-01-01,17,24640,17520,"'-01':2,3 '-365':18 '-456':17 '0':12,15,19,20,21 '13052':11 '14':13 '1606':8 '162':16 '1651':14 '17':4 '2019':1 '21313':7 '23205':5 '24640':6 '5918':9 '6':10",17
17,180,-357,0,13052,107,5918,1581,22033,0,1651,-456,23947,0,0,0,10,2019-01-01,18,25370,17520,"'-01':2,3 '-357':18 '-456':17 '0':12,15,19,20,21 '10':13 '107':10 '13052':11 '1581':8 '1651':14 '18':4 '180':16 '2019':1 '22033':7 '23947':5 '25370':6 '5918':9",18
18,743,-376,0,13052,367,5918,1568,23066,0,1747,-428,25097,0,0,0,11,2019-01-01,19,26512,17520,"'-01':2,3 '-376':18 '-428':17 '0':12,15,19,20,21 '11':13 '13052':11 '1568':8 '1747':14 '19':4 '2019':1 '23066':7 '25097':5 '26512':6 '367':10 '5918':9 '743':16",19
19,775,-380,0,13052,698,5918,1554,24071,0,1749,-454,26220,0,0,0,10,2019-01-01,20,27664,17520,"'-01':2,3 '-380':18 '-454':17 '0':12,15,19,20,21 '10':13 '13052':11 '1554':8 '1749':14 '20':4 '2019':1 '24071':7 '26220':5 '27664':6 '5918':9 '698':10 '775':16",20
20,862,-274,0,13052,1120,5918,1576,24940,0,1846,-454,27227,0,0,0,14,2019-01-01,21,28569,17520,"'-01':2,3 '-274':18 '-454':17 '0':12,15,19,20,21 '1120':10 '13052':11 '14':13 '1576':8 '1846':14 '2019':1 '21':4 '24940':7 '27227':5 '28569':6 '5918':9 '862':16",21
21,866,-306,0,13052,1540,5918,1599,25670,0,1848,-455,28065,0,0,0,10,2019-01-01,22,29436,17520,"'-01':2,3 '-306':18 '-455':17 '0':12,15,19,20,21 '10':13 '13052':11 '1540':10 '1599':8 '1848':14 '2019':1 '22':4 '25670':7 '28065':5 '29436':6 '5918':9 '866':16",22
22,979,-457,0,13052,1920,5918,1623,26182,0,1994,-454,28683,0,0,0,10,2019-01-01,23,30204,17520,"'-01':2,3 '-454':17 '-457':18 '0':12,15,19,20,21 '10':13 '13052':11 '1623':8 '1920':10 '1994':14 '2019':1 '23':4 '26182':7 '28683':5 '30204':6 '5918':9 '979':16",23
23,985,-536,0,13052,2100,5918,1647,26610,0,1998,-455,29211,0,0,0,10,2019-01-01,24,30812,17520,"'-01':2,3 '-455':17 '-536':18 '0':12,15,19,20,21 '10':13 '13052':11 '1647':8 '1998':14 '2019':1 '2100':10 '24':4 '26610':7 '29211':5 '30812':6 '5918':9 '985':16",24
24,999,-536,0,13052,2020,5918,1672,27210,0,1998,-455,29823,0,0,0,11,2019-01-01,25,31425,17520,"'-01':2,3 '-455':17 '-536':18 '0':12,15,19,20,21 '11':13 '13052':11 '1672':8 '1998':14 '2019':1 '2020':10 '25':4 '27210':7 '29823':5 '31425':6 '5918':9 '999':16",25
25,1000,-535,0,13052,1880,5918,1698,27470,0,1998,-454,30179,0,0,0,13,2019-01-01,26,31781,17520,"'-01':2,3 '-454':17 '-535':18 '0':12,15,19,20,21 '1000':16 '13':13 '13052':11 '1698':8 '1880':10 '1998':14 '2019':1 '26':4 '27470':7 '30179':5 '31781':6 '5918':9",26
26,1001,-536,0,13052,1560,5918,1668,27727,0,1998,-455,30470,0,0,0,12,2019-01-01,27,32073,17520,"'-01':2,3 '-455':17 '-536':18 '0':12,15,19,20,21 '1001':16 '12':13 '13052':11 '1560':10 '1668':8 '1998':14 '2019':1 '27':4 '27727':7 '30470':5 '32073':6 '5918':9",27
27,1001,-536,0,13052,1220,5918,1639,27763,0,1998,-455,30430,0,0,0,10,2019-01-01,28,32031,17520,"'-01':2,3 '-455':17 '-536':18 '0':12,15,19,20,21 '10':13 '1001':16 '1220':10 '13052':11 '1639':8 '1998':14 '2019':1 '27763':7 '28':4 '30430':5 '32031':6 '5918':9",28
28,1000,-535,0,13052,902,5918,1583,28041,0,1998,-454,30728,0,0,0,9,2019-01-01,29,32326,17520,"'-01':2,3 '-454':17 '-535':18 '0':12,15,19,20,21 '1000':16 '13052':11 '1583':8 '1998':14 '2019':1 '28041':7 '29':4 '30728':5 '32326':6 '5918':9 '9':13 '902':10",29
29,1000,-535,0,13052,553,5918,1527,28290,0,1998,-454,31080,0,0,0,12,2019-01-01,30,32681,17520,"'-01':2,3 '-454':17 '-535':18 '0':12,15,19,20,21 '1000':16 '12':13 '13052':11 '1527':8 '1998':14 '2019':1 '28290':7 '30':4 '31080':5 '32681':6 '553':10 '5918':9",30
30,895,-536,0,13052,236,5918,1472,28840,0,1998,-455,31713,0,0,0,15,2019-01-01,31,33319,17520,"'-01':2,3 '-455':17 '-536':18 '0':12,15,19,20,21 '13052':11 '1472':8 '15':13 '1998':14 '2019':1 '236':10 '28840':7 '31':4 '31713':5 '33319':6 '5918':9 '895':16",31
31,890,-535,0,13052,48,5918,1417,29602,0,1997,-455,32516,0,0,0,15,2019-01-01,32,34121,17520,"'-01':2,3 '-455':17 '-535':18 '0':12,15,19,20,21 '13052':11 '1417':8 '15':13 '1997':14 '2019':1 '29602':7 '32':4 '32516':5 '34121':6 '48':10 '5918':9 '890':16",32
32,829,-536,0,13052,0,5918,1384,31171,0,1998,-455,34255,0,0,0,12,2019-01-01,33,35858,17520,"'-01':2,3 '-455':17 '-536':18 '0':10,12,15,19,20,21 '12':13 '13052':11 '1384':8 '1998':14 '2019':1 '31171':7 '33':4 '34255':5 '35858':6 '5918':9 '829':16",33
33,827,-535,0,13052,2,5918,1351,33064,0,1998,-454,36367,0,54,0,18,2019-01-01,34,37920,17520,"'-01':2,3 '-454':17 '-535':18 '0':15,19,20,21 '13052':11 '1351':8 '18':13 '1998':14 '2':10 '2019':1 '33064':7 '34':4 '36367':5 '37920':6 '54':12 '5918':9 '827':16",34
34,1048,-536,0,13052,0,5918,1346,33620,0,1998,-455,37034,0,142,0,19,2019-01-01,35,38502,17520,"'-01':2,3 '-455':17 '-536':18 '0':10,15,19,20,21 '1048':16 '13052':11 '1346':8 '142':12 '19':13 '1998':14 '2019':1 '33620':7 '35':4 '37034':5 '38502':6 '5918':9",35
35,1058,-535,0,13052,1,5918,1342,33543,0,1998,-454,36928,0,142,0,12,2019-01-01,36,38387,17520,"'-01':2,3 '-454':17 '-535':18 '0':15,19,20,21 '1':10 '1058':16 '12':13 '13052':11 '1342':8 '142':12 '1998':14 '2019':1 '33543':7 '36':4 '36928':5 '38387':6 '5918':9",36
36,1058,-535,0,13052,0,5918,1326,33234,0,1998,-454,36514,0,142,0,20,2019-01-01,37,37981,17520,"'-01':2,3 '-454':17 '-535':18 '0':10,15,19,20,21 '1058':16 '13052':11 '1326':8 '142':12 '1998':14 '20':13 '2019':1 '33234':7 '36514':5 '37':4 '37981':6 '5918':9",37
37,1058,-536,0,13052,0,5918,1311,32517,0,1998,-455,35771,0,98,0,19,2019-01-01,38,37283,17520,"'-01':2,3 '-455':17 '-536':18 '0':10,15,19,20,21 '1058':16 '13052':11 '1311':8 '19':13 '1998':14 '2019':1 '32517':7 '35771':5 '37283':6 '38':4 '5918':9 '98':12",38
38,1059,-535,0,13052,0,5918,1298,32008,0,1998,-454,35123,0,36,0,11,2019-01-01,39,36687,17520,"'-01':2,3 '-454':17 '-535':18 '0':10,15,19,20,21 '1059':16 '11':13 '1298':8 '13052':11 '1998':14 '2019':1 '32008':7 '35123':5 '36':12 '36687':6 '39':4 '5918':9",39
39,1058,-536,0,13052,0,5918,1285,31153,0,1997,-455,34161,0,0,0,13,2019-01-01,40,35765,17520,"'-01':2,3 '-455':17 '-536':18 '0':10,12,15,19,20,21 '1058':16 '1285':8 '13':13 '13052':11 '1997':14 '2019':1 '31153':7 '34161':5 '35765':6 '40':4 '5918':9",40
40,1059,-536,0,13052,0,5918,1263,30299,0,1997,-455,33313,0,0,0,11,2019-01-01,41,34915,17520,"'-01':2,3 '-455':17 '-536':18 '0':10,12,15,19,20,21 '1059':16 '11':13 '1263':8 '13052':11 '1997':14 '2019':1 '30299':7 '33313':5 '34915':6 '41':4 '5918':9",41
41,1057,-535,0,13052,0,5918,1241,29330,0,1997,-454,32198,0,0,0,10,2019-01-01,42,33797,17520,"'-01':2,3 '-454':17 '-535':18 '0':10,12,15,19,20,21 '10':13 '1057':16 '1241':8 '13052':11 '1997':14 '2019':1 '29330':7 '32198':5 '33797':6 '42':4 '5918':9",42
42,1003,-536,0,13052,0,5918,1204,28344,0,1869,-455,31193,0,0,0,13,2019-01-01,43,32797,17520,"'-01':2,3 '-455':17 '-536':18 '0':10,12,15,19,20,21 '1003':16 '1204':8 '13':13 '13052':11 '1869':14 '2019':1 '28344':7 '31193':5 '32797':6 '43':4 '5918':9",43
43,1000,-535,0,13052,0,5918,1167,27019,0,1885,-454,29798,0,0,0,15,2019-01-01,44,31402,17520,"'-01':2,3 '-454':17 '-535':18 '0':10,12,15,19,20,21 '1000':16 '1167':8 '13052':11 '15':13 '1885':14 '2019':1 '27019':7 '29798':5 '31402':6 '44':4 '5918':9",44
44,1001,-536,0,13052,0,5918,1118,25738,0,675,-455,28450,0,0,0,19,2019-01-01,45,30060,17520,"'-01':2,3 '-455':17 '-536':18 '0':10,12,15,19,20,21 '1001':16 '1118':8 '13052':11 '19':13 '2019':1 '25738':7 '28450':5 '30060':6 '45':4 '5918':9 '675':14",45
45,1000,-535,0,13052,0,5918,1069,24474,0,628,-454,27209,0,0,0,18,2019-01-01,46,28816,17520,"'-01':2,3 '-454':17 '-535':18 '0':10,12,15,19,20,21 '1000':16 '1069':8 '13052':11 '18':13 '2019':1 '24474':7 '27209':5 '28816':6 '46':4 '5918':9 '628':14",46
46,952,-535,0,13052,0,5918,1008,23108,0,1476,-454,25782,0,0,0,228,2019-01-01,47,27599,17520,"'-01':2,3 '-454':17 '-535':18 '0':10,12,15,19,20,21 '1008':8 '13052':11 '1476':14 '2019':1 '228':13 '23108':7 '25782':5 '27599':6 '47':4 '5918':9 '952':16",47
47,950,-536,0,13052,0,5918,948,22175,0,1489,-455,24781,0,0,0,337,2019-01-01,48,26709,17520,"'-01':2,3 '-455':17 '-536':18 '0':10,12,15,19,20,21 '13052':11 '1489':14 '2019':1 '22175':7 '24781':5 '26709':6 '337':13 '48':4 '5918':9 '948':8 '950':16",48
48,923,-535,0,13052,0,5918,912,22173,0,1889,-454,24748,0,0,0,414,2019-01-02,1,26751,17520,"'-01':2 '-02':3 '-454':17 '-535':18 '0':10,12,15,19,20,21 '1':4 '13052':11 '1889':14 '2019':1 '22173':7 '24748':5 '26751':6 '414':13 '5918':9 '912':8 '923':16",49
49,922,-536,0,13052,0,5918,876,22689,0,1898,-455,25273,0,0,0,492,2019-01-02,2,27356,17520,"'-01':2 '-02':3 '-455':17 '-536':18 '0':10,12,15,19,20,21 '13052':11 '1898':14 '2':4 '2019':1 '22689':7 '25273':5 '27356':6 '492':13 '5918':9 '876':8 '922':16",50
50,921,-535,0,13052,0,5918,846,22522,0,1898,-454,25102,0,0,0,663,2019-01-02,3,27354,17520,"'-01':2 '-02':3 '-454':17 '-535':18 '0':10,12,15,19,20,21 '13052':11 '1898':14 '2019':1 '22522':7 '25102':5 '27354':6 '3':4 '5918':9 '663':13 '846':8 '921':16",51
51,921,-536,0,13052,0,5918,815,22008,0,1898,-455,24547,0,0,0,778,2019-01-02,4,26916,17520,"'-01':2 '-02':3 '-455':17 '-536':18 '0':10,12,15,19,20,21 '13052':11 '1898':14 '2019':1 '22008':7 '24547':5 '26916':6 '4':4 '5918':9 '778':13 '815':8 '921':16",52
52,922,-536,0,13052,0,5918,790,21659,0,1898,-455,24156,0,0,0,1016,2019-01-02,5,26763,17520,"'-01':2 '-02':3 '-455':17 '-536':18 '0':10,12,15,19,20,21 '1016':13 '13052':11 '1898':14 '2019':1 '21659':7 '24156':5 '26763':6 '5':4 '5918':9 '790':8 '922':16",53
53,921,-535,0,13052,0,5918,764,21495,0,1898,-454,24026,0,0,0,1053,2019-01-02,6,26668,17520,"'-01':2 '-02':3 '-454':17 '-535':18 '0':10,12,15,19,20,21 '1053':13 '13052':11 '1898':14 '2019':1 '21495':7 '24026':5 '26668':6 '5918':9 '6':4 '764':8 '921':16",54
54,949,-536,0,13052,0,5918,756,21075,0,1898,-455,23646,0,0,0,1231,2019-01-02,7,26468,17520,"'-01':2 '-02':3 '-455':17 '-536':18 '0':10,12,15,19,20,21 '1231':13 '13052':11 '1898':14 '2019':1 '21075':7 '23646':5 '26468':6 '5918':9 '7':4 '756':8 '949':16",55
55,951,-536,0,13052,0,5918,747,20761,0,1898,-455,23337,0,0,0,1294,2019-01-02,8,26222,17520,"'-01':2 '-02':3 '-455':17 '-536':18 '0':10,12,15,19,20,21 '1294':13 '13052':11 '1898':14 '2019':1 '20761':7 '23337':5 '26222':6 '5918':9 '747':8 '8':4 '951':16",56
56,951,-536,0,13052,0,5918,736,20573,0,1898,-455,23093,0,0,0,1263,2019-01-02,9,25947,17520,"'-01':2 '-02':3 '-455':17 '-536':18 '0':10,12,15,19,20,21 '1263':13 '13052':11 '1898':14 '2019':1 '20573':7 '23093':5 '25947':6 '5918':9 '736':8 '9':4 '951':16",57
57,951,-535,0,13052,0,5918,725,20736,0,1896,-454,23236,0,0,0,1284,2019-01-02,10,26109,17520,"'-01':2 '-02':3 '-454':17 '-535':18 '0':10,12,15,19,20,21 '10':4 '1284':13 '13052':11 '1896':14 '2019':1 '20736':7 '23236':5 '26109':6 '5918':9 '725':8 '951':16",58
58,901,-535,0,13052,0,5918,718,21298,0,1995,-454,23819,0,0,0,1071,2019-01-02,11,26479,17520,"'-01':2 '-02':3 '-454':17 '-535':18 '0':10,12,15,19,20,21 '1071':13 '11':4 '13052':11 '1995':14 '2019':1 '21298':7 '23819':5 '26479':6 '5918':9 '718':8 '901':16",59
59,899,-466,0,13052,0,5918,711,22493,0,1998,-455,25059,0,0,0,914,2019-01-02,12,27494,17520,"'-01':2 '-02':3 '-455':17 '-466':18 '0':10,12,15,19,20,21 '12':4 '13052':11 '1998':14 '2019':1 '22493':7 '25059':5 '27494':6 '5918':9 '711':8 '899':16 '914':13",60
60,965,-314,0,13052,0,5918,686,25110,0,1997,-449,27763,0,0,0,105,2019-01-02,13,29231,17520,"'-01':2 '-02':3 '-314':18 '-449':17 '0':10,12,15,19,20,21 '105':13 '13':4 '13052':11 '1997':14 '2019':1 '25110':7 '27763':5 '29231':6 '5918':9 '686':8 '965':16",61
61,968,-299,0,13052,0,5918,661,27337,0,1842,-372,30050,0,0,0,13,2019-01-02,14,31334,17520,"'-01':2 '-02':3 '-299':18 '-372':17 '0':10,12,15,19,20,21 '13':13 '13052':11 '14':4 '1842':14 '2019':1 '27337':7 '30050':5 '31334':6 '5918':9 '661':8 '968':16",62
62,989,-450,0,13052,0,5918,655,29740,0,84,-446,32562,0,0,0,10,2019-01-02,15,34068,17520,"'-01':2 '-02':3 '-446':17 '-450':18 '0':10,12,15,19,20,21 '10':13 '13052':11 '15':4 '2019':1 '29740':7 '32562':5 '34068':6 '5918':9 '655':8 '84':14 '989':16",63
63,990,-535,0,13052,0,5918,649,31382,0,-37,-454,34231,0,0,0,10,2019-01-02,16,35867,17520,"'-01':2 '-02':3 '-37':14 '-454':17 '-535':18 '0':10,12,15,19,20,21 '10':13 '13052':11 '16':4 '2019':1 '31382':7 '34231':5 '35867':6 '5918':9 '649':8 '990':16",64
64,1055,-535,0,13052,5,5918,637,33149,0,1561,-454,36091,0,0,0,11,2019-01-02,17,37691,17520,"'-01':2 '-02':3 '-454':17 '-535':18 '0':12,15,19,20,21 '1055':16 '11':13 '13052':11 '1561':14 '17':4 '2019':1 '33149':7 '36091':5 '37691':6 '5':10 '5918':9 '637':8",65
65,1058,-536,0,13052,139,5918,625,34520,0,1597,-454,37534,0,0,0,11,2019-01-02,18,39135,17520,"'-01':2 '-02':3 '-454':17 '-536':18 '0':12,15,19,20,21 '1058':16 '11':13 '13052':11 '139':10 '1597':14 '18':4 '2019':1 '34520':7 '37534':5 '39135':6 '5918':9 '625':8",66
66,972,-535,0,13052,319,5918,630,35532,0,1986,-454,38698,0,0,0,11,2019-01-02,19,40298,17520,"'-01':2 '-02':3 '-454':17 '-535':18 '0':12,15,19,20,21 '11':13 '13052':11 '19':4 '1986':14 '2019':1 '319':10 '35532':7 '38698':5 '40298':6 '5918':9 '630':8 '972':16",67
67,968,-536,0,13052,806,5918,635,35828,0,1996,-454,39097,0,0,0,11,2019-01-02,20,40698,17520,"'-01':2 '-02':3 '-454':17 '-536':18 '0':12,15,19,20,21 '11':13 '13052':11 '1996':14 '20':4 '2019':1 '35828':7 '39097':5 '40698':6 '5918':9 '635':8 '806':10 '968':16",68
68,1055,-535,0,13052,1350,5918,633,35863,0,1879,-454,39255,0,0,0,10,2019-01-02,21,40854,17520,"'-01':2 '-02':3 '-454':17 '-535':18 '0':12,15,19,20,21 '10':13 '1055':16 '13052':11 '1350':10 '1879':14 '2019':1 '21':4 '35863':7 '39255':5 '40854':6 '5918':9 '633':8",69
69,1058,-536,0,13052,1680,5918,631,35801,0,1876,-454,39253,0,0,0,10,2019-01-02,22,40853,17520,"'-01':2 '-02':3 '-454':17 '-536':18 '0':12,15,19,20,21 '10':13 '1058':16 '13052':11 '1680':10 '1876':14 '2019':1 '22':4 '35801':7 '39253':5 '40853':6 '5918':9 '631':8",70
70,1003,-536,0,13052,1820,5918,612,35774,0,1988,-454,39290,0,0,0,10,2019-01-02,23,40890,17520,"'-01':2 '-02':3 '-454':17 '-536':18 '0':12,15,19,20,21 '10':13 '1003':16 '13052':11 '1820':10 '1988':14 '2019':1 '23':4 '35774':7 '39290':5 '40890':6 '5918':9 '612':8",71
71,1000,-535,0,13052,1810,5918,594,35576,0,1990,-454,39152,0,0,0,9,2019-01-02,24,40750,17520,"'-01':2 '-02':3 '-454':17 '-535':18 '0':12,15,19,20,21 '1000':16 '13052':11 '1810':10 '1990':14 '2019':1 '24':4 '35576':7 '39152':5 '40750':6 '5918':9 '594':8 '9':13",72
72,942,-536,0,13052,1640,5918,572,35904,0,1998,-454,39533,0,0,0,8,2019-01-02,25,41131,17520,"'-01':2 '-02':3 '-454':17 '-536':18 '0':12,15,19,20,21 '13052':11 '1640':10 '1998':14 '2019':1 '25':4 '35904':7 '39533':5 '41131':6 '572':8 '5918':9 '8':13 '942':16",73
73,940,-536,0,13052,1470,5918,550,36076,0,1998,-454,39751,0,0,0,9,2019-01-02,26,41350,17520,"'-01':2 '-02':3 '-454':17 '-536':18 '0':12,15,19,20,21 '13052':11 '1470':10 '1998':14 '2019':1 '26':4 '36076':7 '39751':5 '41350':6 '550':8 '5918':9 '9':13 '940':16",74
74,997,-535,0,13052,1230,5918,532,36330,0,1998,-454,39999,0,0,0,7,2019-01-02,27,41595,17520,"'-01':2 '-02':3 '-454':17 '-535':18 '0':12,15,19,20,21 '1230':10 '13052':11 '1998':14 '2019':1 '27':4 '36330':7 '39999':5 '41595':6 '532':8 '5918':9 '7':13 '997':16",75
75,1000,-536,0,13052,981,5918,513,36574,0,1998,-454,40217,0,0,0,7,2019-01-02,28,41814,17520,"'-01':2 '-02':3 '-454':17 '-536':18 '0':12,15,19,20,21 '1000':16 '13052':11 '1998':14 '2019':1 '28':4 '36574':7 '40217':5 '41814':6 '513':8 '5918':9 '7':13 '981':10",76
76,1000,-536,0,13052,728,5918,482,36976,0,1998,-454,40602,0,0,0,9,2019-01-02,29,42201,17520,"'-01':2 '-02':3 '-454':17 '-536':18 '0':12,15,19,20,21 '1000':16 '13052':11 '1998':14 '2019':1 '29':4 '36976':7 '40602':5 '42201':6 '482':8 '5918':9 '728':10 '9':13",77
77,982,-535,0,13052,438,5918,452,37443,0,1998,-454,41076,0,0,0,11,2019-01-02,30,42676,17520,"'-01':2 '-02':3 '-454':17 '-535':18 '0':12,15,19,20,21 '11':13 '13052':11 '1998':14 '2019':1 '30':4 '37443':7 '41076':5 '42676':6 '438':10 '452':8 '5918':9 '982':16",78
78,161,-536,0,13052,183,5918,455,37629,0,1998,-454,41312,0,0,0,15,2019-01-02,31,42917,17520,"'-01':2 '-02':3 '-454':17 '-536':18 '0':12,15,19,20,21 '13052':11 '15':13 '161':16 '183':10 '1998':14 '2019':1 '31':4 '37629':7 '41312':5 '42917':6 '455':8 '5918':9",79
79,102,-535,0,13052,35,5918,458,38539,0,1998,-454,42262,0,0,0,7,2019-01-02,32,43858,17520,"'-01':2 '-02':3 '-454':17 '-535':18 '0':12,15,19,20,21 '102':16 '13052':11 '1998':14 '2019':1 '32':4 '35':10 '38539':7 '42262':5 '43858':6 '458':8 '5918':9 '7':13",80
80,329,-536,0,13052,2,5918,464,39495,0,1998,-454,43456,0,0,0,8,2019-01-02,33,45054,17520,"'-01':2 '-02':3 '-454':17 '-536':18 '0':12,15,19,20,21 '13052':11 '1998':14 '2':10 '2019':1 '329':16 '33':4 '39495':7 '43456':5 '45054':6 '464':8 '5918':9 '8':13",81
81,352,-536,0,13052,1,5918,469,40289,0,1998,-454,44454,0,0,0,8,2019-01-02,34,46052,17520,"'-01':2 '-02':3 '-454':17 '-536':18 '0':12,15,19,20,21 '1':10 '13052':11 '1998':14 '2019':1 '34':4 '352':16 '40289':7 '44454':5 '46052':6 '469':8 '5918':9 '8':13",82
82,353,-536,0,13052,1,5918,482,40765,0,1998,-454,45011,0,0,0,8,2019-01-02,35,46609,17520,"'-01':2 '-02':3 '-454':17 '-536':18 '0':12,15,19,20,21 '1':10 '13052':11 '1998':14 '2019':1 '35':4 '353':16 '40765':7 '45011':5 '46609':6 '482':8 '5918':9 '8':13",83
