,BRITNED_FLOW,EAST_WEST_FLOW,ELECLINK_FLOW,EMBEDDED_SOLAR_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_WIND_GENERATION,ENGLAND_WALES_DEMAND,IFA2_FLOW,IFA_FLOW,MOYLE_FLOW,ND,NEMO_FLOW,NON_BM_STOR,NSL_FLOW,PUMP_STORAGE_PUMPING,SETTLEMENT_DATE,SETTLEMENT_PERIOD,TSD,_count,_full_text,_id
14638,716,54,0,13080,0,6231,2526,22707,0,1414,135,25133,673,0,0,6,2019-11-01,47,25739,17520,"'-01':3 '-11':2 '0':10,12,15,20,21 '13080':11 '135':17 '1414':14 '2019':1 '22707':7 '25133':5 '2526':8 '25739':6 '47':4 '54':18 '6':13 '6231':9 '673':19 '716':16",14639
14639,709,10,0,13080,0,6231,2608,21735,0,1406,93,24077,668,0,0,6,2019-11-01,48,24683,17520,"'-01':3 '-11':2 '0':10,12,15,20,21 '10':18 '13080':11 '1406':14 '2019':1 '21735':7 '24077':5 '24683':6 '2608':8 '48':4 '6':13 '6231':9 '668':19 '709':16 '93':17",14640
14640,710,0,0,13080,0,6231,2645,21349,0,1406,-27,23580,669,0,0,5,2019-11-02,1,24212,17520,"'-02':3 '-11':2 '-27':17 '0':10,12,15,18,20,21 '1':4 '13080':11 '1406':14 '2019':1 '21349':7 '23580':5 '24212':6 '2645':8 '5':13 '6231':9 '669':19 '710':16",14641
14641,709,43,0,13080,0,6231,2682,21358,0,1406,-138,23492,669,0,0,60,2019-11-02,2,24290,17520,"'-02':3 '-11':2 '-138':17 '0':10,12,15,20,21 '13080':11 '1406':14 '2':4 '2019':1 '21358':7 '23492':5 '24290':6 '2682':8 '43':18 '60':13 '6231':9 '669':19 '709':16",14642
14642,674,1,0,13080,0,6231,2688,20847,0,1406,-289,22880,669,0,0,447,2019-11-02,3,24216,17520,"'-02':3 '-11':2 '-289':17 '0':10,12,15,20,21 '1':18 '13080':11 '1406':14 '2019':1 '20847':7 '22880':5 '24216':6 '2688':8 '3':4 '447':13 '6231':9 '669':19 '674':16",14643
14643,671,0,0,13080,0,6231,2695,20098,0,1406,-369,22024,669,0,0,965,2019-11-02,4,23958,17520,"'-02':3 '-11':2 '-369':17 '0':10,12,15,18,20,21 '13080':11 '1406':14 '20098':7 '2019':1 '22024':5 '23958':6 '2695':8 '4':4 '6231':9 '669':19 '671':16 '965':13",14644
14644,323,-67,0,13080,0,6231,2674,19376,0,1406,-244,21224,668,0,0,1447,2019-11-02,5,23582,17520,"'-02':3 '-11':2 '-244':17 '-67':18 '0':10,12,15,20,21 '13080':11 '1406':14 '1447':13 '19376':7 '2019':1 '21224':5 '23582':6 '2674':8 '323':16 '5':4 '6231':9 '668':19",14645
14645,306,-198,0,13080,0,6231,2653,19064,0,1406,-223,20944,668,0,0,1763,2019-11-02,6,23728,17520,"'-02':3 '-11':2 '-198':18 '-223':17 '0':10,12,15,20,21 '13080':11 '1406':14 '1763':13 '19064':7 '2019':1 '20944':5 '23728':6 '2653':8 '306':16 '6':4 '6231':9 '668':19",14646
14646,168,-216,0,13080,0,6231,2618,18714,0,1406,-294,20634,668,0,0,1749,2019-11-02,7,23493,17520,"'-02':3 '-11':2 '-216':18 '-294':17 '0':10,12,15,20,21 '13080':11 '1406':14 '168':16 '1749':13 '18714':7 '2019':1 '20634':5 '23493':6 '2618':8 '6231':9 '668':19 '7':4",14647
14647,161,-216,0,13080,0,6231,2582,18311,0,1406,-415,20197,668,0,0,1799,2019-11-02,8,23227,17520,"'-02':3 '-11':2 '-216':18 '-415':17 '0':10,12,15,20,21 '13080':11 '1406':14 '161':16 '1799':13 '18311':7 '2019':1 '20197':5 '23227':6 '2582':8 '6231':9 '668':19 '8':4",14648
14648,3,-216,0,13080,0,6231,2552,18062,0,1407,-424,19966,418,0,0,1730,2019-11-02,9,22936,17520,"'-02':3 '-11':2 '-216':18 '-424':17 '0':10,12,15,20,21 '13080':11 '1407':14 '1730':13 '18062':7 '19966':5 '2019':1 '22936':6 '2552':8 '3':16 '418':19 '6231':9 '9':4",14649
14649,0,-196,0,13080,0,6231,2523,18090,0,1407,-312,20045,409,0,0,1760,2019-11-02,10,22913,17520,"'-02':3 '-11':2 '-196':18 '-312':17 '0':10,12,15,16,20,21 '10':4 '13080':11 '1407':14 '1760':13 '18090':7 '20045':5 '2019':1 '22913':6 '2523':8 '409':19 '6231':9",14650
14650,-191,-55,0,13080,0,6231,2504,18436,0,1407,-163,20466,502,0,0,895,2019-11-02,11,22370,17520,"'-02':3 '-11':2 '-163':17 '-191':16 '-55':18 '0':10,12,15,20,21 '11':4 '13080':11 '1407':14 '18436':7 '2019':1 '20466':5 '22370':6 '2504':8 '502':19 '6231':9 '895':13",14651
14651,-205,67,0,13080,0,6231,2485,19142,0,1406,-93,21262,505,0,0,433,2019-11-02,12,22593,17520,"'-02':3 '-11':2 '-205':16 '-93':17 '0':10,12,15,20,21 '12':4 '13080':11 '1406':14 '19142':7 '2019':1 '21262':5 '22593':6 '2485':8 '433':13 '505':19 '6231':9 '67':18",14652
14652,-158,219,0,13080,0,6231,2442,20572,0,1502,79,22808,663,0,0,18,2019-11-02,13,23584,17520,"'-02':3 '-11':2 '-158':16 '0':10,12,15,20,21 '13':4 '13080':11 '1502':14 '18':13 '2019':1 '20572':7 '219':18 '22808':5 '23584':6 '2442':8 '6231':9 '663':19 '79':17",14653
14653,-156,326,0,13080,0,6231,2399,21946,0,1498,134,24270,668,0,0,12,2019-11-02,14,25038,17520,"'-02':3 '-11':2 '-156':16 '0':10,12,15,20,21 '12':13 '13080':11 '134':17 '14':4 '1498':14 '2019':1 '21946':7 '2399':8 '24270':5 '25038':6 '326':18 '6231':9 '668':19",14654
14654,-3,231,0,13080,35,6231,2386,23164,0,1890,101,25637,669,0,0,14,2019-11-02,15,26254,17520,"'-02':3 '-11':2 '-3':16 '0':12,15,20,21 '101':17 '13080':11 '14':13 '15':4 '1890':14 '2019':1 '231':18 '23164':7 '2386':8 '25637':5 '26254':6 '35':10 '6231':9 '669':19",14655
14655,0,291,0,13080,279,6231,2372,24511,0,1899,135,27072,668,0,0,13,2019-11-02,16,27685,17520,"'-02':3 '-11':2 '0':12,15,16,20,21 '13':13 '13080':11 '135':17 '16':4 '1899':14 '2019':1 '2372':8 '24511':7 '27072':5 '27685':6 '279':10 '291':18 '6231':9 '668':19",14656
14656,671,203,0,13080,692,6231,2397,26609,0,1997,103,29360,682,0,0,10,2019-11-02,17,29970,17520,"'-02':3 '-11':2 '0':12,15,20,21 '10':13 '103':17 '13080':11 '17':4 '1997':14 '2019':1 '203':18 '2397':8 '26609':7 '29360':5 '29970':6 '6231':9 '671':16 '682':19 '692':10",14657
14657,818,264,0,13080,726,6231,2422,27812,0,1999,125,30696,682,0,0,14,2019-11-02,18,31310,17520,"'-02':3 '-11':2 '0':12,15,20,21 '125':17 '13080':11 '14':13 '18':4 '1999':14 '2019':1 '2422':8 '264':18 '27812':7 '30696':5 '31310':6 '6231':9 '682':19 '726':10 '818':16",14658
14658,992,151,0,13080,881,6231,2468,28386,0,1999,29,31377,836,0,0,14,2019-11-02,19,31991,17520,"'-02':3 '-11':2 '0':12,15,20,21 '13080':11 '14':13 '151':18 '19':4 '1999':14 '2019':1 '2468':8 '28386':7 '29':17 '31377':5 '31991':6 '6231':9 '836':19 '881':10 '992':16",14659
14659,1001,18,0,13080,1170,6231,2514,28750,0,1999,16,31788,841,0,0,18,2019-11-02,20,32406,17520,"'-02':3 '-11':2 '0':12,15,20,21 '1001':16 '1170':10 '13080':11 '16':17 '18':13,18 '1999':14 '20':4 '2019':1 '2514':8 '28750':7 '31788':5 '32406':6 '6231':9 '841':19",14660
14660,1000,0,0,13080,1330,6231,2540,29389,0,1999,98,32528,939,0,0,13,2019-11-02,21,33141,17520,"'-02':3 '-11':2 '0':12,15,18,20,21 '1000':16 '13':13 '13080':11 '1330':10 '1999':14 '2019':1 '21':4 '2540':8 '29389':7 '32528':5 '33141':6 '6231':9 '939':19 '98':17",14661
14661,1000,15,0,13080,1370,6231,2566,28974,0,2000,59,32056,943,0,0,23,2019-11-02,22,32679,17520,"'-02':3 '-11':2 '0':12,15,20,21 '1000':16 '13080':11 '1370':10 '15':18 '2000':14 '2019':1 '22':4 '23':13 '2566':8 '28974':7 '32056':5 '32679':6 '59':17 '6231':9 '943':19",14662
14662,1000,135,0,13080,1630,6231,2533,29347,0,1999,132,32472,943,0,0,17,2019-11-02,23,33089,17520,"'-02':3 '-11':2 '0':12,15,20,21 '1000':16 '13080':11 '132':17 '135':18 '1630':10 '17':13 '1999':14 '2019':1 '23':4 '2533':8 '29347':7 '32472':5 '33089':6 '6231':9 '943':19",14663
14663,1000,133,0,13080,1740,6231,2500,29276,0,1999,135,32398,942,0,0,16,2019-11-02,24,33014,17520,"'-02':3 '-11':2 '0':12,15,20,21 '1000':16 '13080':11 '133':18 '135':17 '16':13 '1740':10 '1999':14 '2019':1 '24':4 '2500':8 '29276':7 '32398':5 '33014':6 '6231':9 '942':19",14664
14664,1000,215,0,13080,1460,6231,2478,29271,0,1999,135,32376,927,0,0,11,2019-11-02,25,32987,17520,"'-02':3 '-11':2 '0':12,15,20,21 '1000':16 '11':13 '13080':11 '135':17 '1460':10 '1999':14 '2019':1 '215':18 '2478':8 '25':4 '29271':7 '32376':5 '32987':6 '6231':9 '927':19",14665
14665,1000,252,0,13080,1310,6231,2457,28991,0,1999,135,32105,926,0,0,14,2019-11-02,26,32719,17520,"'-02':3 '-11':2 '0':12,15,20,21 '1000':16 '13080':11 '1310':10 '135':17 '14':13 '1999':14 '2019':1 '2457':8 '252':18 '26':4 '28991':7 '32105':5 '32719':6 '6231':9 '926':19",14666
14666,999,385,0,13080,1280,6231,2384,28991,0,1917,135,32062,916,0,0,13,2019-11-02,27,32675,17520,"'-02':3 '-11':2 '0':12,15,20,21 '1280':10 '13':13 '13080':11 '135':17 '1917':14 '2019':1 '2384':8 '27':4 '28991':7 '32062':5 '32675':6 '385':18 '6231':9 '916':19 '999':16",14667
14667,1000,355,0,13080,1030,6231,2310,28932,0,1921,135,31977,916,0,0,16,2019-11-02,28,32593,17520,"'-02':3 '-11':2 '0':12,15,20,21 '1000':16 '1030':10 '13080':11 '135':17 '16':13 '1921':14 '2019':1 '2310':8 '28':4 '28932':7 '31977':5 '32593':6 '355':18 '6231':9 '916':19",14668
14668,1000,304,0,13080,718,6231,2226,28867,0,1665,135,31892,915,0,0,14,2019-11-02,29,32506,17520,"'-02':3 '-11':2 '0':12,15,20,21 '1000':16 '13080':11 '135':17 '14':13 '1665':14 '2019':1 '2226':8 '28867':7 '29':4 '304':18 '31892':5 '32506':6 '6231':9 '718':10 '915':19",14669
14669,999,211,0,13080,410,6231,2143,28888,0,1663,135,31907,915,0,0,14,2019-11-02,30,32521,17520,"'-02':3 '-11':2 '0':12,15,20,21 '13080':11 '135':17 '14':13 '1663':14 '2019':1 '211':18 '2143':8 '28888':7 '30':4 '31907':5 '32521':6 '410':10 '6231':9 '915':19 '999':16",14670
14670,1000,66,0,13080,326,6231,2104,29365,0,1663,100,32413,915,0,0,16,2019-11-02,31,33029,17520,"'-02':3 '-11':2 '0':12,15,20,21 '100':17 '1000':16 '13080':11 '16':13 '1663':14 '2019':1 '2104':8 '29365':7 '31':4 '32413':5 '326':10 '33029':6 '6231':9 '66':18 '915':19",14671
14671,999,21,0,13080,125,6231,2065,29843,0,1663,127,32909,916,0,0,14,2019-11-02,32,33523,17520,"'-02':3 '-11':2 '0':12,15,20,21 '125':10 '127':17 '13080':11 '14':13 '1663':14 '2019':1 '2065':8 '21':18 '29843':7 '32':4 '32909':5 '33523':6 '6231':9 '916':19 '999':16",14672
14672,999,100,0,13080,16,6231,2039,30813,0,1949,134,33998,955,0,0,13,2019-11-02,33,34611,17520,"'-02':3 '-11':2 '0':12,15,20,21 '100':18 '13':13 '13080':11 '134':17 '16':10 '1949':14 '2019':1 '2039':8 '30813':7 '33':4 '33998':5 '34611':6 '6231':9 '955':19 '999':16",14673
