,BRITNED_FLOW,EAST_WEST_FLOW,ELECLINK_FLOW,EMBEDDED_SOLAR_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_WIND_GENERATION,ENGLAND_WALES_DEMAND,IFA2_FLOW,IFA_FLOW,MOYLE_FLOW,ND,NEMO_FLOW,NON_BM_STOR,NSL_FLOW,PUMP_STORAGE_PUMPING,SETTLEMENT_DATE,SETTLEMENT_PERIOD,TSD,_count,_full_text,_id
1498,674,238,0,13052,0,6192,1862,26044,0,1970,269,28937,62,0,0,900,2019-02-01,11,30437,17520,"'-01':3 '-02':2 '0':10,12,15,20,21 '11':4 '13052':11 '1862':8 '1970':14 '2019':1 '238':18 '26044':7 '269':17 '28937':5 '30437':6 '6192':9 '62':19 '674':16 '900':13",1499
1499,657,275,0,13052,0,6192,1845,27101,0,1968,265,30106,-26,0,0,632,2019-02-01,12,31364,17520,"'-01':3 '-02':2 '-26':19 '0':10,12,15,20,21 '12':4 '13052':11 '1845':8 '1968':14 '2019':1 '265':17 '27101':7 '275':18 '30106':5 '31364':6 '6192':9 '632':13 '657':16",1500
1500,253,426,0,13052,0,6192,1798,30207,0,1998,285,33452,-958,0,0,36,2019-02-01,13,35046,17520,"'-01':3 '-02':2 '-958':19 '0':10,12,15,20,21 '13':4 '13052':11 '1798':8 '1998':14 '2019':1 '253':16 '285':17 '30207':7 '33452':5 '35046':6 '36':13 '426':18 '6192':9",1501
1501,230,440,0,13052,0,6192,1750,32973,0,1999,170,36508,-1019,0,0,17,2019-02-01,14,38144,17520,"'-01':3 '-02':2 '-1019':19 '0':10,12,15,20,21 '13052':11 '14':4 '17':13 '170':17 '1750':8 '1999':14 '2019':1 '230':16 '32973':7 '36508':5 '38144':6 '440':18 '6192':9",1502
1502,-752,288,0,13052,0,6192,1746,36334,0,1999,40,40207,-600,0,0,16,2019-02-01,15,42175,17520,"'-01':3 '-02':2 '-600':19 '-752':16 '0':10,12,15,20,21 '13052':11 '15':4 '16':13 '1746':8 '1999':14 '2019':1 '288':18 '36334':7 '40':17 '40207':5 '42175':6 '6192':9",1503
1503,-946,203,0,13052,0,6192,1741,37872,0,1999,-47,41982,-578,0,0,17,2019-02-01,16,44170,17520,"'-01':3 '-02':2 '-47':17 '-578':19 '-946':16 '0':10,12,15,20,21 '13052':11 '16':4 '17':13 '1741':8 '1999':14 '2019':1 '203':18 '37872':7 '41982':5 '44170':6 '6192':9",1504
1504,-1066,57,0,13052,18,6192,1718,39245,0,1997,37,43452,-26,0,0,14,2019-02-01,17,45158,17520,"'-01':3 '-02':2 '-1066':16 '-26':19 '0':12,15,20,21 '13052':11 '14':13 '17':4 '1718':8 '18':10 '1997':14 '2019':1 '37':17 '39245':7 '43452':5 '45158':6 '57':18 '6192':9",1505
1505,-1062,0,0,13052,166,6192,1695,39736,0,1997,43,44094,0,124,0,19,2019-02-01,18,45651,17520,"'-01':3 '-02':2 '-1062':16 '0':15,18,19,20,21 '124':12 '13052':11 '166':10 '1695':8 '18':4 '19':13 '1997':14 '2019':1 '39736':7 '43':17 '44094':5 '45651':6 '6192':9",1506
1506,-289,0,0,13052,121,6192,1716,40320,0,1998,-36,44757,0,153,0,17,2019-02-01,19,45546,17520,"'-01':3 '-02':2 '-289':16 '-36':17 '0':15,18,19,20,21 '121':10 '13052':11 '153':12 '17':13 '1716':8 '19':4 '1998':14 '2019':1 '40320':7 '44757':5 '45546':6 '6192':9",1507
1507,-234,0,0,13052,517,6192,1736,40785,0,1998,-74,45223,10,153,0,14,2019-02-01,20,45992,17520,"'-01':3 '-02':2 '-234':16 '-74':17 '0':15,18,20,21 '10':19 '13052':11 '14':13 '153':12 '1736':8 '1998':14 '20':4 '2019':1 '40785':7 '45223':5 '45992':6 '517':10 '6192':9",1508
1508,-914,0,0,13052,793,6192,1740,40693,0,1996,-224,45135,651,153,0,13,2019-02-01,21,46733,17520,"'-01':3 '-02':2 '-224':17 '-914':16 '0':15,18,20,21 '13':13 '13052':11 '153':12 '1740':8 '1996':14 '2019':1 '21':4 '40693':7 '45135':5 '46733':6 '6192':9 '651':19 '793':10",1509
1509,-949,0,0,13052,1120,6192,1745,40536,0,1996,-314,44924,685,111,0,13,2019-02-01,22,46689,17520,"'-01':3 '-02':2 '-314':17 '-949':16 '0':15,18,20,21 '111':12 '1120':10 '13':13 '13052':11 '1745':8 '1996':14 '2019':1 '22':4 '40536':7 '44924':5 '46689':6 '6192':9 '685':19",1510
1510,-323,-67,0,13052,1450,6192,1742,40744,0,1996,-420,45027,937,2,0,11,2019-02-01,23,46446,17520,"'-01':3 '-02':2 '-323':16 '-420':17 '-67':18 '0':15,20,21 '11':13 '13052':11 '1450':10 '1742':8 '1996':14 '2':12 '2019':1 '23':4 '40744':7 '45027':5 '46446':6 '6192':9 '937':19",1511
1511,-285,-99,0,13052,1590,6192,1740,40603,0,1996,-453,44880,947,0,0,11,2019-02-01,24,46328,17520,"'-01':3 '-02':2 '-285':16 '-453':17 '-99':18 '0':12,15,20,21 '11':13 '13052':11 '1590':10 '1740':8 '1996':14 '2019':1 '24':4 '40603':7 '44880':5 '46328':6 '6192':9 '947':19",1512
1512,-213,-30,0,13052,1690,6192,1742,40847,0,1996,-453,45101,998,0,0,7,2019-02-01,25,46404,17520,"'-01':3 '-02':2 '-213':16 '-30':18 '-453':17 '0':12,15,20,21 '13052':11 '1690':10 '1742':8 '1996':14 '2019':1 '25':4 '40847':7 '45101':5 '46404':6 '6192':9 '7':13 '998':19",1513
1513,-208,-116,0,13052,1760,6192,1745,40695,0,1996,-451,44937,999,0,0,8,2019-02-01,26,46320,17520,"'-01':3 '-02':2 '-116':18 '-208':16 '-451':17 '0':12,15,20,21 '13052':11 '1745':8 '1760':10 '1996':14 '2019':1 '26':4 '40695':7 '44937':5 '46320':6 '6192':9 '8':13 '999':19",1514
1514,-3,-267,0,13052,1750,6192,1742,40417,0,1996,-380,44618,701,0,0,9,2019-02-01,27,45877,17520,"'-01':3 '-02':2 '-267':18 '-3':16 '-380':17 '0':12,15,20,21 '13052':11 '1742':8 '1750':10 '1996':14 '2019':1 '27':4 '40417':7 '44618':5 '45877':6 '6192':9 '701':19 '9':13",1515
1515,0,-335,0,13052,1590,6192,1739,40013,0,1996,-447,44190,688,0,0,8,2019-02-01,28,45580,17520,"'-01':3 '-02':2 '-335':18 '-447':17 '0':12,15,16,20,21 '13052':11 '1590':10 '1739':8 '1996':14 '2019':1 '28':4 '40013':7 '44190':5 '45580':6 '6192':9 '688':19 '8':13",1516
1516,97,-287,0,13052,1280,6192,1720,39980,0,1997,-454,44087,303,0,0,7,2019-02-01,29,45435,17520,"'-01':3 '-02':2 '-287':18 '-454':17 '0':12,15,20,21 '1280':10 '13052':11 '1720':8 '1997':14 '2019':1 '29':4 '303':19 '39980':7 '44087':5 '45435':6 '6192':9 '7':13 '97':16",1517
1517,102,-284,0,13052,1110,6192,1701,39637,0,1997,-455,43674,288,0,0,8,2019-02-01,30,45021,17520,"'-01':3 '-02':2 '-284':18 '-455':17 '0':12,15,20,21 '102':16 '1110':10 '13052':11 '1701':8 '1997':14 '2019':1 '288':19 '30':4 '39637':7 '43674':5 '45021':6 '6192':9 '8':13",1518
1518,141,-266,0,13052,785,6192,1656,39562,0,1997,-455,43639,314,0,0,7,2019-02-01,31,44967,17520,"'-01':3 '-02':2 '-266':18 '-455':17 '0':12,15,20,21 '13052':11 '141':16 '1656':8 '1997':14 '2019':1 '31':4 '314':19 '39562':7 '43639':5 '44967':6 '6192':9 '7':13 '785':10",1519
1519,150,-234,0,13052,522,6192,1612,39993,0,1996,-424,44080,324,0,0,7,2019-02-01,32,45345,17520,"'-01':3 '-02':2 '-234':18 '-424':17 '0':12,15,20,21 '13052':11 '150':16 '1612':8 '1996':14 '2019':1 '32':4 '324':19 '39993':7 '44080':5 '45345':6 '522':10 '6192':9 '7':13",1520
1520,601,-277,0,13052,220,6192,1580,40521,0,1996,-454,44676,966,0,0,7,2019-02-01,33,46014,17520,"'-01':3 '-02':2 '-277':18 '-454':17 '0':12,15,20,21 '13052':11 '1580':8 '1996':14 '2019':1 '220':10 '33':4 '40521':7 '44676':5 '46014':6 '601':16 '6192':9 '7':13 '966':19",1521
1521,626,-304,0,13052,24,6192,1548,40724,0,1995,-454,44967,999,0,0,12,2019-02-01,34,46400,17520,"'-01':3 '-02':2 '-304':18 '-454':17 '0':12,15,20,21 '12':13 '13052':11 '1548':8 '1995':14 '2019':1 '24':10 '34':4 '40724':7 '44967':5 '46400':6 '6192':9 '626':16 '999':19",1522
1522,835,-454,0,13052,0,6192,1542,41141,0,1996,-454,45542,1000,0,0,6,2019-02-01,35,47156,17520,"'-01':3 '-02':2 '-454':17,18 '0':10,12,15,20,21 '1000':19 '13052':11 '1542':8 '1996':14 '2019':1 '35':4 '41141':7 '45542':5 '47156':6 '6':13 '6192':9 '835':16",1523
1523,845,-535,0,13052,0,6192,1536,41372,0,1995,-454,45785,999,0,0,7,2019-02-01,36,47481,17520,"'-01':3 '-02':2 '-454':17 '-535':18 '0':10,12,15,20,21 '13052':11 '1536':8 '1995':14 '2019':1 '36':4 '41372':7 '45785':5 '47481':6 '6192':9 '7':13 '845':16 '999':19",1524
1524,845,-535,0,13052,0,6192,1548,41497,0,1995,-454,45815,1000,0,0,7,2019-02-01,37,47511,17520,"'-01':3 '-02':2 '-454':17 '-535':18 '0':10,12,15,20,21 '1000':19 '13052':11 '1548':8 '1995':14 '2019':1 '37':4 '41497':7 '45815':5 '47511':6 '6192':9 '7':13 '845':16",1525
1525,844,-493,0,13052,0,6192,1559,41257,0,1995,-454,45532,1000,0,0,9,2019-02-01,38,47188,17520,"'-01':3 '-02':2 '-454':17 '-493':18 '0':10,12,15,20,21 '1000':19 '13052':11 '1559':8 '1995':14 '2019':1 '38':4 '41257':7 '45532':5 '47188':6 '6192':9 '844':16 '9':13",1526
1526,1049,-348,0,13052,0,6192,1568,41038,0,1995,-454,45214,999,0,0,10,2019-02-01,39,46643,17520,"'-01':3 '-02':2 '-348':18 '-454':17 '0':10,12,15,20,21 '10':13 '1049':16 '13052':11 '1568':8 '1995':14 '2019':1 '39':4 '41038':7 '45214':5 '46643':6 '6192':9 '999':19",1527
1527,1059,-326,0,13052,0,6192,1576,40064,0,1995,-412,44129,1000,0,0,11,2019-02-01,40,45478,17520,"'-01':3 '-02':2 '-326':18 '-412':17 '0':10,12,15,20,21 '1000':19 '1059':16 '11':13 '13052':11 '1576':8 '1995':14 '2019':1 '40':4 '40064':7 '44129':5 '45478':6 '6192':9",1528
1528,1058,-225,0,13052,0,6192,1580,38608,0,1995,-414,42573,1000,0,0,9,2019-02-01,41,43821,17520,"'-01':3 '-02':2 '-225':18 '-414':17 '0':10,12,15,20,21 '1000':19 '1058':16 '13052':11 '1580':8 '1995':14 '2019':1 '38608':7 '41':4 '42573':5 '43821':6 '6192':9 '9':13",1529
1529,1059,-211,0,13052,0,6192,1583,37286,0,1995,-408,40972,1000,0,0,8,2019-02-01,42,42199,17520,"'-01':3 '-02':2 '-211':18 '-408':17 '0':10,12,15,20,21 '1000':19 '1059':16 '13052':11 '1583':8 '1995':14 '2019':1 '37286':7 '40972':5 '42':4 '42199':6 '6192':9 '8':13",1530
1530,1002,-63,0,13052,0,6192,1596,35689,0,1994,-261,39115,1000,0,0,8,2019-02-01,43,40047,17520,"'-01':3 '-02':2 '-261':17 '-63':18 '0':10,12,15,20,21 '1000':19 '1002':16 '13052':11 '1596':8 '1994':14 '2019':1 '35689':7 '39115':5 '40047':6 '43':4 '6192':9 '8':13",1531
1531,1000,-67,0,13052,0,6192,1608,33788,0,1995,-219,37002,1000,0,0,7,2019-02-01,44,37895,17520,"'-01':3 '-02':2 '-219':17 '-67':18 '0':10,12,15,20,21 '1000':16,19 '13052':11 '1608':8 '1995':14 '2019':1 '33788':7 '37002':5 '37895':6 '44':4 '6192':9 '7':13",1532
1532,1000,-220,0,13052,0,6192,1630,32116,0,1995,-299,35178,921,0,0,7,2019-02-01,45,36304,17520,"'-01':3 '-02':2 '-220':18 '-299':17 '0':10,12,15,20,21 '1000':16 '13052':11 '1630':8 '1995':14 '2019':1 '32116':7 '35178':5 '36304':6 '45':4 '6192':9 '7':13 '921':19",1533
1533,1000,-302,0,13052,0,6192,1651,30704,0,1994,-433,33676,918,0,0,10,2019-02-01,46,35021,17520,"'-01':3 '-02':2 '-302':18 '-433':17 '0':10,12,15,20,21 '10':13 '1000':16 '13052':11 '1651':8 '1994':14 '2019':1 '30704':7 '33676':5 '35021':6 '46':4 '6192':9 '918':19",1534
1534,1000,-236,0,13052,0,6192,1620,28765,0,1994,-385,31577,997,0,0,11,2019-02-01,47,32809,17520,"'-01':3 '-02':2 '-236':18 '-385':17 '0':10,12,15,20,21 '1000':16 '11':13 '13052':11 '1620':8 '1994':14 '2019':1 '28765':7 '31577':5 '32809':6 '47':4 '6192':9 '997':19",1535
1535,1000,-82,0,13052,0,6192,1588,27661,0,1994,-235,30320,1000,0,0,15,2019-02-01,48,31252,17520,"'-01':3 '-02':2 '-235':17 '-82':18 '0':10,12,15,20,21 '1000':16,19 '13052':11 '15':13 '1588':8 '1994':14 '2019':1 '27661':7 '30320':5 '31252':6 '48':4 '6192':9",1536
1536,1055,66,0,13052,0,6192,1623,27391,0,1994,-83,30035,1000,0,0,21,2019-02-02,1,30739,17520,"'-02':2,3 '-83':17 '0':10,12,15,20,21 '1':4 '1000':19 '1055':16 '13052':11 '1623':8 '1994':14 '2019':1 '21':13 '27391':7 '30035':5 '30739':6 '6192':9 '66':18",1537
1537,1058,80,0,13052,0,6192,1658,27528,0,1994,98,30169,1000,0,0,20,2019-02-02,2,30789,17520,"'-02':2,3 '0':10,12,15,20,21 '1000':19 '1058':16 '13052':11 '1658':8 '1994':14 '2':4 '20':13 '2019':1 '27528':7 '30169':5 '30789':6 '6192':9 '80':18 '98':17",1538
1538,1003,87,0,13052,0,6192,1688,27211,0,1994,248,29834,1000,0,0,308,2019-02-02,3,30742,17520,"'-02':2,3 '0':10,12,15,20,21 '1000':19 '1003':16 '13052':11 '1688':8 '1994':14 '2019':1 '248':17 '27211':7 '29834':5 '3':4 '30742':6 '308':13 '6192':9 '87':18",1539
1539,1001,93,0,13052,0,6192,1717,26430,0,1994,298,28989,1000,0,0,591,2019-02-02,4,30180,17520,"'-02':2,3 '0':10,12,15,20,21 '1000':19 '1001':16 '13052':11 '1717':8 '1994':14 '2019':1 '26430':7 '28989':5 '298':17 '30180':6 '4':4 '591':13 '6192':9 '93':18",1540
1540,1001,4,0,13052,0,6192,1757,25983,0,1995,298,28459,1000,0,0,1210,2019-02-02,5,30269,17520,"'-02':2,3 '0':10,12,15,20,21 '1000':19 '1001':16 '1210':13 '13052':11 '1757':8 '1995':14 '2019':1 '25983':7 '28459':5 '298':17 '30269':6 '4':18 '5':4 '6192':9",1541
1541,1001,0,0,13052,0,6192,1797,25755,0,1995,298,28281,1000,0,0,1427,2019-02-02,6,30308,17520,"'-02':2,3 '0':10,12,15,18,20,21 '1000':19 '1001':16 '13052':11 '1427':13 '1797':8 '1995':14 '2019':1 '25755':7 '28281':5 '298':17 '30308':6 '6':4 '6192':9",1542
1542,1001,0,0,13052,0,6192,1792,25466,0,1995,255,27975,1000,0,0,1553,2019-02-02,7,30128,17520,"'-02':2,3 '0':10,12,15,18,20,21 '1000':19 '1001':16 '13052':11 '1553':13 '1792':8 '1995':14 '2019':1 '25466':7 '255':17 '27975':5 '30128':6 '6192':9 '7':4",1543
1543,1001,0,0,13052,0,6192,1786,24928,0,1995,254,27353,1000,0,0,1806,2019-02-02,8,29759,17520,"'-02':2,3 '0':10,12,15,18,20,21 '1000':19 '1001':16 '13052':11 '1786':8 '1806':13 '1995':14 '2019':1 '24928':7 '254':17 '27353':5 '29759':6 '6192':9 '8':4",1544
1544,1000,0,0,13052,0,6192,1808,24623,0,1995,191,27032,1000,0,0,1721,2019-02-02,9,29353,17520,"'-02':2,3 '0':10,12,15,18,20,21 '1000':16,19 '13052':11 '1721':13 '1808':8 '191':17 '1995':14 '2019':1 '24623':7 '27032':5 '29353':6 '6192':9 '9':4",1545
1545,1015,0,0,13052,0,6192,1831,24514,0,1995,194,26895,1000,0,0,1695,2019-02-02,10,29190,17520,"'-02':2,3 '0':10,12,15,18,20,21 '10':4 '1000':19 '1015':16 '13052':11 '1695':13 '1831':8 '194':17 '1995':14 '2019':1 '24514':7 '26895':5 '29190':6 '6192':9",1546
1546,1000,0,0,13052,0,6192,1824,24576,0,1995,53,26900,1000,0,0,1404,2019-02-02,11,28904,17520,"'-02':2,3 '0':10,12,15,18,20,21 '1000':16,19 '11':4 '13052':11 '1404':13 '1824':8 '1995':14 '2019':1 '24576':7 '26900':5 '28904':6 '53':17 '6192':9",1547
1547,1000,0,0,13052,0,6192,1818,24901,0,1995,28,27317,1000,0,0,1349,2019-02-02,12,29266,17520,"'-02':2,3 '0':10,12,15,18,20,21 '1000':16,19 '12':4 '13052':11 '1349':13 '1818':8 '1995':14 '2019':1 '24901':7 '27317':5 '28':17 '29266':6 '6192':9",1548
1548,1001,0,0,13052,0,6192,1800,26174,0,1994,-84,28711,999,0,0,1206,2019-02-02,13,30601,17520,"'-02':2,3 '-84':17 '0':10,12,15,18,20,21 '1001':16 '1206':13 '13':4 '13052':11 '1800':8 '1994':14 '2019':1 '26174':7 '28711':5 '30601':6 '6192':9 '999':19",1549
1549,983,0,0,13052,0,6192,1782,27400,0,1994,-213,30103,1000,0,0,790,2019-02-02,14,31706,17520,"'-02':2,3 '-213':17 '0':10,12,15,18,20,21 '1000':19 '13052':11 '14':4 '1782':8 '1994':14 '2019':1 '27400':7 '30103':5 '31706':6 '6192':9 '790':13 '983':16",1550
1550,160,0,0,13052,0,6192,1792,28935,0,1917,-262,31748,970,0,0,39,2019-02-02,15,32649,17520,"'-02':2,3 '-262':17 '0':10,12,15,18,20,21 '13052':11 '15':4 '160':16 '1792':8 '1917':14 '2019':1 '28935':7 '31748':5 '32649':6 '39':13 '6192':9 '970':19",1551
1551,102,0,0,13052,2,6192,1801,29809,0,1916,-408,32746,1000,0,0,17,2019-02-02,16,33771,17520,"'-02':2,3 '-408':17 '0':12,15,18,20,21 '1000':19 '102':16 '13052':11 '16':4 '17':13 '1801':8 '1916':14 '2':10 '2019':1 '29809':7 '32746':5 '33771':6 '6192':9",1552
1552,2,-37,0,13052,142,6192,1817,31667,0,1961,-441,34804,879,0,0,12,2019-02-02,17,35894,17520,"'-02':2,3 '-37':18 '-441':17 '0':12,15,20,21 '12':13 '13052':11 '142':10 '17':4 '1817':8 '1961':14 '2':16 '2019':1 '31667':7 '34804':5 '35894':6 '6192':9 '879':19",1553
1553,0,-120,0,13052,651,6192,1833,33251,0,1964,-454,36582,875,0,0,12,2019-02-02,18,37768,17520,"'-02':2,3 '-120':18 '-454':17 '0':12,15,16,20,21 '12':13 '13052':11 '18':4 '1833':8 '1964':14 '2019':1 '33251':7 '36582':5 '37768':6 '6192':9 '651':10 '875':19",1554
1554,825,-270,0,13052,1370,6192,1810,34388,0,1993,-454,37861,995,0,0,13,2019-02-02,19,39198,17520,"'-02':2,3 '-270':18 '-454':17 '0':12,15,20,21 '13':13 '13052':11 '1370':10 '1810':8 '19':4 '1993':14 '2019':1 '34388':7 '37861':5 '39198':6 '6192':9 '825':16 '995':19",1555
1555,1058,-336,0,13052,2180,6192,1786,34185,0,1995,-455,37752,1000,0,0,12,2019-02-02,20,39155,17520,"'-02':2,3 '-336':18 '-455':17 '0':12,15,20,21 '1000':19 '1058':16 '12':13 '13052':11 '1786':8 '1995':14 '20':4 '2019':1 '2180':10 '34185':7 '37752':5 '39155':6 '6192':9",1556
1556,1058,-478,0,13052,2870,6192,1832,33776,0,1995,-455,37482,1000,0,0,7,2019-02-02,21,39022,17520,"'-02':2,3 '-455':17 '-478':18 '0':12,15,20,21 '1000':19 '1058':16 '13052':11 '1832':8 '1995':14 '2019':1 '21':4 '2870':10 '33776':7 '37482':5 '39022':6 '6192':9 '7':13",1557
1557,1058,-536,0,13052,3420,6192,1877,33489,0,1995,-455,37220,1000,0,0,7,2019-02-02,22,38818,17520,"'-02':2,3 '-455':17 '-536':18 '0':12,15,20,21 '1000':19 '1058':16 '13052':11 '1877':8 '1995':14 '2019':1 '22':4 '33489':7 '3420':10 '37220':5 '38818':6 '6192':9 '7':13",1558
1558,1058,-535,0,13052,3980,6192,1931,33061,0,1995,-454,36816,1000,0,0,7,2019-02-02,23,38412,17520,"'-02':2,3 '-454':17 '-535':18 '0':12,15,20,21 '1000':19 '1058':16 '13052':11 '1931':8 '1995':14 '2019':1 '23':4 '33061':7 '36816':5 '38412':6 '3980':10 '6192':9 '7':13",1559
1559,1057,-535,0,13052,4340,6192,1985,32663,0,1994,-454,36448,1000,0,0,8,2019-02-02,24,38045,17520,"'-02':2,3 '-454':17 '-535':18 '0':12,15,20,21 '1000':19 '1057':16 '13052':11 '1985':8 '1994':14 '2019':1 '24':4 '32663':7 '36448':5 '38045':6 '4340':10 '6192':9 '8':13",1560
1560,1002,-536,0,13052,4460,6192,2055,32236,0,1995,-455,35940,969,0,0,8,2019-02-02,25,37539,17520,"'-02':2,3 '-455':17 '-536':18 '0':12,15,20,21 '1002':16 '13052':11 '1995':14 '2019':1 '2055':8 '25':4 '32236':7 '35940':5 '37539':6 '4460':10 '6192':9 '8':13 '969':19",1561
1561,1000,-536,0,13052,4420,6192,2125,31615,0,1994,-455,35252,968,0,0,8,2019-02-02,26,36851,17520,"'-02':2,3 '-455':17 '-536':18 '0':12,15,20,21 '1000':16 '13052':11 '1994':14 '2019':1 '2125':8 '26':4 '31615':7 '35252':5 '36851':6 '4420':10 '6192':9 '8':13 '968':19",1562
1562,1000,-536,0,13052,4110,6192,2094,31346,0,1995,-455,34966,926,0,0,7,2019-02-02,27,36564,17520,"'-02':2,3 '-455':17 '-536':18 '0':12,15,20,21 '1000':16 '13052':11 '1995':14 '2019':1 '2094':8 '27':4 '31346':7 '34966':5 '36564':6 '4110':10 '6192':9 '7':13 '926':19",1563
1563,1000,-535,0,13052,3870,6192,2062,31095,0,1995,-454,34685,925,0,0,8,2019-02-02,28,36282,17520,"'-02':2,3 '-454':17 '-535':18 '0':12,15,20,21 '1000':16 '13052':11 '1995':14 '2019':1 '2062':8 '28':4 '31095':7 '34685':5 '36282':6 '3870':10 '6192':9 '8':13 '925':19",1564
1564,1000,-536,0,13052,3440,6192,1998,31313,0,1995,-455,34855,925,0,0,8,2019-02-02,29,36454,17520,"'-02':2,3 '-455':17 '-536':18 '0':12,15,20,21 '1000':16 '13052':11 '1995':14 '1998':8 '2019':1 '29':4 '31313':7 '3440':10 '34855':5 '36454':6 '6192':9 '8':13 '925':19",1565
1565,1000,-535,0,13052,2800,6192,1933,31744,0,1995,-454,35327,925,0,0,8,2019-02-02,30,36924,17520,"'-02':2,3 '-454':17 '-535':18 '0':12,15,20,21 '1000':16 '13052':11 '1933':8 '1995':14 '2019':1 '2800':10 '30':4 '31744':7 '35327':5 '36924':6 '6192':9 '8':13 '925':19",1566
1566,834,-536,0,13052,2100,6192,1813,32522,0,1995,-455,36127,926,0,0,5,2019-02-02,31,37723,17520,"'-02':2,3 '-455':17 '-536':18 '0':12,15,20,21 '13052':11 '1813':8 '1995':14 '2019':1 '2100':10 '31':4 '32522':7 '36127':5 '37723':6 '5':13 '6192':9 '834':16 '926':19",1567
1567,830,-536,0,13052,1340,6192,1693,33592,0,1995,-455,37207,926,0,0,6,2019-02-02,32,38804,17520,"'-02':2,3 '-455':17 '-536':18 '0':12,15,20,21 '13052':11 '1340':10 '1693':8 '1995':14 '2019':1 '32':4 '33592':7 '37207':5 '38804':6 '6':13 '6192':9 '830':16 '926':19",1568
