,BRITNED_FLOW,EAST_WEST_FLOW,ELECLINK_FLOW,EMBEDDED_SOLAR_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_WIND_GENERATION,ENGLAND_WALES_DEMAND,IFA2_FLOW,IFA_FLOW,MOYLE_FLOW,ND,NEMO_FLOW,NON_BM_STOR,NSL_FLOW,PUMP_STORAGE_PUMPING,SETTLEMENT_DATE,SETTLEMENT_PERIOD,TSD,_count,_full_text,_id
11672,-397,0,-1023,13080,0,6545,1053,17234,-1028,-1030,235,19210,-1021,0,-1134,385,2022-09-01,11,25728,14592,"'-01':3 '-09':2 '-1021':19 '-1023':21 '-1028':15 '-1030':14 '-1134':20 '-397':16 '0':10,12,18 '1053':8 '11':4 '13080':11 '17234':7 '19210':5 '2022':1 '235':17 '25728':6 '385':13 '6545':9",11673
11673,-364,25,-1022,13080,0,6545,1052,18072,-1029,-1030,182,20139,-1021,0,-1134,440,2022-09-01,12,26679,14592,"'-01':3 '-09':2 '-1021':19 '-1022':21 '-1029':15 '-1030':14 '-1134':20 '-364':16 '0':10,12 '1052':8 '12':4 '13080':11 '18072':7 '182':17 '20139':5 '2022':1 '25':18 '26679':6 '440':13 '6545':9",11674
11674,-370,162,-1023,13080,0,6545,1065,19384,-1028,-1030,241,21584,-1015,0,-1134,89,2022-09-01,13,27773,14592,"'-01':3 '-09':2 '-1015':19 '-1023':21 '-1028':15 '-1030':14 '-1134':20 '-370':16 '0':10,12 '1065':8 '13':4 '13080':11 '162':18 '19384':7 '2022':1 '21584':5 '241':17 '27773':6 '6545':9 '89':13",11675
11675,-359,311,-1022,13080,101,6545,1077,20731,-1028,-1031,238,23097,-1015,0,-1137,10,2022-09-01,14,29199,14592,'-01':3 '-09':2 '-1015':19 '-1022':21 '-1028':15 '-1031':14 '-1137':20 '-359':16 '0':12 '10':13 '101':10 '1077':8 '13080':11 '14':4 '2022':1 '20731':7 '23097':5 '238':17 '29199':6 '311':18 '6545':9,11676
11676,337,303,-1022,13080,469,6545,1094,22134,-1028,-1031,193,24762,-800,0,-1182,10,2022-09-01,15,30335,14592,'-01':3 '-09':2 '-1022':21 '-1028':15 '-1031':14 '-1182':20 '-800':19 '0':12 '10':13 '1094':8 '13080':11 '15':4 '193':17 '2022':1 '22134':7 '24762':5 '303':18 '30335':6 '337':16 '469':10 '6545':9,11677
11677,377,275,-1022,13080,1018,6545,1111,22697,-1028,-1031,97,25411,-766,0,-1184,10,2022-09-01,16,30952,14592,'-01':3 '-09':2 '-1022':21 '-1028':15 '-1031':14 '-1184':20 '-766':19 '0':12 '10':13 '1018':10 '1111':8 '13080':11 '16':4 '2022':1 '22697':7 '25411':5 '275':18 '30952':6 '377':16 '6545':9 '97':17,11678
11678,723,190,-1022,13080,1626,6545,1190,23730,-1028,-1032,-14,26541,148,0,-1141,6,2022-09-01,17,31284,14592,'-01':3 '-09':2 '-1022':21 '-1028':15 '-1032':14 '-1141':20 '-14':17 '0':12 '1190':8 '13080':11 '148':19 '1626':10 '17':4 '190':18 '2022':1 '23730':7 '26541':5 '31284':6 '6':13 '6545':9 '723':16,11679
11679,756,84,-1022,13080,2205,6545,1268,23807,-1022,-1029,-15,26689,209,0,-1139,6,2022-09-01,18,31422,14592,"'-01':3 '-09':2 '-1022':15,21 '-1029':14 '-1139':20 '-15':17 '0':12 '1268':8 '13080':11 '18':4 '2022':1 '209':19 '2205':10 '23807':7 '26689':5 '31422':6 '6':13 '6545':9 '756':16 '84':18",11680
11680,553,0,-1022,13080,2791,6545,1317,23442,-788,-935,-57,26361,593,0,-1182,6,2022-09-01,19,30851,14592,"'-01':3 '-09':2 '-1022':21 '-1182':20 '-57':17 '-788':15 '-935':14 '0':12,18 '13080':11 '1317':8 '19':4 '2022':1 '23442':7 '26361':5 '2791':10 '30851':6 '553':16 '593':19 '6':13 '6545':9",11681
11681,553,0,-1022,13080,3540,6545,1365,22979,-779,-931,-183,25834,608,0,-1188,6,2022-09-01,20,30443,14592,"'-01':3 '-09':2 '-1022':21 '-1188':20 '-183':17 '-779':15 '-931':14 '0':12,18 '13080':11 '1365':8 '20':4 '2022':1 '22979':7 '25834':5 '30443':6 '3540':10 '553':16 '6':13 '608':19 '6545':9",11682
11682,664,-63,-1022,13080,4301,6545,1388,22645,-1012,-1026,-268,25452,738,0,-1188,6,2022-09-01,21,30537,14592,'-01':3 '-09':2 '-1012':15 '-1022':21 '-1026':14 '-1188':20 '-268':17 '-63':18 '0':12 '13080':11 '1388':8 '2022':1 '21':4 '22645':7 '25452':5 '30537':6 '4301':10 '6':13 '6545':9 '664':16 '738':19,11683
11683,672,-147,-1022,13080,4922,6545,1411,22270,-1028,-1032,-412,25051,742,0,-1188,5,2022-09-01,22,30385,14592,'-01':3 '-09':2 '-1022':21 '-1028':15 '-1032':14 '-1188':20 '-147':18 '-412':17 '0':12 '13080':11 '1411':8 '2022':1 '22':4 '22270':7 '25051':5 '30385':6 '4922':10 '5':13 '6545':9 '672':16 '742':19,11684
11684,765,-25,-1022,13080,5381,6545,1426,22240,-1028,-1032,-496,25018,587,0,-1188,6,2022-09-01,23,30315,14592,'-01':3 '-09':2 '-1022':21 '-1028':15 '-1032':14 '-1188':20 '-25':18 '-496':17 '0':12 '13080':11 '1426':8 '2022':1 '22240':7 '23':4 '25018':5 '30315':6 '5381':10 '587':19 '6':13 '6545':9 '765':16,11685
11685,771,-13,-1022,13080,5912,6545,1441,22220,-1028,-1030,-501,24976,583,0,-1188,6,2022-09-01,24,30264,14592,'-01':3 '-09':2 '-1022':21 '-1028':15 '-1030':14 '-1188':20 '-13':18 '-501':17 '0':12 '13080':11 '1441':8 '2022':1 '22220':7 '24':4 '24976':5 '30264':6 '583':19 '5912':10 '6':13 '6545':9 '771':16,11686
11686,932,0,-1021,13080,6140,6545,1441,22739,-1028,-884,-501,25501,834,0,-1188,6,2022-09-01,25,30629,14592,"'-01':3 '-09':2 '-1021':21 '-1028':15 '-1188':20 '-501':17 '-884':14 '0':12,18 '13080':11 '1441':8 '2022':1 '22739':7 '25':4 '25501':5 '30629':6 '6':13 '6140':10 '6545':9 '834':19 '932':16",11687
11687,934,0,-1021,13080,6287,6545,1441,22737,-1025,-876,-501,25447,842,0,-1187,6,2022-09-01,26,30563,14592,"'-01':3 '-09':2 '-1021':21 '-1025':15 '-1187':20 '-501':17 '-876':14 '0':12,18 '13080':11 '1441':8 '2022':1 '22737':7 '25447':5 '26':4 '30563':6 '6':13 '6287':10 '6545':9 '842':19 '934':16",11688
11688,980,0,-1022,13080,6246,6545,1438,22668,-909,-835,-505,25357,490,0,-1186,6,2022-09-01,27,30320,14592,"'-01':3 '-09':2 '-1022':21 '-1186':20 '-505':17 '-835':14 '-909':15 '0':12,18 '13080':11 '1438':8 '2022':1 '22668':7 '25357':5 '27':4 '30320':6 '490':19 '6':13 '6246':10 '6545':9 '980':16",11689
11689,981,0,-1022,13080,5850,6545,1434,22526,-901,-830,-505,25188,476,0,-1186,6,2022-09-01,28,30138,14592,"'-01':3 '-09':2 '-1022':21 '-1186':20 '-505':17 '-830':14 '-901':15 '0':12,18 '13080':11 '1434':8 '2022':1 '22526':7 '25188':5 '28':4 '30138':6 '476':19 '5850':10 '6':13 '6545':9 '981':16",11690
11690,896,0,-1022,13080,5617,6545,1430,22474,-901,-555,-498,25098,370,0,-1186,6,2022-09-01,29,29766,14592,"'-01':3 '-09':2 '-1022':21 '-1186':20 '-498':17 '-555':14 '-901':15 '0':12,18 '13080':11 '1430':8 '2022':1 '22474':7 '25098':5 '29':4 '29766':6 '370':19 '5617':10 '6':13 '6545':9 '896':16",11691
11691,894,0,-1022,13080,4998,6545,1426,22732,-904,-549,-382,25337,367,0,-1189,6,2022-09-01,30,29889,14592,"'-01':3 '-09':2 '-1022':21 '-1189':20 '-382':17 '-549':14 '-904':15 '0':12,18 '13080':11 '1426':8 '2022':1 '22732':7 '25337':5 '29889':6 '30':4 '367':19 '4998':10 '6':13 '6545':9 '894':16",11692
11692,782,0,-1022,13080,4508,6545,1393,22846,-997,-890,-302,25426,616,0,-1234,5,2022-09-01,31,30376,14592,"'-01':3 '-09':2 '-1022':21 '-1234':20 '-302':17 '-890':14 '-997':15 '0':12,18 '13080':11 '1393':8 '2022':1 '22846':7 '25426':5 '30376':6 '31':4 '4508':10 '5':13 '616':19 '6545':9 '782':16",11693
11693,781,0,-1022,13080,4019,6545,1359,23357,-1003,-912,-304,25955,623,0,-1214,5,2022-09-01,32,30915,14592,"'-01':3 '-09':2 '-1003':15 '-1022':21 '-1214':20 '-304':17 '-912':14 '0':12,18 '13080':11 '1359':8 '2022':1 '23357':7 '25955':5 '30915':6 '32':4 '4019':10 '5':13 '623':19 '6545':9 '781':16",11694
11694,599,0,-1022,13080,3432,6545,1373,23773,-1027,-1026,-290,26414,207,0,-897,4,2022-09-01,33,31180,14592,"'-01':3 '-09':2 '-1022':21 '-1026':14 '-1027':15 '-290':17 '-897':20 '0':12,18 '13080':11 '1373':8 '2022':1 '207':19 '23773':7 '26414':5 '31180':6 '33':4 '3432':10 '4':13 '599':16 '6545':9",11695
11695,585,0,-1022,13080,2796,6545,1387,24523,-1028,-1032,-168,27229,189,0,-850,5,2022-09-01,34,31834,14592,"'-01':3 '-09':2 '-1022':21 '-1028':15 '-1032':14 '-168':17 '-850':20 '0':12,18 '13080':11 '1387':8 '189':19 '2022':1 '24523':7 '27229':5 '2796':10 '31834':6 '34':4 '5':13 '585':16 '6545':9",11696
11696,643,0,-1023,13080,2281,6545,1356,25364,-1029,-1032,-20,28225,112,0,-747,2,2022-09-01,35,32578,14592,"'-01':3 '-09':2 '-1023':21 '-1029':15 '-1032':14 '-20':17 '-747':20 '0':12,18 '112':19 '13080':11 '1356':8 '2':13 '2022':1 '2281':10 '25364':7 '28225':5 '32578':6 '35':4 '643':16 '6545':9",11697
11697,644,0,-1023,13080,1665,6545,1325,25852,-1029,-1032,15,28762,110,0,-709,0,2022-09-01,36,33055,14592,"'-01':3 '-09':2 '-1023':21 '-1029':15 '-1032':14 '-709':20 '0':12,13,18 '110':19 '13080':11 '1325':8 '15':17 '1665':10 '2022':1 '25852':7 '28762':5 '33055':6 '36':4 '644':16 '6545':9",11698
11698,513,0,-1022,13080,980,6545,1260,26097,-1029,-1032,15,28881,112,0,-396,0,2022-09-01,37,32860,14592,"'-01':3 '-09':2 '-1022':21 '-1029':15 '-1032':14 '-396':20 '0':12,13,18 '112':19 '1260':8 '13080':11 '15':17 '2022':1 '26097':7 '28881':5 '32860':6 '37':4 '513':16 '6545':9 '980':10",11699
11699,503,0,-1023,13080,551,6545,1195,26207,-1029,-1032,15,28929,112,0,-372,0,2022-09-01,38,32885,14592,"'-01':3 '-09':2 '-1023':21 '-1029':15 '-1032':14 '-372':20 '0':12,13,18 '112':19 '1195':8 '13080':11 '15':17 '2022':1 '26207':7 '28929':5 '32885':6 '38':4 '503':16 '551':10 '6545':9",11700
11700,309,19,-1023,13080,192,6545,1209,26128,-1029,-1032,15,28824,95,0,-553,0,2022-09-01,39,32961,14592,"'-01':3 '-09':2 '-1023':21 '-1029':15 '-1032':14 '-553':20 '0':12,13 '1209':8 '13080':11 '15':17 '19':18 '192':10 '2022':1 '26128':7 '28824':5 '309':16 '32961':6 '39':4 '6545':9 '95':19",11701
11701,319,23,-1022,13080,7,6545,1222,26288,-1029,-1029,15,28968,94,0,-589,0,2022-09-01,40,33137,14592,"'-01':3 '-09':2 '-1022':21 '-1029':14,15 '-589':20 '0':12,13 '1222':8 '13080':11 '15':17 '2022':1 '23':18 '26288':7 '28968':5 '319':16 '33137':6 '40':4 '6545':9 '7':10 '94':19",11702
11702,670,56,-1023,13080,0,6545,1239,26440,-1029,-934,70,29136,3,0,-762,0,2022-09-01,41,33384,14592,"'-01':3 '-09':2 '-1023':21 '-1029':15 '-762':20 '-934':14 '0':10,12,13 '1239':8 '13080':11 '2022':1 '26440':7 '29136':5 '3':19 '33384':6 '41':4 '56':18 '6545':9 '670':16 '70':17",11703
11703,671,61,-1022,13080,0,6545,1255,26033,-1028,-929,96,28725,0,0,-808,1,2022-09-01,42,33013,14592,"'-01':3 '-09':2 '-1022':21 '-1028':15 '-808':20 '-929':14 '0':10,12,19 '1':13 '1255':8 '13080':11 '2022':1 '26033':7 '28725':5 '33013':6 '42':4 '61':18 '6545':9 '671':16 '96':17",11704
11704,494,32,-1022,13080,0,6545,1269,24972,-1016,-987,76,27546,123,0,-1122,5,2022-09-01,43,32198,14592,"'-01':3 '-09':2 '-1016':15 '-1022':21 '-1122':20 '-987':14 '0':10,12 '123':19 '1269':8 '13080':11 '2022':1 '24972':7 '27546':5 '32':18 '32198':6 '43':4 '494':16 '5':13 '6545':9 '76':17",11705
11705,458,32,-1023,13080,0,6545,1283,24086,-1016,-990,76,26475,128,0,-1166,5,2022-09-01,44,31175,14592,"'-01':3 '-09':2 '-1016':15 '-1023':21 '-1166':20 '-990':14 '0':10,12 '128':19 '1283':8 '13080':11 '2022':1 '24086':7 '26475':5 '31175':6 '32':18 '44':4 '458':16 '5':13 '6545':9 '76':17",11706
11706,-601,102,-1023,13080,0,6545,1285,22890,-1028,-1030,126,25126,222,0,-1232,5,2022-09-01,45,30545,14592,"'-01':3 '-09':2 '-1023':21 '-1028':15 '-1030':14 '-1232':20 '-601':16 '0':10,12 '102':18 '126':17 '1285':8 '13080':11 '2022':1 '222':19 '22890':7 '25126':5 '30545':6 '45':4 '5':13 '6545':9",11707
11707,-724,183,-1024,13080,0,6545,1287,21811,-1029,-1032,145,23908,182,0,-1233,5,2022-09-01,46,29455,14592,"'-01':3 '-09':2 '-1024':21 '-1029':15 '-1032':14 '-1233':20 '-724':16 '0':10,12 '1287':8 '13080':11 '145':17 '182':19 '183':18 '2022':1 '21811':7 '23908':5 '29455':6 '46':4 '5':13 '6545':9",11708
11708,-1014,111,-1023,13080,0,6545,1262,20559,-1029,-1031,85,22519,-933,0,-1145,67,2022-09-01,47,29261,14592,"'-01':3 '-09':2 '-1014':16 '-1023':21 '-1029':15 '-1031':14 '-1145':20 '-933':19 '0':10,12 '111':18 '1262':8 '13080':11 '2022':1 '20559':7 '22519':5 '29261':6 '47':4 '6545':9 '67':13 '85':17",11709
11709,-1013,4,-1023,13080,0,6545,1237,19425,-1029,-1031,80,21310,-1020,0,-1134,510,2022-09-01,48,28570,14592,"'-01':3 '-09':2 '-1013':16 '-1020':19 '-1023':21 '-1029':15 '-1031':14 '-1134':20 '0':10,12 '1237':8 '13080':11 '19425':7 '2022':1 '21310':5 '28570':6 '4':18 '48':4 '510':13 '6545':9 '80':17",11710
11710,-836,0,-1023,13080,0,6545,1169,18543,-1029,-1031,-14,20400,-1018,0,-1134,855,2022-09-02,1,27840,14592,"'-02':3 '-09':2 '-1018':19 '-1023':21 '-1029':15 '-1031':14 '-1134':20 '-14':17 '-836':16 '0':10,12,18 '1':4 '1169':8 '13080':11 '18543':7 '2022':1 '20400':5 '27840':6 '6545':9 '855':13",11711
11711,-832,0,-1023,13080,0,6545,1101,18202,-1029,-1031,-16,20032,-1018,0,-1134,867,2022-09-02,2,27482,14592,"'-02':3 '-09':2 '-1018':19 '-1023':21 '-1029':15 '-1031':14 '-1134':20 '-16':17 '-832':16 '0':10,12,18 '1101':8 '13080':11 '18202':7 '2':4 '20032':5 '2022':1 '27482':6 '6545':9 '867':13",11712
11712,-670,0,-1023,13080,0,6545,1052,18019,-1029,-1011,-16,19820,-849,0,-1134,921,2022-09-02,3,26973,14592,"'-02':3 '-09':2 '-1011':14 '-1023':21 '-1029':15 '-1134':20 '-16':17 '-670':16 '-849':19 '0':10,12,18 '1052':8 '13080':11 '18019':7 '19820':5 '2022':1 '26973':6 '3':4 '6545':9 '921':13",11713
11713,-667,0,-1023,13080,0,6545,1003,17927,-1028,-1010,-16,19706,-844,0,-1134,749,2022-09-02,4,26677,14592,"'-02':3 '-09':2 '-1010':14 '-1023':21 '-1028':15 '-1134':20 '-16':17 '-667':16 '-844':19 '0':10,12,18 '1003':8 '13080':11 '17927':7 '19706':5 '2022':1 '26677':6 '4':4 '6545':9 '749':13",11714
11714,-483,0,-1023,13080,0,6545,958,17647,-1009,-1015,-62,19400,-828,0,-1134,915,2022-09-02,5,26369,14592,"'-02':3 '-09':2 '-1009':15 '-1015':14 '-1023':21 '-1134':20 '-483':16 '-62':17 '-828':19 '0':10,12,18 '13080':11 '17647':7 '19400':5 '2022':1 '26369':6 '5':4 '6545':9 '915':13 '958':8",11715
11715,-482,0,-1023,13080,0,6545,913,17387,-1008,-1016,-31,19146,-827,0,-1137,916,2022-09-02,6,26086,14592,"'-02':3 '-09':2 '-1008':15 '-1016':14 '-1023':21 '-1137':20 '-31':17 '-482':16 '-827':19 '0':10,12,18 '13080':11 '17387':7 '19146':5 '2022':1 '26086':6 '6':4 '6545':9 '913':8 '916':13",11716
11716,-817,0,-1024,13080,0,6545,873,17069,-1028,-1031,15,18823,-910,0,-1182,912,2022-09-02,7,26227,14592,"'-02':3 '-09':2 '-1024':21 '-1028':15 '-1031':14 '-1182':20 '-817':16 '-910':19 '0':10,12,18 '13080':11 '15':17 '17069':7 '18823':5 '2022':1 '26227':6 '6545':9 '7':4 '873':8 '912':13",11717
11717,-831,0,-1024,13080,0,6545,832,16982,-1029,-1031,15,18769,-913,0,-1188,913,2022-09-02,8,26198,14592,"'-02':3 '-09':2 '-1024':21 '-1029':15 '-1031':14 '-1188':20 '-831':16 '-913':19 '0':10,12,18 '13080':11 '15':17 '16982':7 '18769':5 '2022':1 '26198':6 '6545':9 '8':4 '832':8 '913':13",11718
11718,-619,0,-1024,13080,0,6545,818,17055,-1029,-1011,15,18841,-1017,0,-1188,904,2022-09-02,9,26133,14592,"'-02':3 '-09':2 '-1011':14 '-1017':19 '-1024':21 '-1029':15 '-1188':20 '-619':16 '0':10,12,18 '13080':11 '15':17 '17055':7 '18841':5 '2022':1 '26133':6 '6545':9 '818':8 '9':4 '904':13",11719
11719,-610,0,-1023,13080,0,6545,804,17083,-1029,-1010,15,18895,-1021,0,-1188,798,2022-09-02,10,26074,14592,"'-02':3 '-09':2 '-1010':14 '-1021':19 '-1023':21 '-1029':15 '-1188':20 '-610':16 '0':10,12,18 '10':4 '13080':11 '15':17 '17083':7 '18895':5 '2022':1 '26074':6 '6545':9 '798':13 '804':8",11720
11720,-539,46,-1023,13080,0,6545,798,17651,-1029,-1031,75,19500,-1021,0,-1188,543,2022-09-02,11,26374,14592,"'-02':3 '-09':2 '-1021':19 '-1023':21 '-1029':15 '-1031':14 '-1188':20 '-539':16 '0':10,12 '11':4 '13080':11 '17651':7 '19500':5 '2022':1 '26374':6 '46':18 '543':13 '6545':9 '75':17 '798':8",11721
11721,-535,195,-1023,13080,0,6545,792,18320,-1029,-1032,77,20228,-1021,0,-1188,282,2022-09-02,12,26838,14592,"'-02':3 '-09':2 '-1021':19 '-1023':21 '-1029':15 '-1032':14 '-1188':20 '-535':16 '0':10,12 '12':4 '13080':11 '18320':7 '195':18 '2022':1 '20228':5 '26838':6 '282':13 '6545':9 '77':17 '792':8",11722
11722,-348,345,-1023,13080,0,6545,795,19561,-1029,-1032,203,21572,-1017,0,-1188,59,2022-09-02,13,27768,14592,"'-02':3 '-09':2 '-1017':19 '-1023':21 '-1029':15 '-1032':14 '-1188':20 '-348':16 '0':10,12 '13':4 '13080':11 '19561':7 '2022':1 '203':17 '21572':5 '27768':6 '345':18 '59':13 '6545':9 '795':8",11723
11723,-326,463,-1023,13080,67,6545,797,20676,-1029,-1032,195,22763,-1013,0,-1157,9,2022-09-02,14,28852,14592,'-02':3 '-09':2 '-1013':19 '-1023':21 '-1029':15 '-1032':14 '-1157':20 '-326':16 '0':12 '13080':11 '14':4 '195':17 '2022':1 '20676':7 '22763':5 '28852':6 '463':18 '6545':9 '67':10 '797':8 '9':13,11724
11724,341,382,-1017,13080,345,6545,775,22338,-1029,-1032,87,24628,-534,0,-766,9,2022-09-02,15,29515,14592,'-02':3 '-09':2 '-1017':21 '-1029':15 '-1032':14 '-534':19 '-766':20 '0':12 '13080':11 '15':4 '2022':1 '22338':7 '24628':5 '29515':6 '341':16 '345':10 '382':18 '6545':9 '775':8 '87':17 '9':13,11725
11725,388,238,-1017,13080,735,6545,753,23058,-1028,-1032,-42,25503,-500,0,-702,8,2022-09-02,16,30332,14592,'-02':3 '-09':2 '-1017':21 '-1028':15 '-1032':14 '-42':17 '-500':19 '-702':20 '0':12 '13080':11 '16':4 '2022':1 '23058':7 '238':18 '25503':5 '30332':6 '388':16 '6545':9 '735':10 '753':8 '8':13,11726
11726,972,153,-1023,13080,1245,6545,771,24218,-1004,-1032,-181,26774,219,0,-496,8,2022-09-02,17,31018,14592,'-02':3 '-09':2 '-1004':15 '-1023':21 '-1032':14 '-181':17 '-496':20 '0':12 '1245':10 '13080':11 '153':18 '17':4 '2022':1 '219':19 '24218':7 '26774':5 '31018':6 '6545':9 '771':8 '8':13 '972':16,11727
11727,1003,105,-1023,13080,1765,6545,788,24431,-1004,-1033,-333,27014,260,0,-470,9,2022-09-02,18,31386,14592,'-02':3 '-09':2 '-1004':15 '-1023':21 '-1033':14 '-333':17 '-470':20 '0':12 '1003':16 '105':18 '13080':11 '1765':10 '18':4 '2022':1 '24431':7 '260':19 '27014':5 '31386':6 '6545':9 '788':8 '9':13,11728
11728,1003,23,-1023,13080,2323,6545,823,24791,-1027,-1033,-466,27428,667,0,-467,9,2022-09-02,19,31953,14592,'-02':3 '-09':2 '-1023':21 '-1027':15 '-1033':14 '-466':17 '-467':20 '0':12 '1003':16 '13080':11 '19':4 '2022':1 '23':18 '2323':10 '24791':7 '27428':5 '31953':6 '6545':9 '667':19 '823':8 '9':13,11729
11729,1002,23,-1023,13080,2929,6545,858,24786,-1028,-1033,-500,27408,684,0,-484,10,2022-09-02,20,31986,14592,'-02':3 '-09':2 '-1023':21 '-1028':15 '-1033':14 '-484':20 '-500':17 '0':12 '10':13 '1002':16 '13080':11 '20':4 '2022':1 '23':18 '24786':7 '27408':5 '2929':10 '31986':6 '6545':9 '684':19 '858':8,11730
11730,1002,1,-1022,13080,3418,6545,931,24311,-1029,-1033,-408,26935,910,0,-716,11,2022-09-02,21,31654,14592,'-02':3 '-09':2 '-1022':21 '-1029':15 '-1033':14 '-408':17 '-716':20 '0':12 '1':18 '1002':16 '11':13 '13080':11 '2022':1 '21':4 '24311':7 '26935':5 '31654':6 '3418':10 '6545':9 '910':19 '931':8,11731
11731,1002,-58,-1022,13080,3898,6545,1004,24331,-1029,-1033,-258,26924,918,0,-768,10,2022-09-02,22,31602,14592,'-02':3 '-09':2 '-1022':21 '-1029':15 '-1033':14 '-258':17 '-58':18 '-768':20 '0':12 '10':13 '1002':16 '1004':8 '13080':11 '2022':1 '22':4 '24331':7 '26924':5 '31602':6 '3898':10 '6545':9 '918':19,11732
11732,1003,-83,-1023,13080,4249,6545,1046,24245,-1029,-1033,-107,26827,997,0,-1057,11,2022-09-02,23,31670,14592,'-02':3 '-09':2 '-1023':21 '-1029':15 '-1033':14 '-1057':20 '-107':17 '-83':18 '0':12 '1003':16 '1046':8 '11':13 '13080':11 '2022':1 '23':4 '24245':7 '26827':5 '31670':6 '4249':10 '6545':9 '997':19,11733
