,England/Wales Wind Output,Scottish Wind Output,Sett_Date,Sett_Period,Total,_count,_full_text,_id
4391,2481.834,194.674,2022-07-01,24,2676.508,10274,'-01':3 '-07':2 '194.674':5 '2022':1 '24':4 '2481.834':6 '2676.508':7,4392
4392,2598.9,245.428,2022-07-01,25,2844.328,10274,'-01':3 '-07':2 '2022':1 '245.428':5 '25':4 '2598.9':6 '2844.328':7,4393
4393,2565.74,254.6,2022-07-01,26,2820.34,10274,'-01':3 '-07':2 '2022':1 '254.6':5 '2565.74':6 '26':4 '2820.34':7,4394
4394,2505.882,311.02,2022-07-01,27,2816.902,10274,'-01':3 '-07':2 '2022':1 '2505.882':6 '27':4 '2816.902':7 '311.02':5,4395
4395,2563.82,334.738,2022-07-01,28,2898.558,10274,'-01':3 '-07':2 '2022':1 '2563.82':6 '28':4 '2898.558':7 '334.738':5,4396
4396,2703.56,408.53,2022-07-01,29,3112.09,10274,'-01':3 '-07':2 '2022':1 '2703.56':6 '29':4 '3112.09':7 '408.53':5,4397
4397,2834.13,497.1,2022-07-01,30,3331.23,10274,'-01':3 '-07':2 '2022':1 '2834.13':6 '30':4 '3331.23':7 '497.1':5,4398
4398,2942.33,551.876,2022-07-01,31,3494.206,10274,'-01':3 '-07':2 '2022':1 '2942.33':6 '31':4 '3494.206':7 '551.876':5,4399
4399,3211.876,591.358,2022-07-01,32,3803.234,10274,'-01':3 '-07':2 '2022':1 '32':4 '3211.876':6 '3803.234':7 '591.358':5,4400
4400,3486.488,598.278,2022-07-01,33,4084.766,10274,'-01':3 '-07':2 '2022':1 '33':4 '3486.488':6 '4084.766':7 '598.278':5,4401
4401,3849.622,611.254,2022-07-01,34,4460.876,10274,'-01':3 '-07':2 '2022':1 '34':4 '3849.622':6 '4460.876':7 '611.254':5,4402
4402,4366.48,722.144,2022-07-01,35,5088.624,10274,'-01':3 '-07':2 '2022':1 '35':4 '4366.48':6 '5088.624':7 '722.144':5,4403
4403,4535.574,748.588,2022-07-01,36,5284.162,10274,'-01':3 '-07':2 '2022':1 '36':4 '4535.574':6 '5284.162':7 '748.588':5,4404
4404,4605.952,769.892,2022-07-01,37,5375.844,10274,'-01':3 '-07':2 '2022':1 '37':4 '4605.952':6 '5375.844':7 '769.892':5,4405
4405,4206.426,732.134,2022-07-01,38,4938.56,10274,'-01':3 '-07':2 '2022':1 '38':4 '4206.426':6 '4938.56':7 '732.134':5,4406
4406,4258.802,799.338,2022-07-01,39,5058.14,10274,'-01':3 '-07':2 '2022':1 '39':4 '4258.802':6 '5058.14':7 '799.338':5,4407
4407,4214.266,832.534,2022-07-01,40,5046.8,10274,'-01':3 '-07':2 '2022':1 '40':4 '4214.266':6 '5046.8':7 '832.534':5,4408
4408,4650.114,821.882,2022-07-01,41,5471.996,10274,'-01':3 '-07':2 '2022':1 '41':4 '4650.114':6 '5471.996':7 '821.882':5,4409
4409,4747.086,734.366,2022-07-01,42,5481.452,10274,'-01':3 '-07':2 '2022':1 '42':4 '4747.086':6 '5481.452':7 '734.366':5,4410
4410,4657.192,703.934,2022-07-01,43,5361.126,10274,'-01':3 '-07':2 '2022':1 '43':4 '4657.192':6 '5361.126':7 '703.934':5,4411
4411,4648.568,634.432,2022-07-01,44,5283.0,10274,'-01':3 '-07':2 '2022':1 '44':4 '4648.568':6 '5283.0':7 '634.432':5,4412
4412,4586.99,588.884,2022-07-01,45,5175.874,10274,'-01':3 '-07':2 '2022':1 '45':4 '4586.99':6 '5175.874':7 '588.884':5,4413
4413,4687.22,566.166,2022-07-01,46,5253.386,10274,'-01':3 '-07':2 '2022':1 '46':4 '4687.22':6 '5253.386':7 '566.166':5,4414
4414,4951.376,490.714,2022-07-01,47,5442.09,10274,'-01':3 '-07':2 '2022':1 '47':4 '490.714':5 '4951.376':6 '5442.09':7,4415
4415,5296.182,465.476,2022-07-01,48,5761.658,10274,'-01':3 '-07':2 '2022':1 '465.476':5 '48':4 '5296.182':6 '5761.658':7,4416
4416,5381.738,450.512,2022-07-02,1,5832.25,10274,'-02':3 '-07':2 '1':4 '2022':1 '450.512':5 '5381.738':6 '5832.25':7,4417
4417,5464.748,347.622,2022-07-02,2,5812.37,10274,'-02':3 '-07':2 '2':4 '2022':1 '347.622':5 '5464.748':6 '5812.37':7,4418
4418,5486.488,362.252,2022-07-02,3,5848.74,10274,'-02':3 '-07':2 '2022':1 '3':4 '362.252':5 '5486.488':6 '5848.74':7,4419
4419,5362.558,385.9,2022-07-02,4,5748.458,10274,'-02':3 '-07':2 '2022':1 '385.9':5 '4':4 '5362.558':6 '5748.458':7,4420
4420,5407.736,400.718,2022-07-02,5,5808.454,10274,'-02':3 '-07':2 '2022':1 '400.718':5 '5':4 '5407.736':6 '5808.454':7,4421
4421,4944.374,373.876,2022-07-02,6,5318.25,10274,'-02':3 '-07':2 '2022':1 '373.876':5 '4944.374':6 '5318.25':7 '6':4,4422
4422,4287.062,395.898,2022-07-02,7,4682.96,10274,'-02':3 '-07':2 '2022':1 '395.898':5 '4287.062':6 '4682.96':7 '7':4,4423
4423,4169.548,506.146,2022-07-02,8,4675.694,10274,'-02':3 '-07':2 '2022':1 '4169.548':6 '4675.694':7 '506.146':5 '8':4,4424
4424,4297.168,596.054,2022-07-02,9,4893.222,10274,'-02':3 '-07':2 '2022':1 '4297.168':6 '4893.222':7 '596.054':5 '9':4,4425
4425,4328.09,505.098,2022-07-02,10,4833.188,10274,'-02':3 '-07':2 '10':4 '2022':1 '4328.09':6 '4833.188':7 '505.098':5,4426
4426,4110.966,393.606,2022-07-02,11,4504.572,10274,'-02':3 '-07':2 '11':4 '2022':1 '393.606':5 '4110.966':6 '4504.572':7,4427
4427,4020.122,395.608,2022-07-02,12,4415.73,10274,'-02':3 '-07':2 '12':4 '2022':1 '395.608':5 '4020.122':6 '4415.73':7,4428
4428,4204.1,500.278,2022-07-02,13,4704.378,10274,'-02':3 '-07':2 '13':4 '2022':1 '4204.1':6 '4704.378':7 '500.278':5,4429
4429,4349.416,526.698,2022-07-02,14,4876.114,10274,'-02':3 '-07':2 '14':4 '2022':1 '4349.416':6 '4876.114':7 '526.698':5,4430
4430,4514.67,559.272,2022-07-02,15,5073.942,10274,'-02':3 '-07':2 '15':4 '2022':1 '4514.67':6 '5073.942':7 '559.272':5,4431
4431,4702.614,596.26,2022-07-02,16,5298.874,10274,'-02':3 '-07':2 '16':4 '2022':1 '4702.614':6 '5298.874':7 '596.26':5,4432
4432,4727.196,658.938,2022-07-02,17,5386.134,10274,'-02':3 '-07':2 '17':4 '2022':1 '4727.196':6 '5386.134':7 '658.938':5,4433
4433,5020.342,750.778,2022-07-02,18,5771.12,10274,'-02':3 '-07':2 '18':4 '2022':1 '5020.342':6 '5771.12':7 '750.778':5,4434
4434,4968.068,811.882,2022-07-02,19,5779.95,10274,'-02':3 '-07':2 '19':4 '2022':1 '4968.068':6 '5779.95':7 '811.882':5,4435
4435,4839.636,948.784,2022-07-02,20,5788.42,10274,'-02':3 '-07':2 '20':4 '2022':1 '4839.636':6 '5788.42':7 '948.784':5,4436
4436,4720.498,1022.31,2022-07-02,21,5742.808,10274,'-02':3 '-07':2 '1022.31':5 '2022':1 '21':4 '4720.498':6 '5742.808':7,4437
4437,4626.812,1135.812,2022-07-02,22,5762.624,10274,'-02':3 '-07':2 '1135.812':5 '2022':1 '22':4 '4626.812':6 '5762.624':7,4438
4438,4501.518,1203.308,2022-07-02,23,5704.826,10274,'-02':3 '-07':2 '1203.308':5 '2022':1 '23':4 '4501.518':6 '5704.826':7,4439
4439,4551.614,1324.782,2022-07-02,24,5876.396,10274,'-02':3 '-07':2 '1324.782':5 '2022':1 '24':4 '4551.614':6 '5876.396':7,4440
4440,4341.322,1471.742,2022-07-02,25,5813.064,10274,'-02':3 '-07':2 '1471.742':5 '2022':1 '25':4 '4341.322':6 '5813.064':7,4441
4441,3968.664,1567.878,2022-07-02,26,5536.542,10274,'-02':3 '-07':2 '1567.878':5 '2022':1 '26':4 '3968.664':6 '5536.542':7,4442
4442,3651.714,1691.104,2022-07-02,27,5342.818,10274,'-02':3 '-07':2 '1691.104':5 '2022':1 '27':4 '3651.714':6 '5342.818':7,4443
4443,3505.304,1783.91,2022-07-02,28,5289.214,10274,'-02':3 '-07':2 '1783.91':5 '2022':1 '28':4 '3505.304':6 '5289.214':7,4444
4444,3622.742,1921.114,2022-07-02,29,5543.856,10274,'-02':3 '-07':2 '1921.114':5 '2022':1 '29':4 '3622.742':6 '5543.856':7,4445
4445,3662.042,2016.012,2022-07-02,30,5678.054,10274,'-02':3 '-07':2 '2016.012':5 '2022':1 '30':4 '3662.042':6 '5678.054':7,4446
4446,3625.498,1939.006,2022-07-02,31,5564.504,10274,'-02':3 '-07':2 '1939.006':5 '2022':1 '31':4 '3625.498':6 '5564.504':7,4447
4447,3559.862,1853.416,2022-07-02,32,5413.278,10274,'-02':3 '-07':2 '1853.416':5 '2022':1 '32':4 '3559.862':6 '5413.278':7,4448
4448,3713.664,1841.908,2022-07-02,33,5555.572,10274,'-02':3 '-07':2 '1841.908':5 '2022':1 '33':4 '3713.664':6 '5555.572':7,4449
4449,3576.926,1883.506,2022-07-02,34,5460.432,10274,'-02':3 '-07':2 '1883.506':5 '2022':1 '34':4 '3576.926':6 '5460.432':7,4450
4450,3427.774,1827.212,2022-07-02,35,5254.986,10274,'-02':3 '-07':2 '1827.212':5 '2022':1 '3427.774':6 '35':4 '5254.986':7,4451
4451,3477.452,1806.264,2022-07-02,36,5283.716,10274,'-02':3 '-07':2 '1806.264':5 '2022':1 '3477.452':6 '36':4 '5283.716':7,4452
4452,3524.224,1717.492,2022-07-02,37,5241.716,10274,'-02':3 '-07':2 '1717.492':5 '2022':1 '3524.224':6 '37':4 '5241.716':7,4453
4453,3495.84,1641.574,2022-07-02,38,5137.414,10274,'-02':3 '-07':2 '1641.574':5 '2022':1 '3495.84':6 '38':4 '5137.414':7,4454
4454,3549.128,1521.816,2022-07-02,39,5070.944,10274,'-02':3 '-07':2 '1521.816':5 '2022':1 '3549.128':6 '39':4 '5070.944':7,4455
4455,3492.966,1403.018,2022-07-02,40,4895.984,10274,'-02':3 '-07':2 '1403.018':5 '2022':1 '3492.966':6 '40':4 '4895.984':7,4456
4456,3510.216,1300.856,2022-07-02,41,4811.072,10274,'-02':3 '-07':2 '1300.856':5 '2022':1 '3510.216':6 '41':4 '4811.072':7,4457
4457,3179.776,1146.576,2022-07-02,42,4326.352,10274,'-02':3 '-07':2 '1146.576':5 '2022':1 '3179.776':6 '42':4 '4326.352':7,4458
4458,2983.73,1022.994,2022-07-02,43,4006.724,10274,'-02':3 '-07':2 '1022.994':5 '2022':1 '2983.73':6 '4006.724':7 '43':4,4459
4459,2968.462,927.298,2022-07-02,44,3895.76,10274,'-02':3 '-07':2 '2022':1 '2968.462':6 '3895.76':7 '44':4 '927.298':5,4460
4460,3056.836,869.626,2022-07-02,45,3926.462,10274,'-02':3 '-07':2 '2022':1 '3056.836':6 '3926.462':7 '45':4 '869.626':5,4461
4461,3001.766,871.284,2022-07-02,46,3873.05,10274,'-02':3 '-07':2 '2022':1 '3001.766':6 '3873.05':7 '46':4 '871.284':5,4462
4462,3092.626,859.162,2022-07-02,47,3951.788,10274,'-02':3 '-07':2 '2022':1 '3092.626':6 '3951.788':7 '47':4 '859.162':5,4463
4463,3255.052,902.73,2022-07-02,48,4157.782,10274,'-02':3 '-07':2 '2022':1 '3255.052':6 '4157.782':7 '48':4 '902.73':5,4464
4464,2881.658,922.81,2022-07-03,1,3804.468,10274,'-03':3 '-07':2 '1':4 '2022':1 '2881.658':6 '3804.468':7 '922.81':5,4465
4465,2381.298,1104.53,2022-07-03,2,3485.828,10274,'-03':3 '-07':2 '1104.53':5 '2':4 '2022':1 '2381.298':6 '3485.828':7,4466
4466,2007.144,1185.086,2022-07-03,3,3192.23,10274,'-03':3 '-07':2 '1185.086':5 '2007.144':6 '2022':1 '3':4 '3192.23':7,4467
4467,1818.654,1256.294,2022-07-03,4,3074.948,10274,'-03':3 '-07':2 '1256.294':5 '1818.654':6 '2022':1 '3074.948':7 '4':4,4468
4468,1649.478,1370.17,2022-07-03,5,3019.648,10274,'-03':3 '-07':2 '1370.17':5 '1649.478':6 '2022':1 '3019.648':7 '5':4,4469
4469,1474.108,1499.324,2022-07-03,6,2973.432,10274,'-03':3 '-07':2 '1474.108':6 '1499.324':5 '2022':1 '2973.432':7 '6':4,4470
4470,1293.754,1640.462,2022-07-03,7,2934.216,10274,'-03':3 '-07':2 '1293.754':6 '1640.462':5 '2022':1 '2934.216':7 '7':4,4471
4471,1038.75,1668.428,2022-07-03,8,2707.178,10274,'-03':3 '-07':2 '1038.75':6 '1668.428':5 '2022':1 '2707.178':7 '8':4,4472
4472,966.328,1698.73,2022-07-03,9,2665.058,10274,'-03':3 '-07':2 '1698.73':5 '2022':1 '2665.058':7 '9':4 '966.328':6,4473
4473,1156.064,1613.244,2022-07-03,10,2769.308,10274,'-03':3 '-07':2 '10':4 '1156.064':6 '1613.244':5 '2022':1 '2769.308':7,4474
4474,1147.764,1585.41,2022-07-03,11,2733.174,10274,'-03':3 '-07':2 '11':4 '1147.764':6 '1585.41':5 '2022':1 '2733.174':7,4475
4475,1018.882,1645.468,2022-07-03,12,2664.35,10274,'-03':3 '-07':2 '1018.882':6 '12':4 '1645.468':5 '2022':1 '2664.35':7,4476
4476,1023.632,1639.272,2022-07-03,13,2662.904,10274,'-03':3 '-07':2 '1023.632':6 '13':4 '1639.272':5 '2022':1 '2662.904':7,4477
4477,1000.028,1681.654,2022-07-03,14,2681.682,10274,'-03':3 '-07':2 '1000.028':6 '14':4 '1681.654':5 '2022':1 '2681.682':7,4478
4478,977.064,1650.334,2022-07-03,15,2627.398,10274,'-03':3 '-07':2 '15':4 '1650.334':5 '2022':1 '2627.398':7 '977.064':6,4479
4479,1014.44,1672.87,2022-07-03,16,2687.31,10274,'-03':3 '-07':2 '1014.44':6 '16':4 '1672.87':5 '2022':1 '2687.31':7,4480
4480,1042.33,1674.046,2022-07-03,17,2716.376,10274,'-03':3 '-07':2 '1042.33':6 '1674.046':5 '17':4 '2022':1 '2716.376':7,4481
4481,963.834,1690.19,2022-07-03,18,2654.024,10274,'-03':3 '-07':2 '1690.19':5 '18':4 '2022':1 '2654.024':7 '963.834':6,4482
4482,987.986,1789.654,2022-07-03,19,2777.64,10274,'-03':3 '-07':2 '1789.654':5 '19':4 '2022':1 '2777.64':7 '987.986':6,4483
4483,1014.65,1717.286,2022-07-03,20,2731.936,10274,'-03':3 '-07':2 '1014.65':6 '1717.286':5 '20':4 '2022':1 '2731.936':7,4484
4484,1084.548,1905.53,2022-07-03,21,2990.078,10274,'-03':3 '-07':2 '1084.548':6 '1905.53':5 '2022':1 '21':4 '2990.078':7,4485
4485,1231.644,2120.05,2022-07-03,22,3351.694,10274,'-03':3 '-07':2 '1231.644':6 '2022':1 '2120.05':5 '22':4 '3351.694':7,4486
4486,1210.014,2173.73,2022-07-03,23,3383.744,10274,'-03':3 '-07':2 '1210.014':6 '2022':1 '2173.73':5 '23':4 '3383.744':7,4487
4487,1178.716,2270.24,2022-07-03,24,3448.956,10274,'-03':3 '-07':2 '1178.716':6 '2022':1 '2270.24':5 '24':4 '3448.956':7,4488
4488,1198.41,2343.982,2022-07-03,25,3542.392,10274,'-03':3 '-07':2 '1198.41':6 '2022':1 '2343.982':5 '25':4 '3542.392':7,4489
4489,1198.448,2456.098,2022-07-03,26,3654.546,10274,'-03':3 '-07':2 '1198.448':6 '2022':1 '2456.098':5 '26':4 '3654.546':7,4490
4490,1378.262,2649.546,2022-07-03,27,4027.808,10274,'-03':3 '-07':2 '1378.262':6 '2022':1 '2649.546':5 '27':4 '4027.808':7,4491
4491,1610.64,2775.134,2022-07-03,28,4385.774,10274,'-03':3 '-07':2 '1610.64':6 '2022':1 '2775.134':5 '28':4 '4385.774':7,4492
4492,1550.226,2775.668,2022-07-03,29,4325.894,10274,'-03':3 '-07':2 '1550.226':6 '2022':1 '2775.668':5 '29':4 '4325.894':7,4493
4493,1578.82,2831.776,2022-07-03,30,4410.596,10274,'-03':3 '-07':2 '1578.82':6 '2022':1 '2831.776':5 '30':4 '4410.596':7,4494
4494,1588.72,2983.208,2022-07-03,31,4571.928,10274,'-03':3 '-07':2 '1588.72':6 '2022':1 '2983.208':5 '31':4 '4571.928':7,4495
4495,1445.244,2981.802,2022-07-03,32,4427.046,10274,'-03':3 '-07':2 '1445.244':6 '2022':1 '2981.802':5 '32':4 '4427.046':7,4496
4496,1632.72,3008.478,2022-07-03,33,4641.198,10274,'-03':3 '-07':2 '1632.72':6 '2022':1 '3008.478':5 '33':4 '4641.198':7,4497
4497,1871.264,2941.18,2022-07-03,34,4812.444,10274,'-03':3 '-07':2 '1871.264':6 '2022':1 '2941.18':5 '34':4 '4812.444':7,4498
4498,1674.422,2850.084,2022-07-03,35,4524.506,10274,'-03':3 '-07':2 '1674.422':6 '2022':1 '2850.084':5 '35':4 '4524.506':7,4499
4499,1696.956,2850.692,2022-07-03,36,4547.648,10274,'-03':3 '-07':2 '1696.956':6 '2022':1 '2850.692':5 '36':4 '4547.648':7,4500
4500,1773.552,2758.14,2022-07-03,37,4531.692,10274,'-03':3 '-07':2 '1773.552':6 '2022':1 '2758.14':5 '37':4 '4531.692':7,4501
4501,1846.282,2778.498,2022-07-03,38,4624.78,10274,'-03':3 '-07':2 '1846.282':6 '2022':1 '2778.498':5 '38':4 '4624.78':7,4502
4502,2028.364,2784.86,2022-07-03,39,4813.224,10274,'-03':3 '-07':2 '2022':1 '2028.364':6 '2784.86':5 '39':4 '4813.224':7,4503
4503,2095.266,2495.266,2022-07-03,40,4590.532,10274,'-03':3 '-07':2 '2022':1 '2095.266':6 '2495.266':5 '40':4 '4590.532':7,4504
4504,2208.058,2427.924,2022-07-03,41,4635.982,10274,'-03':3 '-07':2 '2022':1 '2208.058':6 '2427.924':5 '41':4 '4635.982':7,4505
4505,2193.124,2430.166,2022-07-03,42,4623.29,10274,'-03':3 '-07':2 '2022':1 '2193.124':6 '2430.166':5 '42':4 '4623.29':7,4506
4506,2371.656,2477.122,2022-07-03,43,4848.778,10274,'-03':3 '-07':2 '2022':1 '2371.656':6 '2477.122':5 '43':4 '4848.778':7,4507
4507,2450.278,2847.288,2022-07-03,44,5297.566,10274,'-03':3 '-07':2 '2022':1 '2450.278':6 '2847.288':5 '44':4 '5297.566':7,4508
4508,2278.062,2999.296,2022-07-03,45,5277.358,10274,'-03':3 '-07':2 '2022':1 '2278.062':6 '2999.296':5 '45':4 '5277.358':7,4509
4509,2047.23,2879.674,2022-07-03,46,4926.904,10274,'-03':3 '-07':2 '2022':1 '2047.23':6 '2879.674':5 '46':4 '4926.904':7,4510
4510,1908.414,2995.39,2022-07-03,47,4903.804,10274,'-03':3 '-07':2 '1908.414':6 '2022':1 '2995.39':5 '47':4 '4903.804':7,4511
4511,2191.246,3238.698,2022-07-03,48,5429.944,10274,'-03':3 '-07':2 '2022':1 '2191.246':6 '3238.698':5 '48':4 '5429.944':7,4512
4512,2745.598,3183.486,2022-07-04,1,5929.084,10274,'-04':3 '-07':2 '1':4 '2022':1 '2745.598':6 '3183.486':5 '5929.084':7,4513
4513,3150.358,3179.924,2022-07-04,2,6330.282,10274,'-04':3 '-07':2 '2':4 '2022':1 '3150.358':6 '3179.924':5 '6330.282':7,4514
4514,3356.442,3116.092,2022-07-04,3,6472.534,10274,'-04':3 '-07':2 '2022':1 '3':4 '3116.092':5 '3356.442':6 '6472.534':7,4515
4515,3645.318,3195.918,2022-07-04,4,6841.236,10274,'-04':3 '-07':2 '2022':1 '3195.918':5 '3645.318':6 '4':4 '6841.236':7,4516
4516,3634.292,3295.862,2022-07-04,5,6930.154,10274,'-04':3 '-07':2 '2022':1 '3295.862':5 '3634.292':6 '5':4 '6930.154':7,4517
4517,3538.312,3347.96,2022-07-04,6,6886.272,10274,'-04':3 '-07':2 '2022':1 '3347.96':5 '3538.312':6 '6':4 '6886.272':7,4518
4518,3581.724,3445.936,2022-07-04,7,7027.66,10274,'-04':3 '-07':2 '2022':1 '3445.936':5 '3581.724':6 '7':4 '7027.66':7,4519
4519,3587.634,3280.156,2022-07-04,8,6867.79,10274,'-04':3 '-07':2 '2022':1 '3280.156':5 '3587.634':6 '6867.79':7 '8':4,4520
4520,3411.872,3292.564,2022-07-04,9,6704.436,10274,'-04':3 '-07':2 '2022':1 '3292.564':5 '3411.872':6 '6704.436':7 '9':4,4521
4521,3538.036,3309.114,2022-07-04,10,6847.15,10274,'-04':3 '-07':2 '10':4 '2022':1 '3309.114':5 '3538.036':6 '6847.15':7,4522
4522,3573.432,3296.158,2022-07-04,11,6869.59,10274,'-04':3 '-07':2 '11':4 '2022':1 '3296.158':5 '3573.432':6 '6869.59':7,4523
4523,3472.698,3303.588,2022-07-04,12,6776.286,10274,'-04':3 '-07':2 '12':4 '2022':1 '3303.588':5 '3472.698':6 '6776.286':7,4524
4524,3605.854,3538.324,2022-07-04,13,7144.178,10274,'-04':3 '-07':2 '13':4 '2022':1 '3538.324':5 '3605.854':6 '7144.178':7,4525
4525,3677.614,3787.642,2022-07-04,14,7465.256,10274,'-04':3 '-07':2 '14':4 '2022':1 '3677.614':6 '3787.642':5 '7465.256':7,4526
4526,3642.33,3935.01,2022-07-04,15,7577.34,10274,'-04':3 '-07':2 '15':4 '2022':1 '3642.33':6 '3935.01':5 '7577.34':7,4527
4527,3624.146,3770.918,2022-07-04,16,7395.064,10274,'-04':3 '-07':2 '16':4 '2022':1 '3624.146':6 '3770.918':5 '7395.064':7,4528
4528,3652.01,3749.802,2022-07-04,17,7401.812,10274,'-04':3 '-07':2 '17':4 '2022':1 '3652.01':6 '3749.802':5 '7401.812':7,4529
4529,3755.974,3503.282,2022-07-04,18,7259.256,10274,'-04':3 '-07':2 '18':4 '2022':1 '3503.282':5 '3755.974':6 '7259.256':7,4530
4530,3723.936,3486.168,2022-07-04,19,7210.104,10274,'-04':3 '-07':2 '19':4 '2022':1 '3486.168':5 '3723.936':6 '7210.104':7,4531
4531,3602.874,3480.37,2022-07-04,20,7083.244,10274,'-04':3 '-07':2 '20':4 '2022':1 '3480.37':5 '3602.874':6 '7083.244':7,4532
4532,3540.008,3555.702,2022-07-04,21,7095.71,10274,'-04':3 '-07':2 '2022':1 '21':4 '3540.008':6 '3555.702':5 '7095.71':7,4533
4533,3609.658,3657.78,2022-07-04,22,7267.438,10274,'-04':3 '-07':2 '2022':1 '22':4 '3609.658':6 '3657.78':5 '7267.438':7,4534
4534,3700.184,3757.506,2022-07-04,23,7457.69,10274,'-04':3 '-07':2 '2022':1 '23':4 '3700.184':6 '3757.506':5 '7457.69':7,4535
4535,4023.704,3792.902,2022-07-04,24,7816.606,10274,'-04':3 '-07':2 '2022':1 '24':4 '3792.902':5 '4023.704':6 '7816.606':7,4536
4536,4147.998,3866.298,2022-07-04,25,8014.296,10274,'-04':3 '-07':2 '2022':1 '25':4 '3866.298':5 '4147.998':6 '8014.296':7,4537
4537,4036.146,3989.286,2022-07-04,26,8025.432,10274,'-04':3 '-07':2 '2022':1 '26':4 '3989.286':5 '4036.146':6 '8025.432':7,4538
4538,4023.03,3985.638,2022-07-04,27,8008.668,10274,'-04':3 '-07':2 '2022':1 '27':4 '3985.638':5 '4023.03':6 '8008.668':7,4539
4539,4094.104,4052.086,2022-07-04,28,8146.19,10274,'-04':3 '-07':2 '2022':1 '28':4 '4052.086':5 '4094.104':6 '8146.19':7,4540
4540,4231.448,4207.81,2022-07-04,29,8439.258,10274,'-04':3 '-07':2 '2022':1 '29':4 '4207.81':5 '4231.448':6 '8439.258':7,4541
4541,4478.742,4099.556,2022-07-04,30,8578.298,10274,'-04':3 '-07':2 '2022':1 '30':4 '4099.556':5 '4478.742':6 '8578.298':7,4542
4542,4420.662,4000.614,2022-07-04,31,8421.276,10274,'-04':3 '-07':2 '2022':1 '31':4 '4000.614':5 '4420.662':6 '8421.276':7,4543
