,England/Wales Wind Output,Scottish Wind Output,Sett_Date,Sett_Period,Total,_count,_full_text,_id
1491,978.11,743.492,2019-05-02,4,1721.602,17568,"'-02':3 '-05':2 '00':5,6 '1721.602':10 '2019':1 '4':7 '743.492':8 '978.11':9 't00':4",1492
1492,978.764,726.112,2019-05-02,5,1704.876,17568,"'-02':3 '-05':2 '00':5,6 '1704.876':10 '2019':1 '5':7 '726.112':8 '978.764':9 't00':4",1493
1493,1182.96,732.906,2019-05-02,6,1915.866,17568,"'-02':3 '-05':2 '00':5,6 '1182.96':9 '1915.866':10 '2019':1 '6':7 '732.906':8 't00':4",1494
1494,1433.982,796.428,2019-05-02,7,2230.41,17568,"'-02':3 '-05':2 '00':5,6 '1433.982':9 '2019':1 '2230.41':10 '7':7 '796.428':8 't00':4",1495
1495,1522.688,882.942,2019-05-02,8,2405.63,17568,"'-02':3 '-05':2 '00':5,6 '1522.688':9 '2019':1 '2405.63':10 '8':7 '882.942':8 't00':4",1496
1496,1637.514,978.64,2019-05-02,9,2616.154,17568,"'-02':3 '-05':2 '00':5,6 '1637.514':9 '2019':1 '2616.154':10 '9':7 '978.64':8 't00':4",1497
1497,1511.768,937.428,2019-05-02,10,2449.196,17568,"'-02':3 '-05':2 '00':5,6 '10':7 '1511.768':9 '2019':1 '2449.196':10 '937.428':8 't00':4",1498
1498,1454.126,947.916,2019-05-02,11,2402.042,17568,"'-02':3 '-05':2 '00':5,6 '11':7 '1454.126':9 '2019':1 '2402.042':10 '947.916':8 't00':4",1499
1499,1638.35,865.378,2019-05-02,12,2503.728,17568,"'-02':3 '-05':2 '00':5,6 '12':7 '1638.35':9 '2019':1 '2503.728':10 '865.378':8 't00':4",1500
1500,1688.092,867.356,2019-05-02,13,2555.448,17568,"'-02':3 '-05':2 '00':5,6 '13':7 '1688.092':9 '2019':1 '2555.448':10 '867.356':8 't00':4",1501
1501,1660.91,944.94,2019-05-02,14,2605.85,17568,"'-02':3 '-05':2 '00':5,6 '14':7 '1660.91':9 '2019':1 '2605.85':10 '944.94':8 't00':4",1502
1502,1693.158,975.282,2019-05-02,15,2668.44,17568,"'-02':3 '-05':2 '00':5,6 '15':7 '1693.158':9 '2019':1 '2668.44':10 '975.282':8 't00':4",1503
1503,1769.388,930.494,2019-05-02,16,2699.882,17568,"'-02':3 '-05':2 '00':5,6 '16':7 '1769.388':9 '2019':1 '2699.882':10 '930.494':8 't00':4",1504
1504,1839.14,1037.802,2019-05-02,17,2876.942,17568,"'-02':3 '-05':2 '00':5,6 '1037.802':8 '17':7 '1839.14':9 '2019':1 '2876.942':10 't00':4",1505
1505,1771.048,1017.272,2019-05-02,18,2788.32,17568,"'-02':3 '-05':2 '00':5,6 '1017.272':8 '1771.048':9 '18':7 '2019':1 '2788.32':10 't00':4",1506
1506,1667.71,960.618,2019-05-02,19,2628.328,17568,"'-02':3 '-05':2 '00':5,6 '1667.71':9 '19':7 '2019':1 '2628.328':10 '960.618':8 't00':4",1507
1507,1601.51,985.3,2019-05-02,20,2586.81,17568,"'-02':3 '-05':2 '00':5,6 '1601.51':9 '20':7 '2019':1 '2586.81':10 '985.3':8 't00':4",1508
1508,1543.89,1091.946,2019-05-02,21,2635.836,17568,"'-02':3 '-05':2 '00':5,6 '1091.946':8 '1543.89':9 '2019':1 '21':7 '2635.836':10 't00':4",1509
1509,1355.366,1094.236,2019-05-02,22,2449.602,17568,"'-02':3 '-05':2 '00':5,6 '1094.236':8 '1355.366':9 '2019':1 '22':7 '2449.602':10 't00':4",1510
1510,1178.406,1116.884,2019-05-02,23,2295.29,17568,"'-02':3 '-05':2 '00':5,6 '1116.884':8 '1178.406':9 '2019':1 '2295.29':10 '23':7 't00':4",1511
1511,1116.326,1130.08,2019-05-02,24,2246.406,17568,"'-02':3 '-05':2 '00':5,6 '1116.326':9 '1130.08':8 '2019':1 '2246.406':10 '24':7 't00':4",1512
1512,1057.496,1265.824,2019-05-02,25,2323.32,17568,"'-02':3 '-05':2 '00':5,6 '1057.496':9 '1265.824':8 '2019':1 '2323.32':10 '25':7 't00':4",1513
1513,1123.602,1242.824,2019-05-02,26,2366.426,17568,"'-02':3 '-05':2 '00':5,6 '1123.602':9 '1242.824':8 '2019':1 '2366.426':10 '26':7 't00':4",1514
1514,1298.676,1351.548,2019-05-02,27,2650.224,17568,"'-02':3 '-05':2 '00':5,6 '1298.676':9 '1351.548':8 '2019':1 '2650.224':10 '27':7 't00':4",1515
1515,1308.344,1509.204,2019-05-02,28,2817.548,17568,"'-02':3 '-05':2 '00':5,6 '1308.344':9 '1509.204':8 '2019':1 '28':7 '2817.548':10 't00':4",1516
1516,1235.378,1535.426,2019-05-02,29,2770.804,17568,"'-02':3 '-05':2 '00':5,6 '1235.378':9 '1535.426':8 '2019':1 '2770.804':10 '29':7 't00':4",1517
1517,1129.746,1619.388,2019-05-02,30,2749.134,17568,"'-02':3 '-05':2 '00':5,6 '1129.746':9 '1619.388':8 '2019':1 '2749.134':10 '30':7 't00':4",1518
1518,1081.698,1498.57,2019-05-02,31,2580.268,17568,"'-02':3 '-05':2 '00':5,6 '1081.698':9 '1498.57':8 '2019':1 '2580.268':10 '31':7 't00':4",1519
1519,1060.124,1624.776,2019-05-02,32,2684.9,17568,"'-02':3 '-05':2 '00':5,6 '1060.124':9 '1624.776':8 '2019':1 '2684.9':10 '32':7 't00':4",1520
1520,1169.068,1686.496,2019-05-02,33,2855.564,17568,"'-02':3 '-05':2 '00':5,6 '1169.068':9 '1686.496':8 '2019':1 '2855.564':10 '33':7 't00':4",1521
1521,1319.486,1670.872,2019-05-02,34,2990.358,17568,"'-02':3 '-05':2 '00':5,6 '1319.486':9 '1670.872':8 '2019':1 '2990.358':10 '34':7 't00':4",1522
1522,1389.508,1844.15,2019-05-02,35,3233.658,17568,"'-02':3 '-05':2 '00':5,6 '1389.508':9 '1844.15':8 '2019':1 '3233.658':10 '35':7 't00':4",1523
1523,1236.092,1889.136,2019-05-02,36,3125.228,17568,"'-02':3 '-05':2 '00':5,6 '1236.092':9 '1889.136':8 '2019':1 '3125.228':10 '36':7 't00':4",1524
1524,1348.048,1836.144,2019-05-02,37,3184.192,17568,"'-02':3 '-05':2 '00':5,6 '1348.048':9 '1836.144':8 '2019':1 '3184.192':10 '37':7 't00':4",1525
1525,1582.59,1919.012,2019-05-02,38,3501.602,17568,"'-02':3 '-05':2 '00':5,6 '1582.59':9 '1919.012':8 '2019':1 '3501.602':10 '38':7 't00':4",1526
1526,1453.334,1810.544,2019-05-02,39,3263.878,17568,"'-02':3 '-05':2 '00':5,6 '1453.334':9 '1810.544':8 '2019':1 '3263.878':10 '39':7 't00':4",1527
1527,1430.514,1730.416,2019-05-02,40,3160.93,17568,"'-02':3 '-05':2 '00':5,6 '1430.514':9 '1730.416':8 '2019':1 '3160.93':10 '40':7 't00':4",1528
1528,1299.944,1654.568,2019-05-02,41,2954.512,17568,"'-02':3 '-05':2 '00':5,6 '1299.944':9 '1654.568':8 '2019':1 '2954.512':10 '41':7 't00':4",1529
1529,1273.112,1576.692,2019-05-02,42,2849.804,17568,"'-02':3 '-05':2 '00':5,6 '1273.112':9 '1576.692':8 '2019':1 '2849.804':10 '42':7 't00':4",1530
1530,1250.402,1520.788,2019-05-02,43,2771.19,17568,"'-02':3 '-05':2 '00':5,6 '1250.402':9 '1520.788':8 '2019':1 '2771.19':10 '43':7 't00':4",1531
1531,1195.454,1428.344,2019-05-02,44,2623.798,17568,"'-02':3 '-05':2 '00':5,6 '1195.454':9 '1428.344':8 '2019':1 '2623.798':10 '44':7 't00':4",1532
1532,1126.842,1282.014,2019-05-02,45,2408.856,17568,"'-02':3 '-05':2 '00':5,6 '1126.842':9 '1282.014':8 '2019':1 '2408.856':10 '45':7 't00':4",1533
1533,1030.396,1186.11,2019-05-02,46,2216.506,17568,"'-02':3 '-05':2 '00':5,6 '1030.396':9 '1186.11':8 '2019':1 '2216.506':10 '46':7 't00':4",1534
1534,968.472,1151.478,2019-05-02,47,2119.95,17568,"'-02':3 '-05':2 '00':5,6 '1151.478':8 '2019':1 '2119.95':10 '47':7 '968.472':9 't00':4",1535
1535,1086.418,1173.06,2019-05-02,48,2259.478,17568,"'-02':3 '-05':2 '00':5,6 '1086.418':9 '1173.06':8 '2019':1 '2259.478':10 '48':7 't00':4",1536
1536,1310.016,1084.054,2019-05-03,1,2394.07,17568,"'-03':3 '-05':2 '00':5,6 '1':7 '1084.054':8 '1310.016':9 '2019':1 '2394.07':10 't00':4",1537
1537,1451.026,1089.526,2019-05-03,2,2540.552,17568,"'-03':3 '-05':2 '00':5,6 '1089.526':8 '1451.026':9 '2':7 '2019':1 '2540.552':10 't00':4",1538
1538,1382.678,1037.584,2019-05-03,3,2420.262,17568,"'-03':3 '-05':2 '00':5,6 '1037.584':8 '1382.678':9 '2019':1 '2420.262':10 '3':7 't00':4",1539
1539,1235.886,1050.552,2019-05-03,4,2286.438,17568,"'-03':3 '-05':2 '00':5,6 '1050.552':8 '1235.886':9 '2019':1 '2286.438':10 '4':7 't00':4",1540
1540,1148.53,985.598,2019-05-03,5,2134.128,17568,"'-03':3 '-05':2 '00':5,6 '1148.53':9 '2019':1 '2134.128':10 '5':7 '985.598':8 't00':4",1541
1541,1049.638,816.362,2019-05-03,6,1866,17568,"'-03':3 '-05':2 '00':5,6 '1049.638':9 '1866':10 '2019':1 '6':7 '816.362':8 't00':4",1542
1542,1041.136,735.38,2019-05-03,7,1776.516,17568,"'-03':3 '-05':2 '00':5,6 '1041.136':9 '1776.516':10 '2019':1 '7':7 '735.38':8 't00':4",1543
1543,897.32,793.108,2019-05-03,8,1690.428,17568,"'-03':3 '-05':2 '00':5,6 '1690.428':10 '2019':1 '793.108':8 '8':7 '897.32':9 't00':4",1544
1544,835.93,836.976,2019-05-03,9,1672.906,17568,"'-03':3 '-05':2 '00':5,6 '1672.906':10 '2019':1 '835.93':9 '836.976':8 '9':7 't00':4",1545
1545,746.51,893.464,2019-05-03,10,1639.974,17568,"'-03':3 '-05':2 '00':5,6 '10':7 '1639.974':10 '2019':1 '746.51':9 '893.464':8 't00':4",1546
1546,611.928,966.914,2019-05-03,11,1578.842,17568,"'-03':3 '-05':2 '00':5,6 '11':7 '1578.842':10 '2019':1 '611.928':9 '966.914':8 't00':4",1547
1547,518.078,988.31,2019-05-03,12,1506.388,17568,"'-03':3 '-05':2 '00':5,6 '12':7 '1506.388':10 '2019':1 '518.078':9 '988.31':8 't00':4",1548
1548,510.064,1051.108,2019-05-03,13,1561.172,17568,"'-03':3 '-05':2 '00':5,6 '1051.108':8 '13':7 '1561.172':10 '2019':1 '510.064':9 't00':4",1549
1549,464.9,1228.808,2019-05-03,14,1693.708,17568,"'-03':3 '-05':2 '00':5,6 '1228.808':8 '14':7 '1693.708':10 '2019':1 '464.9':9 't00':4",1550
1550,437.528,1212.818,2019-05-03,15,1650.346,17568,"'-03':3 '-05':2 '00':5,6 '1212.818':8 '15':7 '1650.346':10 '2019':1 '437.528':9 't00':4",1551
1551,455.964,1343.066,2019-05-03,16,1799.03,17568,"'-03':3 '-05':2 '00':5,6 '1343.066':8 '16':7 '1799.03':10 '2019':1 '455.964':9 't00':4",1552
1552,478.734,1567.918,2019-05-03,17,2046.652,17568,"'-03':3 '-05':2 '00':5,6 '1567.918':8 '17':7 '2019':1 '2046.652':10 '478.734':9 't00':4",1553
1553,375.058,1704.404,2019-05-03,18,2079.462,17568,"'-03':3 '-05':2 '00':5,6 '1704.404':8 '18':7 '2019':1 '2079.462':10 '375.058':9 't00':4",1554
1554,306.976,1925.236,2019-05-03,19,2232.212,17568,"'-03':3 '-05':2 '00':5,6 '19':7 '1925.236':8 '2019':1 '2232.212':10 '306.976':9 't00':4",1555
1555,247.248,1921.266,2019-05-03,20,2168.514,17568,"'-03':3 '-05':2 '00':5,6 '1921.266':8 '20':7 '2019':1 '2168.514':10 '247.248':9 't00':4",1556
1556,223.074,2165.336,2019-05-03,21,2388.41,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '21':7 '2165.336':8 '223.074':9 '2388.41':10 't00':4",1557
1557,241.6,2286.308,2019-05-03,22,2527.908,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '22':7 '2286.308':8 '241.6':9 '2527.908':10 't00':4",1558
1558,231.448,2362.47,2019-05-03,23,2593.918,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '23':7 '231.448':9 '2362.47':8 '2593.918':10 't00':4",1559
1559,202.438,2459.95,2019-05-03,24,2662.388,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '202.438':9 '24':7 '2459.95':8 '2662.388':10 't00':4",1560
1560,314.894,2420.702,2019-05-03,25,2735.596,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2420.702':8 '25':7 '2735.596':10 '314.894':9 't00':4",1561
1561,457.298,2393.252,2019-05-03,26,2850.55,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2393.252':8 '26':7 '2850.55':10 '457.298':9 't00':4",1562
1562,648.936,2412.076,2019-05-03,27,3061.012,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2412.076':8 '27':7 '3061.012':10 '648.936':9 't00':4",1563
1563,747.624,2423.012,2019-05-03,28,3170.636,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2423.012':8 '28':7 '3170.636':10 '747.624':9 't00':4",1564
1564,883.38,2291,2019-05-03,29,3174.38,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2291':8 '29':7 '3174.38':10 '883.38':9 't00':4",1565
1565,895.584,2290.604,2019-05-03,30,3186.188,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2290.604':8 '30':7 '3186.188':10 '895.584':9 't00':4",1566
1566,1068.062,2119.516,2019-05-03,31,3187.578,17568,"'-03':3 '-05':2 '00':5,6 '1068.062':9 '2019':1 '2119.516':8 '31':7 '3187.578':10 't00':4",1567
1567,1528.82,2216.582,2019-05-03,32,3745.402,17568,"'-03':3 '-05':2 '00':5,6 '1528.82':9 '2019':1 '2216.582':8 '32':7 '3745.402':10 't00':4",1568
1568,1870.28,2155.818,2019-05-03,33,4026.098,17568,"'-03':3 '-05':2 '00':5,6 '1870.28':9 '2019':1 '2155.818':8 '33':7 '4026.098':10 't00':4",1569
1569,2239.552,2295.426,2019-05-03,34,4534.978,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2239.552':9 '2295.426':8 '34':7 '4534.978':10 't00':4",1570
1570,2628.348,2377.36,2019-05-03,35,5005.708,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2377.36':8 '2628.348':9 '35':7 '5005.708':10 't00':4",1571
1571,2807.072,2577.302,2019-05-03,36,5384.374,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2577.302':8 '2807.072':9 '36':7 '5384.374':10 't00':4",1572
1572,3015.52,2419.614,2019-05-03,37,5435.134,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2419.614':8 '3015.52':9 '37':7 '5435.134':10 't00':4",1573
1573,2921.238,2291.332,2019-05-03,38,5212.57,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2291.332':8 '2921.238':9 '38':7 '5212.57':10 't00':4",1574
1574,3065.938,2273.388,2019-05-03,39,5339.326,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2273.388':8 '3065.938':9 '39':7 '5339.326':10 't00':4",1575
1575,3483.54,2090.664,2019-05-03,40,5574.204,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2090.664':8 '3483.54':9 '40':7 '5574.204':10 't00':4",1576
1576,3888.974,2051.364,2019-05-03,41,5940.338,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2051.364':8 '3888.974':9 '41':7 '5940.338':10 't00':4",1577
1577,3756.5,2351.342,2019-05-03,42,6107.842,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2351.342':8 '3756.5':9 '42':7 '6107.842':10 't00':4",1578
1578,3747.538,2375.394,2019-05-03,43,6122.932,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2375.394':8 '3747.538':9 '43':7 '6122.932':10 't00':4",1579
1579,3507.998,2336.836,2019-05-03,44,5844.834,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2336.836':8 '3507.998':9 '44':7 '5844.834':10 't00':4",1580
1580,3480.67,2371.066,2019-05-03,45,5851.736,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2371.066':8 '3480.67':9 '45':7 '5851.736':10 't00':4",1581
1581,3396.35,2235.176,2019-05-03,46,5631.526,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2235.176':8 '3396.35':9 '46':7 '5631.526':10 't00':4",1582
1582,3891.452,2412.808,2019-05-03,47,6304.26,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2412.808':8 '3891.452':9 '47':7 '6304.26':10 't00':4",1583
1583,4347.924,2547.464,2019-05-03,48,6895.388,17568,"'-03':3 '-05':2 '00':5,6 '2019':1 '2547.464':8 '4347.924':9 '48':7 '6895.388':10 't00':4",1584
1584,4307.156,2467.664,2019-05-04,1,6774.82,17568,"'-04':3 '-05':2 '00':5,6 '1':7 '2019':1 '2467.664':8 '4307.156':9 '6774.82':10 't00':4",1585
1585,3879.234,2447.624,2019-05-04,2,6326.858,17568,"'-04':3 '-05':2 '00':5,6 '2':7 '2019':1 '2447.624':8 '3879.234':9 '6326.858':10 't00':4",1586
1586,4173.47,2462.406,2019-05-04,3,6635.876,17568,"'-04':3 '-05':2 '00':5,6 '2019':1 '2462.406':8 '3':7 '4173.47':9 '6635.876':10 't00':4",1587
1587,4476.156,2458.228,2019-05-04,4,6934.384,17568,"'-04':3 '-05':2 '00':5,6 '2019':1 '2458.228':8 '4':7 '4476.156':9 '6934.384':10 't00':4",1588
1588,4530.342,2475.812,2019-05-04,5,7006.154,17568,"'-04':3 '-05':2 '00':5,6 '2019':1 '2475.812':8 '4530.342':9 '5':7 '7006.154':10 't00':4",1589
1589,4344.916,2430.502,2019-05-04,6,6775.418,17568,"'-04':3 '-05':2 '00':5,6 '2019':1 '2430.502':8 '4344.916':9 '6':7 '6775.418':10 't00':4",1590
1590,4557.324,2376.894,2019-05-04,7,6934.218,17568,"'-04':3 '-05':2 '00':5,6 '2019':1 '2376.894':8 '4557.324':9 '6934.218':10 '7':7 't00':4",1591
1591,4919.56,2459.786,2019-05-04,8,7379.346,17568,"'-04':3 '-05':2 '00':5,6 '2019':1 '2459.786':8 '4919.56':9 '7379.346':10 '8':7 't00':4",1592
1592,5223.304,2414.384,2019-05-04,9,7637.688,17568,"'-04':3 '-05':2 '00':5,6 '2019':1 '2414.384':8 '5223.304':9 '7637.688':10 '9':7 't00':4",1593
