,England/Wales Wind Output,Scottish Wind Output,Sett_Date,Sett_Period,Total,_count,_full_text,_id
11728,2809.246,1299.036,2019-12-01,15,4108.282,17568,"'-01':3 '-12':2 '00':5,6 '1299.036':8 '15':7 '2019':1 '2809.246':9 '4108.282':10 't00':4",11729
11729,2947.87,1338.716,2019-12-01,16,4286.586,17568,"'-01':3 '-12':2 '00':5,6 '1338.716':8 '16':7 '2019':1 '2947.87':9 '4286.586':10 't00':4",11730
11730,3082.86,1430.906,2019-12-01,17,4513.766,17568,"'-01':3 '-12':2 '00':5,6 '1430.906':8 '17':7 '2019':1 '3082.86':9 '4513.766':10 't00':4",11731
11731,2998.97,1527.346,2019-12-01,18,4526.316,17568,"'-01':3 '-12':2 '00':5,6 '1527.346':8 '18':7 '2019':1 '2998.97':9 '4526.316':10 't00':4",11732
11732,2975.27,1413.794,2019-12-01,19,4389.064,17568,"'-01':3 '-12':2 '00':5,6 '1413.794':8 '19':7 '2019':1 '2975.27':9 '4389.064':10 't00':4",11733
11733,2887.266,1247.302,2019-12-01,20,4134.568,17568,"'-01':3 '-12':2 '00':5,6 '1247.302':8 '20':7 '2019':1 '2887.266':9 '4134.568':10 't00':4",11734
11734,2764.298,1139.138,2019-12-01,21,3903.436,17568,"'-01':3 '-12':2 '00':5,6 '1139.138':8 '2019':1 '21':7 '2764.298':9 '3903.436':10 't00':4",11735
11735,2435.718,1031.206,2019-12-01,22,3466.924,17568,"'-01':3 '-12':2 '00':5,6 '1031.206':8 '2019':1 '22':7 '2435.718':9 '3466.924':10 't00':4",11736
11736,2267.16,1024.152,2019-12-01,23,3291.312,17568,"'-01':3 '-12':2 '00':5,6 '1024.152':8 '2019':1 '2267.16':9 '23':7 '3291.312':10 't00':4",11737
11737,2098.592,1129,2019-12-01,24,3227.592,17568,"'-01':3 '-12':2 '00':5,6 '1129':8 '2019':1 '2098.592':9 '24':7 '3227.592':10 't00':4",11738
11738,2057.378,1277.182,2019-12-01,25,3334.56,17568,"'-01':3 '-12':2 '00':5,6 '1277.182':8 '2019':1 '2057.378':9 '25':7 '3334.56':10 't00':4",11739
11739,2283.6,1350.29,2019-12-01,26,3633.89,17568,"'-01':3 '-12':2 '00':5,6 '1350.29':8 '2019':1 '2283.6':9 '26':7 '3633.89':10 't00':4",11740
11740,2449.22,1392.482,2019-12-01,27,3841.702,17568,"'-01':3 '-12':2 '00':5,6 '1392.482':8 '2019':1 '2449.22':9 '27':7 '3841.702':10 't00':4",11741
11741,2839.182,1577.914,2019-12-01,28,4417.096,17568,"'-01':3 '-12':2 '00':5,6 '1577.914':8 '2019':1 '28':7 '2839.182':9 '4417.096':10 't00':4",11742
11742,2844.75,1764.808,2019-12-01,29,4609.558,17568,"'-01':3 '-12':2 '00':5,6 '1764.808':8 '2019':1 '2844.75':9 '29':7 '4609.558':10 't00':4",11743
11743,3332.586,1907.504,2019-12-01,30,5240.09,17568,"'-01':3 '-12':2 '00':5,6 '1907.504':8 '2019':1 '30':7 '3332.586':9 '5240.09':10 't00':4",11744
11744,3821.138,1927.834,2019-12-01,31,5748.972,17568,"'-01':3 '-12':2 '00':5,6 '1927.834':8 '2019':1 '31':7 '3821.138':9 '5748.972':10 't00':4",11745
11745,3903.526,1910.814,2019-12-01,32,5814.34,17568,"'-01':3 '-12':2 '00':5,6 '1910.814':8 '2019':1 '32':7 '3903.526':9 '5814.34':10 't00':4",11746
11746,4219.884,1975.59,2019-12-01,33,6195.474,17568,"'-01':3 '-12':2 '00':5,6 '1975.59':8 '2019':1 '33':7 '4219.884':9 '6195.474':10 't00':4",11747
11747,4702.368,2031.096,2019-12-01,34,6733.464,17568,"'-01':3 '-12':2 '00':5,6 '2019':1 '2031.096':8 '34':7 '4702.368':9 '6733.464':10 't00':4",11748
11748,4673.766,2054.942,2019-12-01,35,6728.708,17568,"'-01':3 '-12':2 '00':5,6 '2019':1 '2054.942':8 '35':7 '4673.766':9 '6728.708':10 't00':4",11749
11749,4489.402,2138.022,2019-12-01,36,6627.424,17568,"'-01':3 '-12':2 '00':5,6 '2019':1 '2138.022':8 '36':7 '4489.402':9 '6627.424':10 't00':4",11750
11750,4623.836,1987.286,2019-12-01,37,6611.122,17568,"'-01':3 '-12':2 '00':5,6 '1987.286':8 '2019':1 '37':7 '4623.836':9 '6611.122':10 't00':4",11751
11751,4412.694,1877.396,2019-12-01,38,6290.09,17568,"'-01':3 '-12':2 '00':5,6 '1877.396':8 '2019':1 '38':7 '4412.694':9 '6290.09':10 't00':4",11752
11752,4271.934,1818.356,2019-12-01,39,6090.29,17568,"'-01':3 '-12':2 '00':5,6 '1818.356':8 '2019':1 '39':7 '4271.934':9 '6090.29':10 't00':4",11753
11753,4203.392,1698.236,2019-12-01,40,5901.628,17568,"'-01':3 '-12':2 '00':5,6 '1698.236':8 '2019':1 '40':7 '4203.392':9 '5901.628':10 't00':4",11754
11754,4047.548,1613.578,2019-12-01,41,5661.126,17568,"'-01':3 '-12':2 '00':5,6 '1613.578':8 '2019':1 '4047.548':9 '41':7 '5661.126':10 't00':4",11755
11755,4193.288,1590.988,2019-12-01,42,5784.276,17568,"'-01':3 '-12':2 '00':5,6 '1590.988':8 '2019':1 '4193.288':9 '42':7 '5784.276':10 't00':4",11756
11756,3952.942,1635.298,2019-12-01,43,5588.24,17568,"'-01':3 '-12':2 '00':5,6 '1635.298':8 '2019':1 '3952.942':9 '43':7 '5588.24':10 't00':4",11757
11757,3727.796,1759.836,2019-12-01,44,5487.632,17568,"'-01':3 '-12':2 '00':5,6 '1759.836':8 '2019':1 '3727.796':9 '44':7 '5487.632':10 't00':4",11758
11758,3501.386,1890.906,2019-12-01,45,5392.292,17568,"'-01':3 '-12':2 '00':5,6 '1890.906':8 '2019':1 '3501.386':9 '45':7 '5392.292':10 't00':4",11759
11759,3256.45,1885.142,2019-12-01,46,5141.592,17568,"'-01':3 '-12':2 '00':5,6 '1885.142':8 '2019':1 '3256.45':9 '46':7 '5141.592':10 't00':4",11760
11760,3079.974,2041.08,2019-12-01,47,5121.054,17568,"'-01':3 '-12':2 '00':5,6 '2019':1 '2041.08':8 '3079.974':9 '47':7 '5121.054':10 't00':4",11761
11761,2984.28,2124.754,2019-12-01,48,5109.034,17568,"'-01':3 '-12':2 '00':5,6 '2019':1 '2124.754':8 '2984.28':9 '48':7 '5109.034':10 't00':4",11762
11762,2872.15,1973.446,2019-12-02,1,4845.596,17568,"'-02':3 '-12':2 '00':5,6 '1':7 '1973.446':8 '2019':1 '2872.15':9 '4845.596':10 't00':4",11763
11763,2790.586,1914.218,2019-12-02,2,4704.804,17568,"'-02':3 '-12':2 '00':5,6 '1914.218':8 '2':7 '2019':1 '2790.586':9 '4704.804':10 't00':4",11764
11764,2592.86,1999.978,2019-12-02,3,4592.838,17568,"'-02':3 '-12':2 '00':5,6 '1999.978':8 '2019':1 '2592.86':9 '3':7 '4592.838':10 't00':4",11765
11765,2585.516,2132.91,2019-12-02,4,4718.426,17568,"'-02':3 '-12':2 '00':5,6 '2019':1 '2132.91':8 '2585.516':9 '4':7 '4718.426':10 't00':4",11766
11766,2693.488,2206.21,2019-12-02,5,4899.698,17568,"'-02':3 '-12':2 '00':5,6 '2019':1 '2206.21':8 '2693.488':9 '4899.698':10 '5':7 't00':4",11767
11767,2784.096,2258.08,2019-12-02,6,5042.176,17568,"'-02':3 '-12':2 '00':5,6 '2019':1 '2258.08':8 '2784.096':9 '5042.176':10 '6':7 't00':4",11768
11768,2683.306,2250.708,2019-12-02,7,4934.014,17568,"'-02':3 '-12':2 '00':5,6 '2019':1 '2250.708':8 '2683.306':9 '4934.014':10 '7':7 't00':4",11769
11769,2618.038,2218.688,2019-12-02,8,4836.726,17568,"'-02':3 '-12':2 '00':5,6 '2019':1 '2218.688':8 '2618.038':9 '4836.726':10 '8':7 't00':4",11770
11770,2420.93,2206.912,2019-12-02,9,4627.842,17568,"'-02':3 '-12':2 '00':5,6 '2019':1 '2206.912':8 '2420.93':9 '4627.842':10 '9':7 't00':4",11771
11771,2374.326,2243.262,2019-12-02,10,4617.588,17568,"'-02':3 '-12':2 '00':5,6 '10':7 '2019':1 '2243.262':8 '2374.326':9 '4617.588':10 't00':4",11772
11772,2205.332,2207.544,2019-12-02,11,4412.876,17568,"'-02':3 '-12':2 '00':5,6 '11':7 '2019':1 '2205.332':9 '2207.544':8 '4412.876':10 't00':4",11773
11773,2177.366,2169.2,2019-12-02,12,4346.566,17568,"'-02':3 '-12':2 '00':5,6 '12':7 '2019':1 '2169.2':8 '2177.366':9 '4346.566':10 't00':4",11774
11774,2238.142,2199.684,2019-12-02,13,4437.826,17568,"'-02':3 '-12':2 '00':5,6 '13':7 '2019':1 '2199.684':8 '2238.142':9 '4437.826':10 't00':4",11775
11775,2311.648,2157.326,2019-12-02,14,4468.974,17568,"'-02':3 '-12':2 '00':5,6 '14':7 '2019':1 '2157.326':8 '2311.648':9 '4468.974':10 't00':4",11776
11776,2374.828,2212.954,2019-12-02,15,4587.782,17568,"'-02':3 '-12':2 '00':5,6 '15':7 '2019':1 '2212.954':8 '2374.828':9 '4587.782':10 't00':4",11777
11777,2445.18,2075.076,2019-12-02,16,4520.256,17568,"'-02':3 '-12':2 '00':5,6 '16':7 '2019':1 '2075.076':8 '2445.18':9 '4520.256':10 't00':4",11778
11778,2439.024,1885.186,2019-12-02,17,4324.21,17568,"'-02':3 '-12':2 '00':5,6 '17':7 '1885.186':8 '2019':1 '2439.024':9 '4324.21':10 't00':4",11779
11779,2216.016,1929.804,2019-12-02,18,4145.82,17568,"'-02':3 '-12':2 '00':5,6 '18':7 '1929.804':8 '2019':1 '2216.016':9 '4145.82':10 't00':4",11780
11780,2209.338,2029.942,2019-12-02,19,4239.28,17568,"'-02':3 '-12':2 '00':5,6 '19':7 '2019':1 '2029.942':8 '2209.338':9 '4239.28':10 't00':4",11781
11781,2127.376,2048.042,2019-12-02,20,4175.418,17568,"'-02':3 '-12':2 '00':5,6 '20':7 '2019':1 '2048.042':8 '2127.376':9 '4175.418':10 't00':4",11782
11782,2049.702,2105.852,2019-12-02,21,4155.554,17568,"'-02':3 '-12':2 '00':5,6 '2019':1 '2049.702':9 '21':7 '2105.852':8 '4155.554':10 't00':4",11783
11783,1823.254,2176.632,2019-12-02,22,3999.886,17568,"'-02':3 '-12':2 '00':5,6 '1823.254':9 '2019':1 '2176.632':8 '22':7 '3999.886':10 't00':4",11784
11784,1776.974,2293.656,2019-12-02,23,4070.63,17568,"'-02':3 '-12':2 '00':5,6 '1776.974':9 '2019':1 '2293.656':8 '23':7 '4070.63':10 't00':4",11785
11785,1770.522,2461.166,2019-12-02,24,4231.688,17568,"'-02':3 '-12':2 '00':5,6 '1770.522':9 '2019':1 '24':7 '2461.166':8 '4231.688':10 't00':4",11786
11786,1766.256,2340.92,2019-12-02,25,4107.176,17568,"'-02':3 '-12':2 '00':5,6 '1766.256':9 '2019':1 '2340.92':8 '25':7 '4107.176':10 't00':4",11787
11787,1453.706,2277.43,2019-12-02,26,3731.136,17568,"'-02':3 '-12':2 '00':5,6 '1453.706':9 '2019':1 '2277.43':8 '26':7 '3731.136':10 't00':4",11788
11788,1448.668,2418.798,2019-12-02,27,3867.466,17568,"'-02':3 '-12':2 '00':5,6 '1448.668':9 '2019':1 '2418.798':8 '27':7 '3867.466':10 't00':4",11789
11789,1447.128,2585.956,2019-12-02,28,4033.084,17568,"'-02':3 '-12':2 '00':5,6 '1447.128':9 '2019':1 '2585.956':8 '28':7 '4033.084':10 't00':4",11790
11790,1403.098,2788.494,2019-12-02,29,4191.592,17568,"'-02':3 '-12':2 '00':5,6 '1403.098':9 '2019':1 '2788.494':8 '29':7 '4191.592':10 't00':4",11791
11791,1465.864,2904.482,2019-12-02,30,4370.346,17568,"'-02':3 '-12':2 '00':5,6 '1465.864':9 '2019':1 '2904.482':8 '30':7 '4370.346':10 't00':4",11792
11792,1501.858,2997.31,2019-12-02,31,4499.168,17568,"'-02':3 '-12':2 '00':5,6 '1501.858':9 '2019':1 '2997.31':8 '31':7 '4499.168':10 't00':4",11793
11793,1538.598,3099.28,2019-12-02,32,4637.878,17568,"'-02':3 '-12':2 '00':5,6 '1538.598':9 '2019':1 '3099.28':8 '32':7 '4637.878':10 't00':4",11794
11794,1513.028,3152.612,2019-12-02,33,4665.64,17568,"'-02':3 '-12':2 '00':5,6 '1513.028':9 '2019':1 '3152.612':8 '33':7 '4665.64':10 't00':4",11795
11795,1458.85,3322.186,2019-12-02,34,4781.036,17568,"'-02':3 '-12':2 '00':5,6 '1458.85':9 '2019':1 '3322.186':8 '34':7 '4781.036':10 't00':4",11796
11796,1482.468,3521.532,2019-12-02,35,5004,17568,"'-02':3 '-12':2 '00':5,6 '1482.468':9 '2019':1 '35':7 '3521.532':8 '5004':10 't00':4",11797
11797,1500.06,3631.644,2019-12-02,36,5131.704,17568,"'-02':3 '-12':2 '00':5,6 '1500.06':9 '2019':1 '36':7 '3631.644':8 '5131.704':10 't00':4",11798
11798,1567.678,3668.4,2019-12-02,37,5236.078,17568,"'-02':3 '-12':2 '00':5,6 '1567.678':9 '2019':1 '3668.4':8 '37':7 '5236.078':10 't00':4",11799
11799,1543.046,3720.918,2019-12-02,38,5263.964,17568,"'-02':3 '-12':2 '00':5,6 '1543.046':9 '2019':1 '3720.918':8 '38':7 '5263.964':10 't00':4",11800
11800,1421.424,3766.988,2019-12-02,39,5188.412,17568,"'-02':3 '-12':2 '00':5,6 '1421.424':9 '2019':1 '3766.988':8 '39':7 '5188.412':10 't00':4",11801
11801,1520.952,3715.414,2019-12-02,40,5236.366,17568,"'-02':3 '-12':2 '00':5,6 '1520.952':9 '2019':1 '3715.414':8 '40':7 '5236.366':10 't00':4",11802
11802,1520.32,3682.494,2019-12-02,41,5202.814,17568,"'-02':3 '-12':2 '00':5,6 '1520.32':9 '2019':1 '3682.494':8 '41':7 '5202.814':10 't00':4",11803
11803,1530.042,3614.728,2019-12-02,42,5144.77,17568,"'-02':3 '-12':2 '00':5,6 '1530.042':9 '2019':1 '3614.728':8 '42':7 '5144.77':10 't00':4",11804
11804,1556.854,3614.606,2019-12-02,43,5171.46,17568,"'-02':3 '-12':2 '00':5,6 '1556.854':9 '2019':1 '3614.606':8 '43':7 '5171.46':10 't00':4",11805
11805,1498.608,3673.364,2019-12-02,44,5171.972,17568,"'-02':3 '-12':2 '00':5,6 '1498.608':9 '2019':1 '3673.364':8 '44':7 '5171.972':10 't00':4",11806
11806,1377.496,3611.732,2019-12-02,45,4989.228,17568,"'-02':3 '-12':2 '00':5,6 '1377.496':9 '2019':1 '3611.732':8 '45':7 '4989.228':10 't00':4",11807
11807,1260.034,3651.964,2019-12-02,46,4911.998,17568,"'-02':3 '-12':2 '00':5,6 '1260.034':9 '2019':1 '3651.964':8 '46':7 '4911.998':10 't00':4",11808
11808,1384.454,3668.53,2019-12-02,47,5052.984,17568,"'-02':3 '-12':2 '00':5,6 '1384.454':9 '2019':1 '3668.53':8 '47':7 '5052.984':10 't00':4",11809
11809,1508.478,3791.642,2019-12-02,48,5300.12,17568,"'-02':3 '-12':2 '00':5,6 '1508.478':9 '2019':1 '3791.642':8 '48':7 '5300.12':10 't00':4",11810
11810,1580.096,3770.286,2019-12-03,1,5350.382,17568,"'-03':3 '-12':2 '00':5,6 '1':7 '1580.096':9 '2019':1 '3770.286':8 '5350.382':10 't00':4",11811
11811,1614.582,3739.35,2019-12-03,2,5353.932,17568,"'-03':3 '-12':2 '00':5,6 '1614.582':9 '2':7 '2019':1 '3739.35':8 '5353.932':10 't00':4",11812
11812,1753.906,3692.05,2019-12-03,3,5445.956,17568,"'-03':3 '-12':2 '00':5,6 '1753.906':9 '2019':1 '3':7 '3692.05':8 '5445.956':10 't00':4",11813
11813,1909.632,3730.932,2019-12-03,4,5640.564,17568,"'-03':3 '-12':2 '00':5,6 '1909.632':9 '2019':1 '3730.932':8 '4':7 '5640.564':10 't00':4",11814
11814,1865.862,3679.588,2019-12-03,5,5545.45,17568,"'-03':3 '-12':2 '00':5,6 '1865.862':9 '2019':1 '3679.588':8 '5':7 '5545.45':10 't00':4",11815
11815,1796.572,3672.3,2019-12-03,6,5468.872,17568,"'-03':3 '-12':2 '00':5,6 '1796.572':9 '2019':1 '3672.3':8 '5468.872':10 '6':7 't00':4",11816
11816,1844.25,3605.726,2019-12-03,7,5449.976,17568,"'-03':3 '-12':2 '00':5,6 '1844.25':9 '2019':1 '3605.726':8 '5449.976':10 '7':7 't00':4",11817
11817,1883.5,3611,2019-12-03,8,5494.5,17568,"'-03':3 '-12':2 '00':5,6 '1883.5':9 '2019':1 '3611':8 '5494.5':10 '8':7 't00':4",11818
11818,1863.646,3552.002,2019-12-03,9,5415.648,17568,"'-03':3 '-12':2 '00':5,6 '1863.646':9 '2019':1 '3552.002':8 '5415.648':10 '9':7 't00':4",11819
11819,1865.842,3472.504,2019-12-03,10,5338.346,17568,"'-03':3 '-12':2 '00':5,6 '10':7 '1865.842':9 '2019':1 '3472.504':8 '5338.346':10 't00':4",11820
11820,1657.712,3402.04,2019-12-03,11,5059.752,17568,"'-03':3 '-12':2 '00':5,6 '11':7 '1657.712':9 '2019':1 '3402.04':8 '5059.752':10 't00':4",11821
11821,1525.558,3262.992,2019-12-03,12,4788.55,17568,"'-03':3 '-12':2 '00':5,6 '12':7 '1525.558':9 '2019':1 '3262.992':8 '4788.55':10 't00':4",11822
11822,1407.94,3269.976,2019-12-03,13,4677.916,17568,"'-03':3 '-12':2 '00':5,6 '13':7 '1407.94':9 '2019':1 '3269.976':8 '4677.916':10 't00':4",11823
11823,1409.462,3224.724,2019-12-03,14,4634.186,17568,"'-03':3 '-12':2 '00':5,6 '14':7 '1409.462':9 '2019':1 '3224.724':8 '4634.186':10 't00':4",11824
11824,1478.586,3128.728,2019-12-03,15,4607.314,17568,"'-03':3 '-12':2 '00':5,6 '1478.586':9 '15':7 '2019':1 '3128.728':8 '4607.314':10 't00':4",11825
11825,1616.158,3034.088,2019-12-03,16,4650.246,17568,"'-03':3 '-12':2 '00':5,6 '16':7 '1616.158':9 '2019':1 '3034.088':8 '4650.246':10 't00':4",11826
11826,1632.878,3036.238,2019-12-03,17,4669.116,17568,"'-03':3 '-12':2 '00':5,6 '1632.878':9 '17':7 '2019':1 '3036.238':8 '4669.116':10 't00':4",11827
11827,1770.18,2964.296,2019-12-03,18,4734.476,17568,"'-03':3 '-12':2 '00':5,6 '1770.18':9 '18':7 '2019':1 '2964.296':8 '4734.476':10 't00':4",11828
11828,1886.51,2973.218,2019-12-03,19,4859.728,17568,"'-03':3 '-12':2 '00':5,6 '1886.51':9 '19':7 '2019':1 '2973.218':8 '4859.728':10 't00':4",11829
11829,1962.032,3089.954,2019-12-03,20,5051.986,17568,"'-03':3 '-12':2 '00':5,6 '1962.032':9 '20':7 '2019':1 '3089.954':8 '5051.986':10 't00':4",11830
11830,1878.048,3051.778,2019-12-03,21,4929.826,17568,"'-03':3 '-12':2 '00':5,6 '1878.048':9 '2019':1 '21':7 '3051.778':8 '4929.826':10 't00':4",11831
11831,1739.62,2951.516,2019-12-03,22,4691.136,17568,"'-03':3 '-12':2 '00':5,6 '1739.62':9 '2019':1 '22':7 '2951.516':8 '4691.136':10 't00':4",11832
11832,1794.498,2963.894,2019-12-03,23,4758.392,17568,"'-03':3 '-12':2 '00':5,6 '1794.498':9 '2019':1 '23':7 '2963.894':8 '4758.392':10 't00':4",11833
11833,1888.208,3029.134,2019-12-03,24,4917.342,17568,"'-03':3 '-12':2 '00':5,6 '1888.208':9 '2019':1 '24':7 '3029.134':8 '4917.342':10 't00':4",11834
11834,1950.17,2988.032,2019-12-03,25,4938.202,17568,"'-03':3 '-12':2 '00':5,6 '1950.17':9 '2019':1 '25':7 '2988.032':8 '4938.202':10 't00':4",11835
11835,2031.93,2776.526,2019-12-03,26,4808.456,17568,"'-03':3 '-12':2 '00':5,6 '2019':1 '2031.93':9 '26':7 '2776.526':8 '4808.456':10 't00':4",11836
11836,2128.648,2710.288,2019-12-03,27,4838.936,17568,"'-03':3 '-12':2 '00':5,6 '2019':1 '2128.648':9 '27':7 '2710.288':8 '4838.936':10 't00':4",11837
11837,2191.784,2683.282,2019-12-03,28,4875.066,17568,"'-03':3 '-12':2 '00':5,6 '2019':1 '2191.784':9 '2683.282':8 '28':7 '4875.066':10 't00':4",11838
11838,2106.21,2577.682,2019-12-03,29,4683.892,17568,"'-03':3 '-12':2 '00':5,6 '2019':1 '2106.21':9 '2577.682':8 '29':7 '4683.892':10 't00':4",11839
11839,1985.956,2554.02,2019-12-03,30,4539.976,17568,"'-03':3 '-12':2 '00':5,6 '1985.956':9 '2019':1 '2554.02':8 '30':7 '4539.976':10 't00':4",11840
11840,1785.744,2687.436,2019-12-03,31,4473.18,17568,"'-03':3 '-12':2 '00':5,6 '1785.744':9 '2019':1 '2687.436':8 '31':7 '4473.18':10 't00':4",11841
11841,1777.44,2763.91,2019-12-03,32,4541.35,17568,"'-03':3 '-12':2 '00':5,6 '1777.44':9 '2019':1 '2763.91':8 '32':7 '4541.35':10 't00':4",11842
11842,1771.784,2896.234,2019-12-03,33,4668.018,17568,"'-03':3 '-12':2 '00':5,6 '1771.784':9 '2019':1 '2896.234':8 '33':7 '4668.018':10 't00':4",11843
11843,1931.226,2894.556,2019-12-03,34,4825.782,17568,"'-03':3 '-12':2 '00':5,6 '1931.226':9 '2019':1 '2894.556':8 '34':7 '4825.782':10 't00':4",11844
11844,2126.158,3090.064,2019-12-03,35,5216.222,17568,"'-03':3 '-12':2 '00':5,6 '2019':1 '2126.158':9 '3090.064':8 '35':7 '5216.222':10 't00':4",11845
11845,2265.924,3107.204,2019-12-03,36,5373.128,17568,"'-03':3 '-12':2 '00':5,6 '2019':1 '2265.924':9 '3107.204':8 '36':7 '5373.128':10 't00':4",11846
11846,2406.686,3143.056,2019-12-03,37,5549.742,17568,"'-03':3 '-12':2 '00':5,6 '2019':1 '2406.686':9 '3143.056':8 '37':7 '5549.742':10 't00':4",11847
11847,2439.034,2989.172,2019-12-03,38,5428.206,17568,"'-03':3 '-12':2 '00':5,6 '2019':1 '2439.034':9 '2989.172':8 '38':7 '5428.206':10 't00':4",11848
11848,2540.154,3093.998,2019-12-03,39,5634.152,17568,"'-03':3 '-12':2 '00':5,6 '2019':1 '2540.154':9 '3093.998':8 '39':7 '5634.152':10 't00':4",11849
11849,2672.158,3264.14,2019-12-03,40,5936.298,17568,"'-03':3 '-12':2 '00':5,6 '2019':1 '2672.158':9 '3264.14':8 '40':7 '5936.298':10 't00':4",11850
11850,2578.57,3333.484,2019-12-03,41,5912.054,17568,"'-03':3 '-12':2 '00':5,6 '2019':1 '2578.57':9 '3333.484':8 '41':7 '5912.054':10 't00':4",11851
11851,2361.58,3614.056,2019-12-03,42,5975.636,17568,"'-03':3 '-12':2 '00':5,6 '2019':1 '2361.58':9 '3614.056':8 '42':7 '5975.636':10 't00':4",11852
11852,2053.354,3934.856,2019-12-03,43,5988.21,17568,"'-03':3 '-12':2 '00':5,6 '2019':1 '2053.354':9 '3934.856':8 '43':7 '5988.21':10 't00':4",11853
11853,1878.35,4086.686,2019-12-03,44,5965.036,17568,"'-03':3 '-12':2 '00':5,6 '1878.35':9 '2019':1 '4086.686':8 '44':7 '5965.036':10 't00':4",11854
11854,1739.892,4044.554,2019-12-03,45,5784.446,17568,"'-03':3 '-12':2 '00':5,6 '1739.892':9 '2019':1 '4044.554':8 '45':7 '5784.446':10 't00':4",11855
11855,1847.864,3806.796,2019-12-03,46,5654.66,17568,"'-03':3 '-12':2 '00':5,6 '1847.864':9 '2019':1 '3806.796':8 '46':7 '5654.66':10 't00':4",11856
11856,1826.85,4053.666,2019-12-03,47,5880.516,17568,"'-03':3 '-12':2 '00':5,6 '1826.85':9 '2019':1 '4053.666':8 '47':7 '5880.516':10 't00':4",11857
11857,1809.99,4018.606,2019-12-03,48,5828.596,17568,"'-03':3 '-12':2 '00':5,6 '1809.99':9 '2019':1 '4018.606':8 '48':7 '5828.596':10 't00':4",11858
11858,1807.002,4093.036,2019-12-04,1,5900.038,17568,"'-04':3 '-12':2 '00':5,6 '1':7 '1807.002':9 '2019':1 '4093.036':8 '5900.038':10 't00':4",11859
11859,1939.394,3978.896,2019-12-04,2,5918.29,17568,"'-04':3 '-12':2 '00':5,6 '1939.394':9 '2':7 '2019':1 '3978.896':8 '5918.29':10 't00':4",11860
11860,2024.096,3866.608,2019-12-04,3,5890.704,17568,"'-04':3 '-12':2 '00':5,6 '2019':1 '2024.096':9 '3':7 '3866.608':8 '5890.704':10 't00':4",11861
11861,2089.526,3840.206,2019-12-04,4,5929.732,17568,"'-04':3 '-12':2 '00':5,6 '2019':1 '2089.526':9 '3840.206':8 '4':7 '5929.732':10 't00':4",11862
11862,2252.512,3698.824,2019-12-04,5,5951.336,17568,"'-04':3 '-12':2 '00':5,6 '2019':1 '2252.512':9 '3698.824':8 '5':7 '5951.336':10 't00':4",11863
